,2021-12-14,2021-11-02,2021-02-15,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-09-08,2021-05-31,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-07-07,2021-05-12,2021-09-30,2021-08-02,2020-11-23,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-09-14,2021-07-27,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-10-07,2021-09-01,2021-02-22,2020-12-08,2020-11-30,2021-05-19,2020-10-05,2020-09-21,2020-11-11,2020-08-26,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2020-10-28,2021-05-23,2021-06-14,2021-10-13,2021-09-20,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-12-07,2021-07-12,2021-03-23,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2021-08-06,2020-11-27,2020-07-15,2020-06-23,2020-09-17,2021-12-15,2021-11-03,2021-03-31,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-01-06,2021-09-27,2021-08-11,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2021-01-20,2020-06-28,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-07-06,2021-04-07,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-07-10,2020-06-26,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2021-06-21,2021-09-15,2021-07-26,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-10-06,2020-08-25,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-09-11,2020-07-13,2021-07-19,2020-10-29,2021-09-23,2021-07-29,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-09-03,2021-04-26,2021-02-19,2021-10-05,2020-09-02,2020-05-28,2021-02-20,2021-03-11,2021-05-17,2020-09-16,2020-08-28,2021-07-02,2020-07-14,2020-06-22,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2021-07-22,2020-11-06,2020-10-12,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2021-02-01,2020-12-30,2021-08-10,2022-01-07,2021-10-15,2021-01-17,2021-03-18,2020-10-02,2020-11-16,2020-08-21,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-07-01,2021-03-12,2021-01-29,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-09-15,2020-07-17,2020-10-31,2021-11-23,2021-05-26,2021-12-08,2021-06-01,2020-12-16,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2022-01-04,2021-06-11,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-10-07,2020-08-24,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2022-01-11,2021-08-20,2020-08-14,2021-05-11,2021-03-17,2021-04-05,2020-12-21,2020-11-19,2020-09-29,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2020-08-09,2021-06-16,2021-05-04,2021-02-05,2021-01-13,2022-01-03,2021-10-11,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2020-08-07,2020-06-30,2020-10-20,2021-07-10,2021-02-18,2021-10-04,2021-04-27,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-11-01,2021-01-04,2021-04-29,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2021-08-05,2020-11-24,2020-10-30,2020-09-14,2020-10-09,2020-06-19
Coldstream,,,0.6977752987,,,,,,1.0653819031,3.4596364833,,NA,3.7240406305,,,,-0.7023889197,,,,,,0.9686730189,4.3874540834,,,,,,,,,-5,,1.8183729856,,,,,6.1159869648,,,,2.8663271927,,,NA,,,,3.1495763366,,,,-1.06751178,,-1.69421597,,,,,,3.7922688007,,,,,,,,,,,,,,,,,,,4.7618556795,,,,1.0468224068,,,,4.3594415574,,,,,,,,,-2.5371061828,,,-5,,,NA,,,3.7496908237,,5.6001839467,,,4.5122900216,,,,,,,,5.0744312002,,,,,,,-5,4.6107659186,,,,,,,,,,,5.3378568704,,,,,,,,1.8446172907,,,,,,,,,,,,4.357973445,,,,,4.0576197303,,,-1.3082584038,,,,,4.1750926205,,,,-5,,4.5811039584,,,,,,,,,,,,,,,,,3.167789328,,,4.2112418269,,,,,,-5,3.7919051643,-0.1691433145,,,,,,,,,,,,,,,,-1.1601535243,2.7164905632,,3.3368533248,,,,5.8454382738,-1.5304715482,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,4.4114602783,,,,,,,3.5176865838,-0.1396058888,,,,,,,,,-5,,,,,,,,,,-1.6236844284,,4.7347684243,,,-5,0.6313442849,,NA,,,,,,,,,,,,,,,,,,,,,2.586552652,,,,-0.1308447485,,,,,,-5,,,,,,,,,,,,,,,2.9816155338,,,,,,,,,,,,2.0325864448,,,,0.9689063674,,3.8383979967,3.1055784252,,,,,,-5,5.7766129666,,,,,,1.1935434023,,,,,,,,,,,2.900829001,,,,,-5,,,,,,
Cumnock,3.1710903033,,,,,3.231141241,,,,,,,,,,,,,,,,,1.9773469614,4.2466539026,,,,,,,,,,,,,,,,,,6.3511942088,,,,,0.9936772876,,,,,,4.959966968,,,,,,,,,,2.9910563161,,,,,,,,,,,,,-5,,,,,,,,,,,,,,2.790072059,,,,,,,,,,,,3.00855E-05,,,,,4.7476032961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5680564403,,,,,,2.4775437678,,,,,,,,,,,,,,,,,,,,,,,5.6072530572,,,2.4472120466,,,,,,,,,,5.438153196,4.2143187559,,,,,,,,3.9886189479,,,,,,,,,,,,,,,,,,-0.5136550571,,,,,,,,,,,,,,,,,,,,2.881342089,3.2269484869,,,,,,4.7826401865,,,,,,,,,,,,,,-0.767939221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1262302288,,,,,,4.9561907541,,,,,,,,-0.4825932718,,,,,,,,2.3690533732,,,,,,,,5.3509982188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5207426477,,,,,2.2921845546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9727045788,,,,,,,,4.7846262922,,,,,,,0.2014693594,,,,3.3505413652,,,,,,,,,,,,,,,,,
Cumnock - Netherwood,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83467568,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8185298143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5325061103,,,,,,,,,,,,,,,,,,2.5635619878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205511765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0284325522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3127994425,,,,,,,,,,,,,,,
Cupar,,,,,,-0.1479938581,,,,2.173732847,,,,,,,,,4.535342316,,,,,,-1.38967463,,,,4.0768367356,,,,-1.0554615702,NA,,,,,1.6121871881,3.9897536619,,3.8664781936,,-0.0698586872,,3.7361754343,,,,,,,,,,-5,-5,,,,,,-1.644006539,,,,,,,,,3.9403283933,,,,-1.9822129093,,,,,,,,,,-0.6718900773,3.0301108291,,,,,3.6734645851,,,,,,,2.5094986804,,,,,-5,,,,,-0.4952351024,,,,,,,,,,,-0.1188048594,,,,,,,3.4405753583,,,,,,,,,3.8564315444,,2.154456143,,,,,,4.265569343,,,NA,3.9851761837,,,,,,-0.6331906821,,,,,,,,5.0129370777,,,,,,,,,,,,,-5,,,4.2925466339,2.9176008228,,,,,,,3.2856862074,2.7514972129,,4.2412732045,,,,,,,3.4838045315,,,,,,,,,1.1090812137,,,,,,,1.4385500274,,,,,1.9179282111,0.7397949825,,,,,,,-0.9236628693,2.7045320283,,,,,,,,,,,,,,,,,,,,-5,-0.4266883141,,,,,,,,,,,,,,,-5,4.2310721762,,,0.4733306516,,,,,,,2.5467593298,,,,,-1.2108281449,,,,,,0.3253445575,4.4915409803,-5,,,,,,,,NA,,,,,,4.8612096016,4.0548051655,,,3.5018781746,,,4.1660276837,,5.0294885428,,2.0369887315,,,,,,,,,,,,,,,,,,2.8498701935,,,,,,,,,,,-5,4.6153816541,,,-5,2.8460833123,,,NA,2.8279247945,,,,4.1295640917,,,,,,NA,,,,,,,,,,,4.1821167646,,,,,-5,,,,,,,,,-1.5041183553,4.3418676117,,,,,5.1718143998,,,,,,,,,,,,,,,,,-0.8452907972,,,,,,
Dalbeattie,,,,,,,,,,3.4420330844,,,,,,,,,,,,,-0.4005524157,,-5,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,-5,,,,,,,,,,,,,,,,,,NA,,,,1.8383562348,0.9548663633,,,,,,,,,NA,,,,3.732912191,,,,-0.1444929255,,,,1.798968912,4.3580635292,,-5,,,,,,,3.6038714451,3.8649802501,,,,0.2470378716,,,,,4.7952448159,,,-5,,,,4.6324651288,,,,,,,,,,,,,,,2.6924934001,,,,,,,4.9393779715,,,,,,,,,,,,,,NA,,,,,5.2547007742,1.4351127839,,3.2547056246,,,4.7903500288,,,,,,,,,,,,,,1.26018528,-0.8209599692,4.4197541544,,,,,,,,,,,,,,-5,,-5,1.8227128762,,,,,,,,,,,,,,,,,,,,2.070371781,,,,,-5,,,,,NA,,-5,,,,,,,,,,6.1145553083,-0.0014665835,,,5.9810263541,,,,,,,,,,,,-5,,,,,3.1262120969,,4.9879773731,,,,,,,,,,,,,NA,,,,,,,,,,,,-5,,1.3551043892,,6.1526767039,,,,,,-0.3590170188,,NA,NA,,,,,0.7554681586,,,,,-5,,,,,,,,,,,,,,3.1524466975,,,,,-5,,,,,,,NA,,,,,,,,,,,1.0504490741,,,,,5.1549509333,,,,,,1.648030845,,,,NA,,,,,,,3.6483696704,,,,,,,,,,3.0697428556,,,,,4.9744913987,,,4.1694449387,NA,,,,4.899391843,,,,,,,,,,-5,,
Daldowie,,3.6313129782,4.6435804,,5.8745031091,2.3061289724,,,,,,,,3.5986750635,,,,,,,,4.4022337023,,,,,,,,4.2310850888,,,,,,,,,,,4.7383198446,2.682739019,,,,,,,,5.0204904229,,,,,,,,,,,,,,,,,,,,,3.7373134429,,,,,1.8860215644,,,,,,,,,,,,,,,,,,,,1.8179658632,,,3.0364394424,3.6748388132,,2.8758164596,6.942080514,,,,,,,,,,2.03098857,3.1265891001,,,,,,,,,,,,,2.7503787259,,,,,,,,,,4.493728788,,,,,,2.6463147719,,,4.6581447159,,,3.7431698346,,,,,,,,,,,,,,,,,,4.0637732819,,,4.481216495,,,,,,,3.2197857222,,,,,,,,,,,,,,,,,,,3.7028625742,,,4.7005425955,,4.5737430414,,,,0.774440918,4.8806985737,,,,,,,,4.4277900759,,,,,,,,,,,,,,,,,1.0824797896,,,,,,,,,,,,,,,,,,,,,,3.4736959561,,,,,,,,4.3418792218,,,,,,,,,5.3901707816,,,2.6319267719,,,,,,,,,,2.9592328137,,,,,,,,,,,,,,5.2388389126,,,,,,,,,,,,4.7680416743,,,,,,,,,,,,,,,,4.0681034551,,,,,1.7810928321,,,,,,,,,,2.2846807883,,,,1.802159322,,,,3.4369180655,,4.2547892442,,,,,,,,,,,,,,,,,,,,,3.4153136419,,,,,,,4.7681199069,,,,,,1.7596222906,,,,,,,,,,4.0894732733,,,,,,,3.0057852935,2.7864885617,,,,,,,,,,,
Dalmarnock,,,,,,,,,,3.6647139095,,5.130306635,4.8776414852,,,,2.5329643266,,,,,,,,,NA,4.8436845558,,,NA,,,,,4.7973685632,,,5.7564637953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5372422874,,,,,,,3.4941015019,,,,,,,,3.2489124537,,2.3754574332,,,4.8764683685,,,5.1874431101,,,,,,,,,,NA,4.4236864995,2.4740971308,,,,,,,,,,,,4.76188228,,,,,,3.7421529587,,5.948605018,,3.3282912389,,,,,,,3.4857054354,,,,4.0460002648,,,,,,,4.6066232695,3.5465435007,,,,,1.4287609209,,,,,,,,,,,3.2074451504,,,3.3927451882,,,,,,,,,4.1927327033,,,2.3400137201,,,,,,,,NA,4.2538707148,,,,2.8877553228,5.043631467,,,,,,4.4401765446,,,,1.3189695717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324058974,,,,,,,4.7870328003,,,,,,,5.4610000086,,,,,,,,,,4.1649032145,,3.2427676585,,,,,,,,,4.7091757981,,,,,,,,,,,,,,,,,,,,,,,,,4.0544091337,,,,,,,,,,,,,,,,,,3.7324890202,,,,,,,,,,,,,,,,,,2.2880201758,,,,,4.5047985654,,,,,,,,,,,,1.8752383939,,,,,,,,,,,,,,4.8396659506,,,3.8014319148,,,,,,,3.2469686385,6.2944947373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalmuir,5.0613950428,2.6567231559,3.2299228981,,,2.3877328133,,,,2.0258108349,,,,3.7926062984,,,2.4547050985,,4.6095692608,,,,,,,,,,,,,,,,,,,,,4.9065752909,4.8551379534,,,,3.4075444939,4.0624796952,,,,5.0318455738,,,,,,3.553556607,,,,,4.4824009938,,,2.6354744167,,,,,,,,5.284414485,,3.1733194398,,1.8944817827,,,,,,,4.0781031643,,4.3622412038,3.467278073,,,,,,3.5927734028,,,,,1.0039874498,,2.3785582933,4.0739825523,,,,,,4.9674772733,4.4771407451,4.9442159655,2.4975600566,4.7631059649,,,,,,,,,,2.9105373105,3.6354281322,,,,,5.1003240835,,2.2221782738,,,3.9485727605,4.6765501538,,,,,4.2066735816,3.8299582902,,,2.8717131884,2.8169814994,2.4310510469,4.5157143192,,,4.7324272088,,3.0789176784,2.810224811,,,4.907136564,2.3118897265,2.7710063348,,,,,,,6.8163846961,,,4.2881988405,2.4092538934,,,3.2620877999,,,,,,2.2869300154,4.5946405307,,,3.7549001212,,,,,,,,3.5760884752,,4.3887200257,1.6046081833,,,2.4412085506,4.1443554761,1.8616962374,3.2641682487,,,4.6869654717,3.2590852096,4.2449516231,,,,,,3.2814575057,,,,,,,4.7727515719,,1.1965752029,,,-5,4.7389844723,,,,4.7537521505,,,,,,,,,,,,,2.6476589729,,0.3774043025,,,,,,4.4243081611,,3.2962774724,,,3.5662735546,,5.6002414421,2.4568406564,3.6397679824,,3.0245041748,3.9610128834,,,,,NA,NA,,,2.5606434486,,,,,,,2.6672629315,,,,,2.2393906374,,,,,,,4.5902585786,,,,,,,4.7490070132,,NA,2.2702981432,2.6041415301,,,,,3.640812719,,4.6518908077,4.1081808799,,,,,,3.2883454008,,3.9792163578,4.0676321209,4.3623808225,,3.8924638669,,,,,,4.1923438849,5.6077265452,2.1596081073,4.2126161488,4.9257108476,,2.9837939083,2.5973764886,,,,3.1338247027,,,,,,,2.7521916651,4.6920726141,,2.8269907548,,2.8488909308,4.5332533791,,4.5649168125,,3.4019309271,,,,,-5,3.5867391692,,,,1.6082576907,,-1.1401135853,,,,,3.3014845108,,,,,,0.6117373894,4.6543480003,3.2167826915,,,3.7512272577,,,,,,,5.6627243827,,,,1.9127649327,5.082926745,,1.0103155888,,4.5980522922,,4.4195965551,,,3.4805380134,,4.6193816242,,-0.0715595979,,,,,,3.091748158,,,,
Dalmuir - Auchinairn (6298),,2.9957962037,,4.9793389347,,,,,,,,,,,,,,,,,,NA,,,,,,,2.2378821942,,,,-1.1677339779,4.1102512499,2.8443719867,,,,,,5.7972900277,,,,,,0.5140198141,,,,,,3.5872699245,,,2.491139519,,,,,,,,,,4.649942788,,,,,,,,,,,,,,,,,,,,,,,,2.1131600232,4.1934028653,4.9996355016,,,,,,,,,,0.8050306049,,-1.3138571239,,,4.1985928056,,,,,,2.4142496594,3.0881493101,,,,,,,,,,,,,,,,,,,,2.2035398407,,,,,,,,2.2941429217,,,,,,,,NA,,,,-1.3892732082,,,,,,,,,,,,-0.4894195797,,,-0.6480536769,2.1535008014,,,,,,,,,,-1.1959251159,,,,5.0808636396,,4.7113295743,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8444512082,,,,,,,,,,,,,,,,5.9566260784,,,,,,,,,,,,,,,4.581037251,-5,,5.1155116468,,,,,,,2.5672433941,,,,,,4.5879340968,,,,,,,,-5,5.6649117114,,,,,,,,,,,,5.3173872609,,,,,,,,,,2.3879414549,,,,,,,,5.785838993,2.3161250443,,,,,,,,,3.2590836175,,,,,5.4022718448,,,,,,,5.1603214489,3.8088905093,,,,,,,,,,,,,,,,,,,,-0.233995182,,,,,,,3.1227558994,,,,,,,,,,,,,,,,,,,,,,,-1.0624351992,,,,,,-1.2508053567,,,,NA,,,,,,-0.6729123481,,,-5,,2.8764159629,,,,,,,,,,,,4.5432872002,,3.9408931089,,,,,
Dalmuir - Auchinairn (6330),3.9297871224,2.5696437502,,5.6212389492,,,,,,,,,,,,,,,,,,3.8750589626,,,,,,,3.0380914544,,,,2.0980933286,4.1094224502,4.1249471721,,,,,,,,,,,,0.8329574179,,,,,,3.8766503095,,,1.7749884272,,,,,,,,,,2.3370851987,,,,,,,,,,,,,,,,,,,,,,,,3.8210330822,6.079756311,NA,,,,,,,,,NA,2.0613174902,,1.1041637922,,,1.760641595,,,,,,4.6790165922,2.9408852544,,,,,,,,,,,,,,,,,,,,3.7395728718,,,,,,,,3.2280256731,,,,,,,,,,,,0.1894801287,,,,,,,,,,,,-0.3741468912,,,0.0660240885,1.4265957611,,,,,,,,,,3.9035667458,,,,4.127780101,,4.4950163123,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,4.872466304,,,,,,,,,,,,,,,4.8316012412,0.1352003777,,4.6471557054,,,,,,,2.9614716035,,,,,,5.1337722732,,,,,,,,0.3934905511,4.1071531202,,,,,,,,,,,,4.3669356994,,,,,,,,,,NA,,,,,,,,6.1833343035,3.2161905664,,,,,,,,,2.7153730805,,,,,3.9075622165,,,,,,,3.0780046015,4.7572942771,,,,,,,,,,,,,,,,,,,,2.5685188234,,,,,,,2.5795105383,,,,,,,,,4.9198073744,,,,,,,,,,,,,,-5,,,,,,1.1862346404,,,,3.6655573651,,,,,,0.6428803976,,,-5,,4.3225901595,,,,,,,,,,,,5.4022044368,,2.4741467317,,,,,
Dalmuir - Clydebank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8387194156,,,,-0.5931456743,3.9453731465,,,,,,,,,,,,,0.0484112103,,,,,,,,,3.7467121691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8269650348,,,,,,,,,,,,2.0349721329,,-1.6894061294,,,,,,,,,,5.1087830097,,,,,,,,,,,,,,,,,,,,4.0962498647,,,,,,,,1.665132935,,,,,,,,,,,,1.8002674398,,,,,,,,,,,,-0.6377344615,,,-5,,,,,,,,,,,1.8090647647,,,,,,3.4764268259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7542043593,,,,,,,,,,,,,,2.768340838,,,,,,,,,,,,,4.8152654215,,,,,,,,,,,,,,,,,,,3.859305271,,,,,,,,,0.4939700884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,0.8301372562,,,,,,,,,,,,,-0.9112869372,,,,,,,,,,,,,,,,2.0790847901,,,-5,,,,,,,,,,,,,,,,,,,,,
Dalmuir - Minerva St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,
Dalmuir - SECC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,NA,,,,,,,,,,NA,,,NA,,,,,,NA,,,,,,,,NA,,,,,NA,,,,,,,,,,,,NA,,NA,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,NA,,,,,,,,NA,,,,,NA,,,,,,,
Dalscone,,,,,,,,,,-0.3644565579,,,,,,,NA,,,,,,NA,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,-0.9422657265,,-5,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,1.5960508472,,,,,,,,,,,0.4139219026,,1.2271441265,,,,,,NA,,,,,-5,,,,,,,,0.9509033896,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5535027146,,,,,,,,,,,,,,,,,0.5916968301,,,NA,,,,,,1.5709800855,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,-1.5053722313,,,,,,,,,,0.4413332176,,,,NA,,,,,,,,,,,-5,,NA,,,,,,,,1.6226367946,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,3.8035277776,,,,,,,,,,-0.7763624483,,,,,NA,,,,,,,,1.0087105327,,1.0875367652,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,
Denny,4.999257648,4.0481775339,,,,,,,,2.4644112751,,,,,,,,,,,,,2.1038135021,,,,,,,,,,5.4453375062,,,,,1.1418375758,,,,2.4352801106,,,,3.238742626,,4.7456938401,,4.1328682953,,,4.1548447239,,,-0.5854041525,-0.9689653199,,,,,,2.7041701418,,,5.3700185623,,,,,,,2.089422896,,,,,,,,,,,,,,,,,,,4.0263339789,,,3.4249517399,,,,,4.5463592243,,3.4014561121,,1.3577640138,,,4.9399631642,,3.1279394678,,,,1.9706580539,2.9839165893,,,,,,,,,,,,,,4.6450325832,3.6004162199,,,,,,,,,1.9819425718,,,,0.3187454864,,,,,4.7230616273,,,,,,,,,,,,,,,,,,,,,2.2658792086,1.5963232247,,,,,,,,,2.7053205616,3.5207715673,3.6475006605,,,,3.7700850404,,,2.9458710728,,4.6827183958,,,,,,,2.9524575053,,,,,,,,,0.9049936402,3.720015293,4.4557566716,,,,,3.8180072758,,,,,,,,,,,-1.6074550082,,4.0826712355,3.9421130663,,,,0.4410283953,2.7414545146,3.4553710876,,,,,,,,,3.7790171768,,,,4.1752056898,,,,,,,,,3.5570544063,,,,,,,1.6026240921,,,,,,,,,,,,,,,,,,-5,,,,,,3.4154108112,,,,,,,3.9543635794,,,0.7480655461,,,,,,2.8261873337,,,,,,,,,,2.4945765966,,,,,,,,,,,,,,,,,,,2.428982016,,,,,,,,,,2.1425173925,,,1.3489977063,0.8052435661,,,,,,,,,,,,,,2.7494403323,5.2455876707,,,,,,,,,1.7372888094,,,,,,,,,,,,,,,5.1784833743,-0.6492562494,,3.4142596836,,4.4666282758,1.5822392878,,,,,,,4.2030511811,,,,,,,,,,,,NA,,,,,
Dunbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2946035999,5.0824929037,3.7230676749,,,,,0.0945083247,,,,,,,,,,,,,,,,2.8898694668,,,,,,,,,,1.9560792459,,,,,,,,,,,,,,,,,3.9517218297,4.2233864986,,,,,,,,1.4791981723,,,-5,,,,,,5.5912066635,-0.1506332619,NA,,,,,,,,,,,,,,,,,,-0.7399444326,,,,3.5056099372,,,,,,,,,,,,,,,,3.3473476483,,,,,,,,,,,,,,,,,,,,,,,,,4.8141885749,,,,3.0976555145,,2.8676281352,,,,,4.7342493511,,,,,,,,,,,,,,,4.3124570964,,,,,,-5,5.0673761154,1.2472419701,,,,,,,,,,,,,,,,1.1737070658,4.9425789976,,,,,,,-5,,,,,,2.5309698612,-5,,,,,,,,,-0.2173231659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,4.1310684875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,2.6579360996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2302366879,,,,,,,2.8003218095,5.1096459773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
