"X2020.05.22" "X2020.06.23" "X2020.06.24" "X2020.06.25" "X2020.06.26" "X2020.06.27" "X2020.07.27" "X2020.07.28" "X2020.07.29" "X2020.07.30" "X2020.07.31" "X2020.08.32" "X2020.08.33" "X2020.08.34" "X2020.08.35" "X2020.08.36" "X2020.09.36" "X2020.09.37" "X2020.09.38" "X2020.09.39" "X2020.09.40" "X2020.10.40" "X2020.10.41" "X2020.10.42" "X2020.10.43" "X2020.10.44" "X2020.11.45" "X2020.11.46" "X2020.11.47" "X2020.11.48" "X2020.11.49" "X2020.12.49" "X2020.12.50" "X2020.12.51" "X2020.12.52" "X2020.12.53" "X2021.01.01" "X2021.01.02" "X2021.01.03" "X2021.01.04" "X2021.02.05" "X2021.02.06" "X2021.02.07" "X2021.02.08" "X2021.03.09" "X2021.03.10" "X2021.03.11" "X2021.03.12" "X2021.03.13" "X2021.04.13" "X2021.04.14" "X2021.04.15" "X2021.04.16" "X2021.04.17" "X2021.05.18" "X2021.05.19" "X2021.05.20" "X2021.05.21" "X2021.05.22" "X2021.06.22" "X2021.06.23" "X2021.06.24" "X2021.06.25" "X2021.06.26" "X2021.07.26" "X2021.07.27" "X2021.07.28" "X2021.07.29" "X2021.07.30" "X2021.08.31" "X2021.08.32" "X2021.08.33" "X2021.08.34" "X2021.08.35" "X2021.09.35" "X2021.09.36" "X2021.09.37" "X2021.09.38" "X2021.09.39" "X2021.10.39" "X2021.10.40" "X2021.10.41" "X2021.10.42" "X2021.10.43" "X2021.11.44" "X2021.11.45" "X2021.11.46" "X2021.11.47" "X2021.11.48" "X2021.12.48" "X2021.12.49" "X2021.12.50" "X2021.12.51" "X2021.12.52" "X2022.01.01" "X2022.01.02"
"Falkirk" NA -5 -5 NA NA NA NA NA NA NA NA NA NA -5 -5 NA 0.832310933699536 0.619259992741639 NA 1.20079549844476 NA NA 3.54026976023098 3.27766237437162 3.03541955339479 1.51792425974019 NA NA 2.75365357218865 NA NA 3.8696834875398 1.29109177227887 3.25492962730269 NA NA 3.45366749334038 4.56471228788895 3.07473927036176 3.40341832447753 4.24633835939342 5.49445778810493 4.45054456468729 3.8296511980806 1.59378885230505 3.40246082218507 2.63420599075875 3.18894783295981 3.15066535934033 NA 2.10560663348244 1.98777025473879 NA 0.885882282084636 -0.179450799491911 1.83175928554551 2.55147974939482 1.67263677548052 NA 1.51335690972558 2.71654018305962 2.62950963765912 2.95174043675301 4.10321808716052 5.12649082835549 4.78221288259809 4.32552890728085 3.72890367151025 3.50823372703422 2.72099421828427 3.94406328781726 3.73080274413282 4.44790963958532 5.36492168669279 5.64223778617093 5.49933883216085 5.03107913847865 4.2688490784152 4.93672090144092 4.82707637646261 4.41435453800894 4.56022119717221 3.94488112953776 4.98612960523719 3.87469857773909 3.92832966554487 4.4166580873392 4.29292082857152 NA 5.62555344228857 4.62166964714059 5.28356076914019 5.443060802919 NA 4.77515265291311 5.04504786175149
"Fauldhouse" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.5046706204528 0.787112650349333 0.942896260914159 3.41417366689728 3.56335885676349 2.89454579361708 0.972536778236989 2.90158768332731 NA 1.49795772628491 2.91719430436838 3.16472132420167 2.31645030802843 2.82219172296204 0.814180654044355 NA 0.731786870764203 NA -1.39990063044492 NA 0.394631537606168 1.61936144981633 0.14121954362697 -5 -0.188916227433793 -1.66656588488993 3.35224242413774 2.21138507967085 3.60883401591397 4.337638078186 4.87665194887173 4.53794734210228 5.75404152725364 NA 4.72851096088506 3.91756317628224 2.04188481986155 NA 4.54574339400374 5.96559200145031 NA 6.30645846269811 5.79959499214452 5.49628849630284 4.96607477017414 NA 4.11372397862099 NA NA 4.1250175752473 5.61187736002112 3.64727236877011 3.9768821425861 4.38705610865965 5.16181315152273 NA NA 3.75822020540555 4.68484236458335 NA NA 4.14766599902403 NA
"Forfar" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.75229554557266 1.96665633013465 2.81410736886747 NA 0.707901614519962 1.94084007919997 NA -0.581430847757242 -0.635379719330967 -0.193269773095938 0.543707699611869 0.880919721893222 -1.09993001399169 1.57119218543314 3.4650145076058 3.27631356806675 2.60517803423207 2.77800229347402 2.99083318360111 3.9987769179357 4.72833186339758 4.03165430288473 2.76154847692488 2.9462934035377 1.68629364039748 2.8608630458428 3.99774026469544 4.23780060251978 4.27100061114526 5.23627375281545 5.00256177805853 3.71038571459633 NA NA 3.41557147013381 NA 5.02808110851828 4.8184569555456 3.42142985780051 4.13590204753367 4.86555199993809 5.13502326546738 3.9706693577354 NA 3.88068908320729 3.7741925090183 4.08705173685535 NA 5.17897249569181 4.62469000256207
"Forfar - Central" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.648702456927685 -5 -1.95484500702949 -0.552653283289947 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Forres" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.389474029015067 NA -5 -5 -0.936060042218677 0.177306656804469 2.41698651241817 NA 1.58889223535033 0.944536423229562 2.91623930116488 0.519182768269098 4.77308082973486 4.5612002798129 3.96526376227089 NA NA NA 3.50706931546211 2.62821635346429 2.30541095855664 3.58380795095176 NA 2.84434810303362 NA 2.23089377987804 NA NA 3.82550534019872 3.33155449877305 4.61381253940518 5.01636030581309 NA NA NA 5.12338330789792 4.95086139312912 NA 4.56801493124434 3.19424464104313 5.1115425321971 NA NA NA 4.77576347209646
"Fort William" NA NA NA NA NA NA NA NA NA NA NA -0.679498275885694 -5 -5 -0.849419769241601 NA -0.496202984979278 -5 NA 3.44797069028764 NA 4.6978247825387 NA 2.21296241003744 NA 5.18935086796609 0.340252758630058 NA -5 NA NA 0.655051142018456 0.200938783035803 NA NA NA -1.6038851148301 6.03110635765861 0.125329581821492 -5 -0.491554478385541 0.992524079160515 -5 NA 2.08876552052565 -0.268128722465767 0.256188663085226 0.061831429742545 -5 -5 -5 -5 -5 -1.84454568000002 -2.59041375480948 -1.46162757569327 -5 2.21388070911836 NA 3.12658471064564 3.02446202533905 1.89882840674666 3.07924129350032 2.53941098488178 3.2578899562428 NA 4.20315775716914 3.83607756467668 3.92580128707344 4.10702295658466 4.14336987982281 NA 4.93657261328998 4.53013499856897 NA 6.28161419320577 4.15672855763959 3.67572889146672 4.27412063841232 4.25161495406771 3.30677649085602 4.29391800772208 3.06328877662449 4.28312577255186 3.86677957249237 3.86030233763121 3.96256049524871 1.90575764838505 2.57553155861329 NA 3.59517486625715 NA 3.79690153509911 NA 3.51662659814925 4.81373106110114
"Fraserburgh" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.66294152238434 2.97981886015346 2.21120639777537 3.18502068038713 3.02450030852439 3.09778779911968 3.69347469363462 2.26326514606438 1.46858406529097 1.82987509576254 -5 -0.680076966259753 -0.335295136053939 1.9811963511134 0.378308353781561 -5 -2.42536248402357 -5 -2.21608517037833 -1.96423662340056 -5 -2.63804863135821 0.406622733013727 1.7681208892277 2.9116642229042 3.90788245581634 4.24960078242707 4.40517291738676 4.00317014355783 4.29680100882961 NA NA 3.29162489853797 3.56984456367678 5.73895745269159 4.74354208951559 4.63522178759507 4.04083417894195 4.0439262489339 3.87693390616766 NA 3.28513945498238 4.43156475097449 4.6596997348755 5.70722391647951 5.47004330161886 4.31076571723713 3.51600477862883 3.74046223402969 NA 4.09853940835211 3.38574183654807 2.95888044678464 NA 5.8239230934981 NA NA
"Galashiels" NA -5 NA NA NA -5 NA NA NA NA NA NA NA -5 -5 NA -5 -5 -5 -1.28688426034402 NA NA 1.64557419182759 0.987926554311364 0.593276695175698 0.47347318160306 3.20561625466657 2.61658825113873 0.306137956486411 2.61210390988163 NA -0.441180147286504 -5 1.02296622110429 NA NA 1.5770098020216 3.07114300054563 0.697958696480558 3.91219286716681 0.884981626100951 NA 0.002997417269523 -5 -0.482895080527261 -0.534784010464904 -0.447537074263852 0.590486202526736 -0.939334768586023 NA NA -0.583196343441087 NA -1.96886622566644 -5 -5 -1.9394937686049 0.054512830290199 NA -5 0.309188639602115 1.57935247308576 3.49729218737429 0.663075830052473 NA 2.92872362577125 NA 2.6548240784276 2.43358762237754 2.43193521446651 3.43155490654343 4.98116818409957 5.5184737085955 NA 4.67995766545942 3.95768793645571 2.81494704672332 3.67448228412478 2.97326121762446 NA 2.83196968043235 3.12015501476795 3.94976705616934 5.07598826123317 3.6484813118211 3.18503609718951 4.65593310496048 5.53352072751324 NA NA 2.37007334765907 3.58345436929052 3.02358487179122 5.05641138107137 3.73455455545785 2.04791303668446
"Girvan" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.83234013316171 0.904903478340683 -5 0.995628043256736 -0.638977865237449 -5 0.393955637348932 NA 1.55678272301771 1.23951742915309 NA 0.92881400326543 -5 NA -5 -5 NA 0.559295403587427 1.14989390893038 1.82881135858672 0.695421151599917 3.46740404846574 NA NA NA 4.44102053539043 4.29622759737612 NA NA -5 NA NA NA 6.47201195188836 5.56361845209447 3.87530078035764 4.67200198903699 NA NA NA 1.54591573576702 4.28650480637881 3.78704757160567 3.61477739941457 4.63107709287663 3.93466007981969 NA NA 5.15044606429842 4.42072148113502 4.2381316859419 5.45798431413261 4.3213319493676 NA
"Grantown on Spey" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -5 -5 -5 NA -5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Guardbridge" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.199198205269679 -5 -5 0.026051365229245 -0.597770972152078 2.3668525707665 -0.153848482887234 -5 -0.425184404665295 1.01739070664432 2.29785944770755 -0.106018994897692 -5 NA -5 -2.2757194158838 -5 -5 -5 0.227357732662991 -0.164623496442202 0.273268207072226 1.25601964525124 0.686079355528129 1.96979575347461 NA NA NA NA 2.78316363905824 3.88089876645267 NA NA 4.09638933535835 4.82928107360944 5.10471621823446 5.21601263320886 4.34580533458836 5.47454153142428 2.70014837461631 NA 4.46266996729458 NA 3.26476842761393 4.49592121234651 4.54108429428558 3.85513774286897 5.65796956689774 4.24031970963316 NA NA 3.06651322616945 4.46908366462783 NA NA 3.12482146585776 4.21226015392781
"Haddington" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.31613418503704 3.28908465916566 4.58921134910715 5.92151665208655 NA 4.47698228394565 3.9364636573564 NA NA NA 4.06053165588543 3.73239787820513
"Hamilton" NA NA NA NA NA NA NA NA NA NA NA NA NA -0.913112174225377 -0.775013139750458 NA 0.488024755074274 NA 1.36255833249853 1.70250785725657 2.74866624373189 NA NA 4.51697757180967 3.64924301852958 NA 4.92278441506893 3.4404576307045 3.30340914348132 3.16400666622284 2.71488899235867 2.94464520722268 3.69042227095327 2.89576122468153 NA 3.42371707297603 2.933301629978 3.94904601534637 2.9000095795909 2.87831740103217 3.51554484538901 2.52863906246386 3.15101432196736 2.69066671900785 1.63919041487583 2.4595465040883 2.04607202086917 2.61504099118827 2.31838706636598 2.72677448650901 1.88967440763989 1.84970184503579 NA 2.66784699665841 1.96977220373416 2.15462138428805 1.57363932349677 1.80080051885148 2.54079212172831 1.75318490223057 1.87722574305125 2.5785688586099 2.44257184356391 2.89827104145051 4.72729724081228 4.07876660490281 4.3732344088333 4.31237231771758 4.48911715354026 4.01498277047479 4.0531847575953 4.63834532565835 5.12129188125935 6.14903825064094 5.44075022192897 6.72303463725335 5.46861538392052 4.82938232517866 5.00232077816162 NA 3.84764081520502 4.22223547720988 4.09438299398609 4.57784620200545 4.17811512353471 3.8788130407702 4.19159055407226 4.79021842661295 NA 3.88610854034925 3.9648555586765 4.88621556261677 5.28494762668824 5.68145963641752 4.7919891768713 4.27022625706477
"Harthill" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.42663814833433 3.13774584334143 -0.678509580557155 NA 1.25074700967757 4.10315173066342 3.50563388004842 0.640462973871668 2.67190774216994 2.31209738487015 0.434389618837981 1.98893095093025 NA NA NA -0.310918242433524 NA -0.079762040632956 -1.11371840212981 -0.651195564896198 -1.81402285010298 1.02542827448431 NA -5 -5 4.06674754818035 2.05402903369444 4.29687276235644 NA 4.47278844516653 4.88374443646667 4.15902521211113 6.45219398068992 NA NA NA NA NA NA NA NA NA NA 3.11129964020769 5.18026443944259 NA 5.07265707529464 5.51100416873851 4.40952733547067 NA 5.56482945720363 NA NA NA 5.35955931055761 6.51449877321587 5.03112903182342 NA 4.02601804631106 NA
"Hatton" -0.541589080271143 -0.506383388296447 NA NA NA NA NA NA NA NA NA NA NA 1.60261463129198 1.79941525033143 NA 0.04192587059206 -0.568181858230717 0.02813180702603 1.69650679591382 2.41956067261066 NA 1.62815783394825 NA 2.78515671938088 3.38232726947742 3.71274485273925 2.72454015607112 1.99464775179992 NA NA 2.78666373698986 2.52578443725417 NA NA 3.35474095495295 3.68583421801661 3.77776457612118 3.46529445782659 3.59107474754344 3.76783291494743 2.44777251712133 1.77249386864139 1.70516731117755 2.15532735829294 1.83874978121094 2.07436559220784 2.08725844724912 2.1373598607784 2.41056078212813 2.3073262563904 1.78028671642915 0.890387467027806 NA 1.28010168479474 1.36005461226926 1.67381286020008 2.19881484066724 3.00815681132541 2.67368861697028 3.49145516903662 2.91000309662367 4.30326780724238 4.22754992758405 4.66516771724064 5.4213204388284 4.33034925660539 3.75309734104469 3.52051203283715 2.96825754252939 3.27582263991757 4.02621846553093 4.56036508716975 5.37170278171576 5.38519831448485 4.99936459342975 4.83773343040345 4.4302892683765 4.4913063128914 4.93354146958079 4.64697306168625 4.48689485188608 4.08521781217614 4.43921651868671 3.51209575446773 4.02547239183723 4.32385186214657 4.35927301069778 3.81293666163821 4.44859554421627 4.03486176024229 4.56160607902041 4.8824105526891 5.28741309312958 4.74210932044447 4.79912901412128
"Hatton - Fintry East" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.672167168143868 -5 0.760361844540922 -0.400723538359438 -5 0.11805563852552 NA 0.600563964490735 1.88009703869568 5.32928033505568 4.95221669102494 6.00707966814107 10.0677621308597 6.67931516261332 4.10143409093163 2.95122087533168 2.60794556135065 2.61053145523889 1.87812296003955 4.26488831058564 2.14336190325467 NA NA 6.68843361494982 6.54040747755022 NA NA NA NA NA 5.34038759454676 6.14562167149536 3.00785498806709 3.89240127162116 3.32063643585731 NA NA NA 3.74844165792406 3.47799348018458 NA NA 5.77893991256467 NA
"Hatton - Fintry North" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.04973076312599 -0.116775778151314 -5 -5 -5 3.24445087290697 NA 2.52637920144398 2.88254703944004 3.97923479703548 5.20323752637873 NA 5.44393563892269 5.4632782795322 5.18292929178996 3.62123144963213 5.45754087476901 4.57939979902741 4.04740232377814 2.57226707019221 5.10591294570788 5.07773315099775 NA 6.67556374389488 NA NA NA NA 2.79906933743653 NA 4.77656642822374 3.71197238564861 3.89747566616184 3.02270263037075 4.32840333579038 3.07773959709935 NA NA 3.76838405938482 3.17294687434667 NA NA 4.67513174204365 3.31120922149608
"Hatton - Fintry West" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.41951960098892 -5 1.37131097464586 -0.156062428718037 -5 0.179785496112472 NA 2.5117068516119 5.82552341951634 2.30237565924964 4.14559239350629 NA 5.39873737235385 4.84788282446289 6.21103226095196 3.89997635526327 3.26345649045299 4.3090495795398 1.79198119900026 -0.213730884777258 4.12586803863573 5.13602707344747 4.13931892261598 NA NA NA NA NA 4.90922651741317 NA 4.65120676956209 4.17182890508825 1.58242265493464 2.77383001676397 4.38524579741193 NA NA NA 2.7494741903351 6.6462355526335 NA NA NA 2.82627300009169
"Hawick" NA NA -5 NA NA -5 NA NA NA NA NA NA NA -5 1.41528344389437 NA 0.783666786896591 0.592791457429339 -5 1.40430402480962 1.30928618168915 NA 1.35697515827851 -0.985995977048563 1.23613206549024 0.846636663383936 -0.592366859690796 1.38256399851041 1.4574960669472 2.96179713126997 NA 1.38008066448729 2.99040191125701 2.31374630044611 NA 3.18161979348169 4.4175437623514 4.66785407218083 3.25505575234309 3.32456557482688 1.25900416811916 -1.46198174934189 1.14889446399885 -5 -1.71347383346637 -0.549894998743707 -1.59792004665848 -0.902879333984436 -0.243199128584741 NA -1.02242358830196 -5 NA NA -5 0.848094662045574 -0.046879989472374 -1.8373573888825 NA NA NA -0.181974153259533 3.51777949506779 2.56898014824831 NA 6.99329363803437 NA 3.02213911298083 3.51429052743093 2.64858889473702 2.15771771743497 3.56903964035026 3.94656037795108 NA 3.6504308411776 2.46985967799303 2.87425298376642 2.45008331898081 3.84774473872795 NA 2.74050091639929 3.72062426176374 -5 4.70617817952841 4.01484340038941 5.02366623943007 4.45946428719783 3.17994427943941 NA 4.00135279885595 3.72551471961847 NA 5.28296264033211 NA 4.45032745822445 3.85929359957248
"Helensburgh" NA NA -5 NA NA NA NA NA NA NA NA NA NA -5 -5 NA -5 NA NA 1.45342804820474 NA -5 1.13786922040914 4.21847075813933 4.06191211973905 2.30483531232845 4.96105680717106 1.56161889949184 2.7909041815981 2.7893598122013 NA 3.12844509237146 NA NA NA 2.45796123554962 3.97173219459979 3.20405658108295 4.25805154917113 3.89820872648214 3.11529337800651 5.82985707292242 4.95828273871567 4.53334441741425 4.30320446384129 3.12624368110344 3.70113385652211 3.86692005313398 3.80537907683019 NA 4.41194274939764 3.79813835352361 NA 0.681616302076964 1.6962878748194 1.1847646313425 0.119594560180071 1.60850658873396 NA 2.49162639718883 1.73895043738087 -5 2.4626218564411 1.69176897276245 NA 2.64508609505015 -5 4.21775525040918 3.61042914380626 3.22679522423348 2.7349483898355 1.75442522527374 1.88054773311216 -5 NA 7.40234058178381 4.80446901959754 5.8517488450455 5.85717607446674 NA 5.46131753226243 NA 4.24823334572805 4.41744171009765 4.70893355523333 5.05295677849545 4.94227387467033 4.20724848581876 NA NA 5.17667575522856 4.39405310876878 5.65810042373557 5.16168865150187 5.40039027551779 NA
"Huntly" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.34853863657844 -5 -0.501809002422175 2.10785588058565 2.41142106812921 2.51724170146316 0.972981768313393 1.93439140758242 2.93672213193855 2.34869597624837 4.19667428938975 2.27059498518461 2.07683666548541 5.20030218208161 NA 5.05274015523895 3.05516851815857 NA NA 5.33706116469715 NA 4.95939125607187 NA 4.92076661976535 5.18465929054946 3.84022730643226 3.57589431112917 4.28507538179742 4.97386006831756 2.12196657894666 NA 2.73077026301456 5.09509703770681 NA 6.39217621531005 3.0515933759629 NA
"Inverclyde" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.92361032092297 3.35603946401058 4.52468817788624 4.76975147514008 3.75204880366722 3.79130214608063 2.67111336836559 2.74167641227639 2.40698249090392 1.93122263391403 2.28551574130584 2.14996969540646 0.440123057853614 1.8734304994107 1.04638316420382 -0.126583973650995 1.06885707501286 1.57289417916603 0.56310177414029 0.496497287524517 2.06255149165979 -0.194096952603664 2.36535046372618 1.34676828317708 1.25673935998378 1.97767581100927 1.98894358440193 1.95230605565853 1.83536284589018 2.88623183606778 3.28715400950869 3.95061711322285 3.87007089187491 3.24351455577684 2.92730932064394 3.84408359969197 NA 3.07549312153354 3.72555310463362 4.0032599779938 4.26186562671943 4.4841897270755 5.27255005407775 4.38104129010506 3.5690480757266 4.57936823246739 NA 3.16763114211591 3.583296182543 3.84634538149861 3.72755737641743 3.81790938146307 2.95108039661248 4.09103053118716 3.66487521304003 4.24555561604729 3.99221964797938 4.18329298009931 4.54668807907834 NA 5.43523795538379 4.73285312747078 3.85016640295618
"Inverclyde - Gourock" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.19334999857013 4.4231407923107 5.30502504743551 3.22233298088023 1.99312090892639 5.24982349175276 NA NA NA 4.44985213597415 5.78417677647403 3.98225136828568 4.56969429455474 5.00272116525248 5.47808194264031 4.37073787191567 3.70324908823092 2.68666929809375 3.93974101241855 4.50799711662763 3.35751005509742 4.21523308505137 4.86061447044144 4.19361315287027 4.60351919211395 4.44189446340961 4.37634749715958 NA NA NA 4.66796401955276 NA 3.33650722142044 3.19444508483908 3.4759163947662 4.22467369305843 3.18264129374123 4.03568818830284 NA NA 3.50994319560539 3.20817156621115 NA NA 4.92246845467886 4.41964929855456
"Inverurie" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.37071280065384 NA -2.57546153781576 1.43083619899598 2.74017195810125 0.761702455478723 0.985154165315668 NA 1.50826902808123 -0.824497787106197 1.58267352901324 1.57132912726878 2.41054517257299 NA 4.75170945117017 NA 3.78146909432676 3.59601676978414 NA 3.02513769691242 NA NA NA 5.41799491959843 5.77510959330221 4.54184500022928 NA NA NA 5.46854821232594 NA 5.44737101278088 5.42854059449822 4.47724556798621 3.82776215727643 4.79776562582031 5.06096598115834 4.33155435926111 NA 2.94348338482146 4.33887836784756 NA NA 4.62023547339533 NA
"Ironmill Bay" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.90694711030468 2.08478227961417 0.080309965840091 NA 1.55654496461931 2.52089448272992 2.53400221568969 2.09770369254037 1.65991727776765 3.95173093921161 NA 0.349250453208541 0.818435583579294 NA -0.238066963610226 -1.19319846200619 2.79739841950514 -0.576311963625599 1.67157134600469 NA 2.73109937062446 0.737347691645059 3.04638233022549 3.3874733163658 3.95906027270399 5.43004132167748 2.69423713301077 3.62121833180802 3.85338746309088 3.98541335087944 1.61094711896079 NA NA NA NA 3.72933880283998 4.47179809333353 3.53832517452574 NA NA 4.1703886082344 NA NA 2.77391629252193 4.45447564830452 4.45257836138285 4.41051461246006 4.2196067630842 3.76431383180718 3.82535121249967 NA 4.3526963519843 3.90461125631784 NA NA 4.72103645215455 NA
"Jedburgh" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.2774253476602 4.03207439474709 2.7549785862252 1.98201059170922 NA NA 3.57581378487159 NA NA NA 2.89377027837855 4.68966406530207
"Kelso" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.34935662370847 -5 -5 -5 -2.49047423310317 NA -5 -0.932031108214674 0.613794527422059 0.363693084930897 -5 NA -5 -0.262158091638108 -2.53650023871938 1.86429044824514 2.1856496259144 3.62283850352685 3.15740166853255 NA 1.96459149293923 2.26621070578492 NA NA -5 NA 2.09135471921217 3.70771455248899 3.96763384222323 3.22002685402727 2.89489334632301 1.22540365879247 NA 1.78063698959635 NA 1.73616675000923 4.18446699389291 3.41404998272602 2.35845460913326 4.01928057136934 3.18688117786971 NA NA 3.54303718070367 5.03014012244861 NA NA 3.90733480846152 4.32406911646042
"Kincardine" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.51710228489178 5.82341853692465 5.28971305084395 3.9072190946829 3.45957808341497 2.04578094761106 2.75323877179461 4.54588384480725 0.97129519741784 0.715441660802813 NA 1.8994854594775 2.22054920638271 NA -1.40460881031448 -0.67205529684416 -5 -0.645058717035303 1.65548516438747 NA 2.33620663454017 NA NA NA 1.14870100855134 1.23391847373989 3.36505093470836 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Kinneil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.61526810265346 4.66291203785429 5.01733585527241 4.97304555955355 NA NA 4.51770099952825 5.41893347769285 NA NA 4.07944535950685 NA
"Kircaldy" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
