,"Site","Year","Month","Week","x","LogNormalized"
"3329","Seafield",2021,"08","31",45.4728127546929,3.81711462549468
"3330","Seafield - Cockenzie",2021,"08","31",25.329088854546,3.23195349236566
"3331","Shieldhall",2021,"08","31",22.0897414969862,3.09511331509946
"3332","Shieldhall - Barrhead",2021,"08","31",15.5033406582989,2.7410555270446
"3333","Shieldhall - Gorbals",2021,"08","31",22.5777408563582,3.11696450306767
"3334","Shieldhall - Pollockshields West",2021,"08","31",3.36032115674733,1.21203655177268
"3335","St Andrews",2021,"08","31",28.4530542767394,3.34825551075876
"3336","St Andrews - University (2979)",2021,"08","31",0,"-Inf"
"3337","St Andrews - University (4964)",2021,"08","31",0,"-Inf"
"3338","Stevenston",2021,"08","31",18.4977398151419,2.91764855246616
"3339","Stevenston - Stevenston East",2021,"08","31",1.64794735767411,0.499530487818172
"3340","Stevenston - Stevenston West",2021,"08","31",1.79295495428046,0.583865071206714
"3341","Stirling",2021,"08","31",29.5498015862193,3.38607702931922
"3342","Stornoway",2021,"08","31",10.1599779652426,2.31845627337265
"3343","Strathaven",2021,"08","31",16.8636796909197,2.82516217851868
"3344","Troqueer",2021,"08","31",11.0360327975245,2.40116562821765
"3345","Allanfearn",2020,"08","32",0.172317547790776,-1.75841629623023
"3346","Carbarns",2020,"08","32",0,"-Inf"
"3347","Dunfermline",2020,"08","32",0.808557877152348,-0.212503016686244
"3348","Fort William",2020,"08","32",0.506871238102652,-0.679498275885694
"3349","Levenmouth",2020,"08","32",0,"-Inf"
"3350","Meadowhead",2020,"08","32",0,"-Inf"
"3351","Nigg",2020,"08","32",0.325277580420798,-1.12307636758034
"3352","Shieldhall",2020,"08","32",0,"-Inf"
"3353","Stirling",2020,"08","32",0,"-Inf"
"3354","Allanfearn",2021,"08","32",19.1922746532458,2.95450783625439
"3355","Alloa",2021,"08","32",56.8162997579839,4.03982325212993
"3356","Annan",2021,"08","32",41.8040529069767,3.73299329432749
"3357","Banchory",2021,"08","32",19.8551532703947,2.98846358403943
"3358","Blackburn",2021,"08","32",16.4787894505438,2.80207406611244
"3359","Blairgowrie",2021,"08","32",15.6903473291925,2.75304570347841
"3360","Carbarns",2021,"08","32",84.725323356255,4.43941453402469
"3361","Coldstream",2021,"08","32",116.962770053114,4.76185567948567
"3362","Cupar",2021,"08","32",58.958672688771,4.07683673556477
"3363","Dalbeattie",2021,"08","32",22.7874990171749,3.12621209687477
"3364","Daldowie",2021,"08","32",42.2316455498707,3.74316983455824
"3365","Dalmarnock",2021,"08","32",32.6454482450529,3.48570543543889
"3366","Dalmuir",2021,"08","32",40.0766681803408,3.69079432408817
"3367","Dalmuir - Auchinairn (6298)",2021,"08","32",4.68672954296547,1.54473501361989
"3368","Dalmuir - Auchinairn (6330)",2021,"08","32",11.1737639772826,2.4135685283226
"3369","Dalmuir - Clydebank",2021,"08","32",11.1103290886844,2.40787522415654
"3370","Dunfermline",2021,"08","32",23.4467084964556,3.15473012241604
"3371","Dunnswood",2021,"08","32",11.4174718623134,2.43514480163898
"3372","East Calder",2021,"08","32",18.2049972474186,2.90169613042819
"3373","Eyemouth",2021,"08","32",3.59988247551495,1.28090119923889
"3374","Fairlie",2021,"08","32",0,"-Inf"
"3375","Falkirk",2021,"08","32",51.6279549207383,3.94406328781726
"3376","Forfar",2021,"08","32",5.39943133881146,1.68629364039748
"3377","Forres",2021,"08","32",13.8490460563623,2.62821635346429
"3378","Fort William",2021,"08","32",63.014816408167,4.14336987982281
"3379","Galashiels",2021,"08","32",30.9246903886412,3.43155490654343
"3380","Hamilton",2021,"08","32",57.5805454240242,4.0531847575953
"3381","Hatton",2021,"08","32",26.4649876833936,3.27582263991757
"3382","Hatton - Fintry East",2021,"08","32",6.54121520937685,1.87812296003955
"3383","Hatton - Fintry North",2021,"08","32",57.2485505252814,4.04740232377814
"3384","Hatton - Fintry West",2021,"08","32",6.00133052613642,1.79198119900026
"3385","Hawick",2021,"08","32",8.65137023816629,2.15771771743497
"3386","Helensburgh",2021,"08","32",15.4089481570581,2.7349483898355
"3387","Huntly",2021,"08","32",9.68516162778262,2.27059498518461
"3388","Inverclyde",2021,"08","32",21.6605605672023,3.07549312153354
"3389","Inverclyde - Gourock",2021,"08","32",28.7175965501203,3.35751005509742
"3390","Inverurie",2021,"08","32",20.5968406373037,3.02513769691242
"3391","Kirkcaldy",2021,"08","32",91.9234342712,4.52095599436564
"3392","Kirkwall",2021,"08","32",3.42028146455099,1.2297228472644
"3393","Langholm",2021,"08","32",12.7758425942539,2.54755609041211
"3394","Lerwick",2021,"08","32",1.10456983679619,0.099455971210237
"3395","Linlithgow",2021,"08","32",52.9128730673449,3.96864665646891
"3396","Loch Ryan",2021,"08","32",16.0602160326284,2.77634516002393
"3397","Lockerbie",2021,"08","32",25.9507415890128,3.25620018681485
"3398","Lossiemouth",2021,"08","32",12.4120542420601,2.51866811670711
"3399","Meadowhead",2021,"08","32",34.8465000655347,3.55095270362766
"3400","Meadowhead - Kilmarnock HMP",2021,"08","32",5.33397700660871,1.6740971150285
"3401","Nairn",2021,"08","32",7.79627621921557,2.05364621190729
"3402","Newtown St Boswell",2021,"08","32",0,"-Inf"
"3403","Nigg",2021,"08","32",20.0685894131218,2.99915587698608
"3404","Paisley",2021,"08","32",6.28856339112404,1.83873264893833
"3405","Paisley - Blackhall",2021,"08","32",9.2146123286028,2.22079052063323
"3406","Paisley - Brediland",2021,"08","32",2.66687625529609,0.980907845659279
"3407","Peebles",2021,"08","32",15.0570215450998,2.71184443024244
"3408","Peterhead",2021,"08","32",16.2647769518051,2.78900184644703
"3409","Philipshill",2021,"08","32",78.4636963182847,4.36263605053439
"3410","Seafield",2021,"08","32",36.0996241493661,3.58628245390974
"3411","Seafield - Cockenzie",2021,"08","32",51.1416001286162,3.93459825855259
"3412","Shieldhall",2021,"08","32",52.5314930933515,3.96141285819321
"3413","Shieldhall - Barrhead",2021,"08","32",207.010347068519,5.33276877785437
"3414","Shieldhall - Gorbals",2021,"08","32",22.3002317329703,3.1045970700251
"3415","St Andrews - University (2979)",2021,"08","32",1.12135125981409,0.114534440069344
"3416","Stevenston",2021,"08","32",31.1984053839114,3.44036698401928
"3417","Stevenston - Stevenston East",2021,"08","32",1.26341254971162,0.233816432717616
"3418","Stevenston - Stevenston West",2021,"08","32",118.318264930371,4.77337815408248
"3419","Stirling",2021,"08","32",15.6872883422417,2.75285072467296
"3420","Troqueer",2021,"08","32",25.6053899698912,3.24280287502276
"3421","Allanfearn",2020,"08","33",0.141474000951368,-1.95563931764049
"3422","Carbarns",2020,"08","33",0,"-Inf"
"3423","Dalscone",2020,"08","33",0,"-Inf"
"3424","Dunfermline",2020,"08","33",25.3714237863306,3.2336234929009
"3425","Fort William",2020,"08","33",0,"-Inf"
"3426","Kirkwall",2020,"08","33",3.15696517863928,1.14961117962566
"3427","Levenmouth",2020,"08","33",0,"-Inf"
"3428","Meadowhead",2020,"08","33",0,"-Inf"
"3429","Nigg",2020,"08","33",5.65100077939471,1.73183265856925
"3430","Peebles",2020,"08","33",0,"-Inf"
"3431","Shieldhall",2020,"08","33",0.788483421273354,-0.237643898452142
"3432","Stirling",2020,"08","33",0,"-Inf"
"3433","Allanfearn",2021,"08","33",30.3710693990346,3.41349049078657
"3434","Alloa",2021,"08","33",110.710591180656,4.70691950976007
"3435","Annan",2021,"08","33",34.3608570853678,3.53691804108224
"3436","Aviemore",2021,"08","33",32.4912519532399,3.48097088243322
"3437","Banchory",2021,"08","33",8.89608440663255,2.18561122561885
"3438","Bathgate",2021,"08","33",94.72693717263,4.55099840718518
"3439","Blackwood",2021,"08","33",141.656236409492,4.95340325220107
"3440","Blairgowrie",2021,"08","33",19.9325060198444,2.99235186740598
"3441","Carbarns",2021,"08","33",39.0887373033751,3.66583437699035
"3442","Coldstream",2021,"08","33","NA","NA"
"3443","Cupar",2021,"08","33",129.180364411565,4.86120960155998
"3444","Dalbeattie",2021,"08","33",469.973685045534,6.15267670387183
"3445","Daldowie",2021,"08","33",59.7084333950816,4.08947327332108
"3446","Dalmarnock",2021,"08","33",150.117782672451,5.01142020379037
"3447","Dalmuir",2021,"08","33",118.538995210286,4.7752419799469
"3448","Dalmuir - Auchinairn (6298)",2021,"08","33",171.70284417869,5.14576533258097
"3449","Dalmuir - Auchinairn (6330)",2021,"08","33",279.994358608988,5.63476945514124
"3450","Dunblane",2021,"08","33",89.8932386939917,4.49862272946114
"3451","Dunfermline",2021,"08","33",61.1784269741625,4.11379462695322
"3452","Duns",2021,"08","33",62.8078897569053,4.14008069865472
"3453","East Calder",2021,"08","33",89.6787892842263,4.49623427827387
"3454","Ellon",2021,"08","33",32.2246356277009,3.47273124163024
"3455","Fairlie",2021,"08","33",4.05808309012588,1.40071071682877
"3456","Falkirk",2021,"08","33",41.7125792561332,3.73080274413282
"3457","Fauldhouse",2021,"08","33",94.2304515309893,4.54574339400374
"3458","Forfar",2021,"08","33",17.4766035397755,2.8608630458428
"3459","Forres",2021,"08","33",10.0282986208434,2.30541095855664
"3460","Fraserburgh",2021,"08","33",26.8865160415523,3.29162489853797
"3461","Galashiels",2021,"08","33",145.64442181292,4.98116818409957
"3462","Girvan",2021,"08","33",0,"-Inf"
"3463","Hamilton",2021,"08","33",103.373157079438,4.63834532565835
"3464","Hatton",2021,"08","33",56.0485604310022,4.02621846553093
"3465","Hatton - Fintry East",2021,"08","33",71.156972049018,4.26488831058564
"3466","Hatton - Fintry North",2021,"08","33",13.0954791840522,2.57226707019221
"3467","Hatton - Fintry West",2021,"08","33",0.807565684001067,-0.213730884777258
"3468","Hawick",2021,"08","33",35.4825008217386,3.56903964035026
"3469","Helensburgh",2021,"08","33",5.78012451750824,1.75442522527374
"3470","Huntly",2021,"08","33",7.97918810841313,2.07683666548541
"3471","Inverclyde",2021,"08","33",41.4941770205314,3.72555310463362
"3472","Inverclyde - Gourock",2021,"08","33",67.7099462080701,4.21523308505137
"3473","Kelso",2021,"08","33",0,"-Inf"
"3474","Kirkwall",2021,"08","33",35.9247218858523,3.58142569041396
"3475","Lanark",2021,"08","33",80.9373209571677,4.3936750397792
"3476","Langholm",2021,"08","33","NA","NA"
"3477","Lerwick",2021,"08","33",0,"-Inf"
"3478","Lesmahagow",2021,"08","33",9.28380811962975,2.22827182034313
"3479","Linlithgow",2021,"08","33",13.6500053621699,2.61373991446385
"3480","Loch Ryan",2021,"08","33",16.3518862433239,2.7943432572532
"3481","Lockerbie",2021,"08","33",67.8671442330234,4.21755203281587
"3482","Lossiemouth",2021,"08","33",24.6399549637555,3.20436931089398
"3483","Meadowhead",2021,"08","33",81.3856877605885,4.39919943151229
"3484","Meadowhead - Kilmarnock HMP",2021,"08","33",1.0662074920027,0.064107952208604
"3485","Newburgh",2021,"08","33",12.4679274966248,2.52315954673137
"3486","Newport & Tayport",2021,"08","33",19.312794303124,2.96076779353856
"3487","Newtown St Boswell",2021,"08","33",9.78609231997309,2.28096222670483
"3488","Nigg",2021,"08","33",39.8099873212129,3.6841178185297
"3489","Paisley",2021,"08","33",137.043269787634,4.92029671382779
"3490","Paisley - Blackhall",2021,"08","33",78.2052709438659,4.359337048654
"3491","Paisley - Brediland",2021,"08","33",0,"-Inf"
"3492","Peebles",2021,"08","33",34.5413611933865,3.54215748113097
"3493","Perth",2021,"08","33",77.0129739079712,4.34397389997176
"3494","Peterhead",2021,"08","33",25.2712695757902,3.22966816057301
"3495","Philipshill",2021,"08","33",59.2795813405397,4.08226491855634
"3496","Seafield",2021,"08","33",75.1512072725836,4.31950218090805
"3497","Seafield - Cockenzie",2021,"08","33",52.909475962331,3.96858245254514
"3498","Shieldhall",2021,"08","33",150.442044828689,5.01357792583022
"3499","Shieldhall - Barrhead",2021,"08","33",41.052214195506,3.71484477343297
"3500","Shieldhall - Gorbals",2021,"08","33",52.8545325157328,3.967543470526
"3501","Shieldhall - Pollockshields West",2021,"08","33",22.1316193384024,3.09700732528567
"3502","Shotts",2021,"08","33",81.0167842694975,4.39465634641042
"3503","Springfield",2021,"08","33",44.065975768372,3.78568796014787
"3504","St Andrews - University (2979)",2021,"08","33",344.078161988636,5.84086884664721
"3505","St Andrews - University (4964)",2021,"08","33",2.40107093881384,0.875914862331119
"3506","Stevenston",2021,"08","33",93.477585108959,4.53772167609948
"3507","Stevenston - Stevenston East",2021,"08","33",77.9928478753339,4.35661712857947
"3508","Stevenston - Stevenston West",2021,"08","33",64.682980915544,4.16949812077655
"3509","Stirling",2021,"08","33","NA","NA"
"3510","Stirling - University",2021,"08","33",4.67649478978184,1.54254885276415
"3511","Troqueer",2021,"08","33",131.101571147769,4.87597237504391
"3512","Turriff",2021,"08","33",24.6347429937556,3.20415776337628
"3513","Allanfearn",2020,"08","34",0.243161782235328,-1.41402828665271
"3514","Annan",2020,"08","34",0,"-Inf"
"3515","Carbarns",2020,"08","34",0,"-Inf"
"3516","Dalbeattie",2020,"08","34",0,"-Inf"
"3517","Dalmuir",2020,"08","34",0.930940793856689,-0.071559597866158
"3518","Dalscone",2020,"08","34",0,"-Inf"
"3519","Dunfermline",2020,"08","34",1.19229602559503,0.175880881430977
"3520","Falkirk",2020,"08","34",0,"-Inf"
"3521","Fort William",2020,"08","34",0,"-Inf"
"3522","Galashiels",2020,"08","34",0,"-Inf"
"3523","Hamilton",2020,"08","34",0.401273445847872,-0.913112174225377
"3524","Hatton",2020,"08","34",4.96599972292701,1.60261463129198
"3525","Hawick",2020,"08","34",0,"-Inf"
"3526","Helensburgh",2020,"08","34",0,"-Inf"
"3527","Kirkwall",2020,"08","34",30.6591433820151,3.42293093378445
"3528","Lerwick",2020,"08","34",0,"-Inf"
"3529","Levenmouth",2020,"08","34",0.208755560228218,-1.5665912797821
"3530","Lockerbie",2020,"08","34",0,"-Inf"
"3531","Meadowhead",2020,"08","34",0,"-Inf"
"3532","Nairn",2020,"08","34",0,"-Inf"
"3533","Nigg",2020,"08","34",3.55566971858026,1.26854343329874
"3534","Peebles",2020,"08","34",0,"-Inf"
"3535","Philipshill",2020,"08","34",0,"-Inf"
"3536","Seafield",2020,"08","34",0,"-Inf"
"3537","Shieldhall",2020,"08","34",0.845994958048071,-0.167241879147726
"3538","Stirling",2020,"08","34",0,"-Inf"
"3539","Stornoway",2020,"08","34",0,"-Inf"
"3540","Troqueer",2020,"08","34",0,"-Inf"
"3541","Allanfearn",2021,"08","34",98.4874494284612,4.58992912308987
"3542","Alloa",2021,"08","34",203.412535800372,5.3152361129856
"3543","Annan",2021,"08","34",203.306673067502,5.31471554384132
"3544","Aviemore",2021,"08","34",57.2420074554733,4.04728802492362
"3545","Banchory",2021,"08","34",153.72113312118,5.03514013700164
"3546","Banff",2021,"08","34",73.3582167486681,4.2953545194285
"3547","Blairgowrie",2021,"08","34",21.0313060123949,3.04601209013512
"3548","Bonnybridge",2021,"08","34",109.325440937277,4.69432913056116
"3549","Bowhouse",2021,"08","34",98.5212754448415,4.59027251921849
"3550","Buckie",2021,"08","34",22.091111809591,3.09517534706592
"3551","Carbarns",2021,"08","34",154.495528414037,5.040165153615
"3552","Coldstream",2021,"08","34",84.0006893608653,4.43082500548661
"3553","Dalbeattie",2021,"08","34",452.394826402915,6.11455530828558
"3554","Daldowie",2021,"08","34",110.006845479493,4.70054259548786
"3555","Dalmarnock",2021,"08","34",126.427111780394,4.83966595064615
"3556","Dalmuir",2021,"08","34",106.782036787988,4.67078971751072
"3557","Dalmuir - Auchinairn (6298)",2021,"08","34",155.982118863318,5.04974137800882
"3558","Dalmuir - Auchinairn (6330)",2021,"08","34",190.259672854947,5.24838983831372
"3559","Denny",2021,"08","34",36.6134705295197,3.60041621994918
"3560","Dunbar",2021,"08","34",74.6236212914412,4.31245709638553
"3561","Dunblane",2021,"08","34",44.7745637839705,3.80164020549777
"3562","Dunfermline",2021,"08","34",117.149399370738,4.76345003793032
"3563","Duns",2021,"08","34",8.95068654971901,2.19173023881055
"3564","Fairlie",2021,"08","34",17.2749582313206,2.84925795178225
"3565","Falkirk",2021,"08","34",85.4481397757756,4.44790963958532
"3566","Fauldhouse",2021,"08","34",389.783712304396,5.96559200145031
"3567","Forfar",2021,"08","34",54.4749119611038,3.99774026469544
"3568","Forres",2021,"08","34",36.0104059534963,3.58380795095176
"3569","Fort William",2021,"08","34",139.292022866256,4.93657261328998
"3570","Fraserburgh",2021,"08","34",35.511073012002,3.56984456367678
"3571","Galashiels",2021,"08","34",249.25431200087,5.5184737085955
"3572","Guardbridge",2021,"08","34",60.1228119066282,4.09638933535835
"3573","Hamilton",2021,"08","34",167.55168674708,5.12129188125935
"3574","Hatton",2021,"08","34",95.6183825030639,4.56036508716975
"3575","Hatton - Fintry East",2021,"08","34",8.5280600017794,2.14336190325467
"3576","Hatton - Fintry North",2021,"08","34",164.994632935496,5.10591294570788
"3577","Hatton - Fintry West",2021,"08","34",61.921536214272,4.12586803863573
"3578","Hawick",2021,"08","34",51.7570356736643,3.94656037795108
"3579","Helensburgh",2021,"08","34",6.55709541704803,1.88054773311216
"3580","Huntly",2021,"08","34",181.32702737572,5.20030218208161
"3581","Inverclyde",2021,"08","34",54.7764292360056,4.0032599779938
"3582","Inverclyde - Gourock",2021,"08","34",129.103508028881,4.86061447044144
"3583","Kirkwall",2021,"08","34",11.4602112923432,2.43888114849387
"3584","Langholm",2021,"08","34",13.38535712599,2.59416135767652
"3585","Lerwick",2021,"08","34",1.71855749344294,0.541485272344832
"3586","Loch Ryan",2021,"08","34",64.5780463667896,4.16787451350664
"3587","Lockerbie",2021,"08","34",84.4227416652144,4.43583681631616
"3588","Lossiemouth",2021,"08","34",22.4618720684668,3.1118192970597
"3589","Mauldslie",2021,"08","34",199.316207300961,5.29489254504112
"3590","Meadowhead",2021,"08","34",125.534847831102,4.83258339198909
"3591","Meadowhead - Kilmarnock HMP",2021,"08","34",6.66491357158139,1.89685698604193
"3592","Nairn",2021,"08","34",98.0911483647104,4.58589713176338
"3593","Newburgh",2021,"08","34",52.2211603895437,3.95548778419498
"3594","Newtown St Boswell",2021,"08","34",46.4982975461553,3.83941570001244
"3595","Nigg",2021,"08","34",87.9878901742507,4.47719919335261
"3596","Paisley - Blackhall",2021,"08","34",95.7519795190714,4.56176130167548
"3597","Paisley - Brediland",2021,"08","34",12.6493736106379,2.5376076970019
"3598","Peebles",2021,"08","34",28.1367454126645,3.33707638802036
"3599","Penicuik",2021,"08","34",254.520186721603,5.53938015198684
"3600","Peterhead",2021,"08","34",7.88130868018019,2.06449396624567
"3601","Philipshill",2021,"08","34",302.009989778604,5.71046009556488
"3602","Sanquhar",2021,"08","34",36.9270085606113,3.6089432226215
"3603","Seafield",2021,"08","34",98.9205511126742,4.59431701393444
"3604","Seafield - Cockenzie",2021,"08","34","NA","NA"
"3605","Shieldhall",2021,"08","34",163.751291402525,5.0983487609119
"3606","Shieldhall - Barrhead",2021,"08","34",135.550460076516,4.9093439700851
"3607","Shieldhall - Gorbals",2021,"08","34",155.030499878425,5.04362187097109
"3608","Shieldhall - Pollockshields West",2021,"08","34",379.871879942805,5.93983403782463
"3609","Skellyton",2021,"08","34",270.13059303107,5.59890551995678
"3610","St Andrews - University (2979)",2021,"08","34",27.8066505217415,3.32527521948705
"3611","St Andrews - University (4964)",2021,"08","34",3.90206026690185,1.36150468721282
"3612","Stevenston",2021,"08","34",75.1953213586912,4.32008901304545
"3613","Stevenston - Stevenston East",2021,"08","34",100.506561647183,4.61022301538955
"3614","Stevenston - Stevenston West",2021,"08","34",422.452352599139,6.04607666552438
"3615","Stirling",2021,"08","34",76.5032855133217,4.33733368779681
"3616","Stirling - University",2021,"08","34",6.93190876490852,1.93613521032828
"3617","Stornoway",2021,"08","34",95.5923082321043,4.56009235899727
"3618","Troqueer",2021,"08","34",60.3784767151521,4.1006326956589
"3619","Turriff",2021,"08","34",15.3050901751752,2.72818546425687
"3620","Winchburgh",2021,"08","34",106.741967194738,4.67041440051617
"3621","Allanfearn",2020,"08","35",0.134870363279513,-2.00344123390385
"3622","Annan",2020,"08","35",0,"-Inf"
"3623","Carbarns",2020,"08","35",5.40567918146131,1.68745010119156
"3624","Dalbeattie",2020,"08","35",0,"-Inf"
"3625","Dalmuir",2020,"08","35",6.43464220049373,1.86169623740336
"3626","Dalscone",2020,"08","35",0,"-Inf"
"3627","Dunfermline",2020,"08","35",0.536338898046602,-0.622989045236358
"3628","Falkirk",2020,"08","35",0,"-Inf"
"3629","Fort William",2020,"08","35",0.427663003201168,-0.849419769241601
"3630","Galashiels",2020,"08","35",0,"-Inf"
"3631","Hamilton",2020,"08","35",0.460697727506019,-0.775013139750458
"3632","Hatton",2020,"08","35",6.04611096914614,1.79941525033143
"3633","Hawick",2020,"08","35",4.11765342430411,1.41528344389437
"3634","Helensburgh",2020,"08","35",0,"-Inf"
"3635","Kirkwall",2020,"08","35",1.97835925988839,0.68226784455873
"3636","Lerwick",2020,"08","35",0,"-Inf"
"3637","Levenmouth",2020,"08","35",0.705563046505745,-0.348759147393223
"3638","Lockerbie",2020,"08","35",0,"-Inf"
"3639","Nairn",2020,"08","35",0,"-Inf"
"3640","Nigg",2020,"08","35",1.12455689934255,0.117389090819239
"3641","Peebles",2020,"08","35",0,"-Inf"
"3642","Philipshill",2020,"08","35",0.280859569828058,-1.26990048606737
"3643","Seafield",2020,"08","35",1.28449694230701,0.250367157111103
"3644","Shieldhall",2020,"08","35",1.48837845738846,0.397687243714839
"3645","Stirling",2020,"08","35",0.361499614760651,-1.0174943030529
"3646","Stornoway",2020,"08","35",0,"-Inf"
"3647","Troqueer",2020,"08","35",0,"-Inf"
"3648","Allanfearn",2021,"08","35",100.213825048926,4.60730615367333
"3649","Allers",2021,"08","35",416.310017355083,6.03143021673891
"3650","Alloa",2021,"08","35",259.50444367546,5.55877382644954
"3651","Alva",2021,"08","35",232.401017245912,5.44846440210205
"3652","Ardoch",2021,"08","35",8.20090667054161,2.10424471773609
"3653","Armadale",2021,"08","35",222.603164980537,5.40539065698177
"3654","Banchory",2021,"08","35",35.8632942875636,3.57971432919923
"3655","Banff",2021,"08","35",415.715227797086,6.03000047728621
"3656","Bathgate",2021,"08","35",110.133033695457,4.70168903229212
"3657","Blackburn",2021,"08","35",598.042799488949,6.3936623224413
"3658","Blackridge",2021,"08","35",75.9073728512068,4.32951381869848
"3659","Blackwood",2021,"08","35",323.585630307978,5.77946377847519
"3660","Blairgowrie",2021,"08","35",65.0763342370731,4.17556095373726
"3661","Boness",2021,"08","35",147.336910886554,4.99272187515022
"3662","Bonnybridge",2021,"08","35",66.8962573903731,4.20314302222659
"3663","Bothwellbank",2021,"08","35",451.200290287245,6.11191134355076
"3664","Bowhouse",2021,"08","35",463.357977175816,6.13849992419143
"3665","Buckie",2021,"08","35",11.2426818398717,2.41971741385896
"3666","Carbarns",2021,"08","35",403.227621021656,5.99950121892883
"3667","Coldstream",2021,"08","35",322.664462228895,5.77661296664989
"3668","Cumnock",2021,"08","35",119.656638103199,4.78462629215686
"3669","Cupar",2021,"08","35",76.8509330938755,4.34186761166594
"3670","Daldowie",2021,"08","35",76.8518253466243,4.34187922177311
"3671","Dalmarnock",2021,"08","35",388.457388691136,5.96218348217354
"3672","Dalmuir",2021,"08","35",287.932011959329,5.66272438268147
"3673","Dalmuir - Auchinairn (6298)",2021,"08","35",98.2911602424877,4.5879340967869
"3674","Dalmuir - Auchinairn (6330)",2021,"08","35",169.655900871855,5.13377227324753
"3675","Denny",2021,"08","35",4.96604670536497,1.60262409206893
"3676","Dunbar",2021,"08","35",165.611714183642,5.10964597727328
"3677","Dunblane",2021,"08","35",74.6529130987374,4.31284954664962
"3678","Dunfermline",2021,"08","35",86.1032102022628,4.45554669531776
"3679","Duns",2021,"08","35",39.7763717033458,3.68327306019981
"3680","East Calder",2021,"08","35",125.876346978691,4.83530005190454
"3681","Ellon",2021,"08","35",130.223336777984,4.86925095163942
"3682","Eyemouth",2021,"08","35",141.478953467409,4.95215096727436
"3683","Falkirk",2021,"08","35",213.77449263787,5.36492168669279
"3684","Fauldhouse",2021,"08","35","NA","NA"
"3685","Forfar",2021,"08","35",69.2553641363174,4.23780060251978
"3686","Fort William",2021,"08","35",92.7710842003996,4.53013499856897
"3687","Fraserburgh",2021,"08","35",310.740280606965,5.73895745269159
"3688","Guardbridge",2021,"08","35",125.120975540976,4.82928107360944
"3689","Hamilton",2021,"08","35",468.266814839467,6.14903825064094
"3690","Harthill",2021,"08","35","NA","NA"
"3691","Hatton",2021,"08","35",215.229043937478,5.37170278171576
"3692","Hatton - Fintry East",2021,"08","35","NA","NA"
"3693","Hatton - Fintry North",2021,"08","35",160.410018185522,5.07773315099775
"3694","Hatton - Fintry West",2021,"08","35",170.038872631206,5.13602707344747
"3695","Helensburgh",2021,"08","35",0,"-Inf"
"3696","Inverclyde",2021,"08","35",70.9422117573864,4.26186562671943
"3697","Inverclyde - Gourock",2021,"08","35",66.2617728761791,4.19361315287027
"3698","Kelso",2021,"08","35",8.09587537653573,2.09135471921217
"3699","Kirkcaldy",2021,"08","35",88.6484477625988,4.48467852263876
"3700","Lanark",2021,"08","35",136.866042889661,4.91900265835393
"3701","Lerwick",2021,"08","35",1.62198015886039,0.483647723103231
"3702","Lesmahagow",2021,"08","35",305.136240345223,5.72075836652776
"3703","Linlithgow",2021,"08","35",96.1352873698389,4.56575644285205
"3704","Loch Ryan",2021,"08","35",100.676339978854,4.61191081659534
"3705","Lossiemouth",2021,"08","35",89.9622399053025,4.49939002568402
"3706","Mauldslie",2021,"08","35",447.097844528721,6.10277746222344
"3707","Maybole",2021,"08","35",249.488697221779,5.5194136124491
"3708","Meadowhead",2021,"08","35",361.904029692573,5.89137906533106
"3709","Meadowhead - Kilmarnock HMP",2021,"08","35",47.4302546430251,3.85926030869281
"3710","Neilston",2021,"08","35",467.673912387614,6.14777128465919
"3711","New Cumnock",2021,"08","35",80.2847368161573,4.38557952587654
"3712","Newburgh",2021,"08","35",147.282023986881,4.99234927927255
"3713","Newport & Tayport",2021,"08","35",240.625267190331,5.48324081544281
"3714","Newtown St Boswell",2021,"08","35",30.4398490361679,3.41575257359117
"3715","Nigg",2021,"08","35",189.758320648675,5.24575126590023
"3716","Paisley",2021,"08","35",450.465919220421,6.11028242317766
"3717","Paisley - Blackhall",2021,"08","35","NA","NA"
"3718","Paisley - Brediland",2021,"08","35","NA","NA"
"3719","Perth",2021,"08","35",278.192364834226,5.62831283423216
"3720","Philipshill",2021,"08","35",298.62936461802,5.69920322125459
"3721","Sanquhar",2021,"08","35",697.761661214505,6.5478775848737
"3722","Seafield",2021,"08","35","NA","NA"
"3723","Seafield - Cockenzie",2021,"08","35",47.1088523111416,3.85246093052051
"3724","Selkirk",2021,"08","35",31.7493987199835,3.4578737872061
"3725","Shieldhall",2021,"08","35",187.056788246964,5.23141225121806
"3726","Shieldhall - Barrhead",2021,"08","35",95.5341769481844,4.55948405726811
"3727","Shieldhall - Gorbals",2021,"08","35",28.4686801729857,3.34880454169712
"3728","Shieldhall - Pollockshields West",2021,"08","35",20.7031356575994,3.03028516984268
"3729","Shotts",2021,"08","35",59.7015239473932,4.08935754682976
"3730","Skellyton",2021,"08","35",418.039194579762,6.03557519506614
"3731","Springfield",2021,"08","35",265.051475423644,5.57992405400441
"3732","St Andrews",2021,"08","35",75.7965756734296,4.32805311581559
"3733","St Andrews - University (2979)",2021,"08","35",0,"-Inf"
"3734","St Andrews - University (4964)",2021,"08","35",15.0206243528859,2.70942421357365
"3735","Stevenston",2021,"08","35",28.0348543350727,3.33344853373809
"3736","Stevenston - Stevenston East",2021,"08","35",47.7764164055309,3.86653213710771
"3737","Stevenston - Stevenston West",2021,"08","35","NA","NA"
"3738","Stonehouse",2021,"08","35",254.67540786763,5.5399898239969
"3739","Stornoway",2021,"08","35",14.5288569438817,2.67613680579403
