,Site,Year,Month,Week,x
3232,Banff,2021,07,27,20.8
3233,Bathgate,2021,07,27,107.755
3234,Blackburn,2021,07,27,71.185
3235,Blackridge,2021,07,27,772.565
3236,Blackwood,2021,07,27,479.79
3237,Blairgowrie,2021,07,27,40.66
3238,Boness,2021,07,27,61.44
3239,Bonnybridge,2021,07,27,117.915
3240,Bothwellbank,2021,07,27,69.99
3241,Bowhouse,2021,07,27,12.87
3242,Buckie,2021,07,27,59.7
3243,Carbarns,2021,07,27,64.9
3244,Coldstream,2021,07,27,51.09
3245,Cumnock,2021,07,27,272.39
3246,Cupar,2021,07,27,NA
3247,Dalbeattie,2021,07,27,6.19
3248,Daldowie,2021,07,27,131.72
3249,Dalmarnock,2021,07,27,106.1
3250,Dalmuir,2021,07,27,104.045
3251,Dalmuir - Auchinairn (6298),2021,07,27,60.96
3252,Dalmuir - Auchinairn (6330),2021,07,27,60.91
3253,Dalmuir - Clydebank,2021,07,27,51.7
3254,Denny,2021,07,27,78.18
3255,Dunbar,2021,07,27,158.76
3256,Dunblane,2021,07,27,125.08
3257,Dunfermline,2021,07,27,126.67
3258,Dunnswood,2021,07,27,211.35
3259,Duns,2021,07,27,9.585
3260,East Calder,2021,07,27,76.385
3261,Ellon,2021,07,27,11.2
3262,Fairlie,2021,07,27,2.195
3263,Falkirk,2021,07,27,119.37
3264,Fauldhouse,2021,07,27,315.46
3265,Forfar,2021,07,27,54.53
3266,Forres,2021,07,27,52.875
3267,Fraserburgh,2021,07,27,70.08
3268,Galashiels,2021,07,27,18.7
3269,Girvan,2021,07,27,NA
3270,Hamilton,2021,07,27,59.07
3271,Harthill,2021,07,27,87.6
3272,Hatton,2021,07,27,226.176666666667
3273,Hatton - Fintry East,2021,07,27,795.775
3274,Hatton - Fintry North,2021,07,27,235.87
3275,Hatton - Fintry West,2021,07,27,127.47
3276,Hawick,2021,07,27,1089.3
3277,Helensburgh,2021,07,27,14.08
3278,Huntly,2021,07,27,2.645
3279,Inverclyde,2021,07,27,47.56
3280,Inverclyde - Gourock,2021,07,27,79.1
3281,Inverurie,2021,07,27,115.785
3282,Ironmill Bay,2021,07,27,14.795
3283,Kelso,2021,07,27,23.51
3284,Kincardine,2021,07,27,28.93
3285,Kirkcaldy,2021,07,27,158.43
3286,Kirkwall,2021,07,27,5.975
3287,Lanark,2021,07,27,6.61
3288,Langholm,2021,07,27,33.775
3289,Largs,2021,07,27,7.51
3290,Lerwick,2021,07,27,1.34
3291,Lesmahagow,2021,07,27,58.32
3292,Levenmouth,2021,07,27,51.09
3293,Linlithgow,2021,07,27,51.31
3294,Loch Ryan,2021,07,27,37.625
3295,Lockerbie,2021,07,27,39.075
3296,Lossiemouth,2021,07,27,18.9
3297,Mauldslie,2021,07,27,42.1
3298,Maybole,2021,07,27,35.11
3299,Meadowhead,2021,07,27,27.31
3300,Meadowhead - Kilmarnock HMP,2021,07,27,20.73
3301,Nairn,2021,07,27,84.07
3302,Neilston,2021,07,27,141.46
3303,New Cumnock,2021,07,27,169.55
3304,Newburgh,2021,07,27,21.15
3305,Newport & Tayport,2021,07,27,102.38
3306,Newtown St Boswell,2021,07,27,27.825
3307,Nigg,2021,07,27,127.28
3308,Paisley,2021,07,27,97.74
3309,Paisley - Blackhall,2021,07,27,92.525
3310,Paisley - Brediland,2021,07,27,4.965
3311,Peebles,2021,07,27,33.95
3312,Penicuik,2021,07,27,212.79
3313,Perth,2021,07,27,22.045
3314,Peterhead,2021,07,27,5.285
3315,Philipshill,2021,07,27,49.58
3316,Sanquhar,2021,07,27,141.23
3317,Seafield,2021,07,27,109.713333333333
3318,Seafield - Cockenzie,2021,07,27,27.705
3319,Selkirk,2021,07,27,12.52
3320,Shieldhall,2021,07,27,68.125
3321,Shieldhall - Barrhead,2021,07,27,11.13
3322,Shieldhall - Gorbals,2021,07,27,83.625
3323,Shieldhall - Pollockshields West,2021,07,27,43.025
3324,Shotts,2021,07,27,136.12
3325,St Andrews,2021,07,27,57.92
3326,Stevenston,2021,07,27,23.765
3327,Stevenston - Stevenston East,2021,07,27,184.35
3328,Stevenston - Stevenston West,2021,07,27,17.77
3329,Stirling,2021,07,27,57.33
3330,Stonehouse,2021,07,27,56.53
3331,Stornoway,2021,07,27,7.55
3332,Strathaven,2021,07,27,14.89
3333,Swinstie,2021,07,27,143.32
3334,Tillicoultry,2021,07,27,25.36
3335,Troqueer,2021,07,27,25.225
3336,Turriff,2021,07,27,19.46
3337,Whitburn,2021,07,27,53.43
3338,Winchburgh,2021,07,27,65.395
3339,Shieldhall,2020,07,28,0
3340,Troqueer,2020,07,28,0
3341,Allanfearn,2021,07,28,37.9966666666667
3342,Allers,2021,07,28,75.24
3343,Alloa,2021,07,28,105.99
3344,Alva,2021,07,28,42.93
3345,Ardoch,2021,07,28,17.81
3346,Aviemore,2021,07,28,391.88
3347,Banchory,2021,07,28,12.49
3348,Banff,2021,07,28,18.96
3349,Bathgate,2021,07,28,55.01
3350,Blackburn,2021,07,28,66.1
3351,Blackridge,2021,07,28,3070.11
3352,Blackwood,2021,07,28,758.99
3353,Blairgowrie,2021,07,28,141.72
3354,Boness,2021,07,28,200.15
3355,Bonnybridge,2021,07,28,34.33
3356,Bothwellbank,2021,07,28,267.17
3357,Bowhouse,2021,07,28,44.67
3358,Buckie,2021,07,28,47.3
3359,Carbarns,2021,07,28,135.75
3360,Coldstream,2021,07,28,35.32
3361,Cumnock,2021,07,28,25.2
3362,Cupar,2021,07,28,20.84
3363,Dalbeattie,2021,07,28,7.93
3364,Dalmarnock,2021,07,28,179.01
3365,Dalmuir,2021,07,28,140.36
3366,Dalmuir - Auchinairn (6298),2021,07,28,111.2
3367,Dalmuir - Auchinairn (6330),2021,07,28,89.57
3368,Dalmuir - Clydebank,2021,07,28,32.34
3369,Denny,2021,07,28,51.53
3370,Dunbar,2021,07,28,268.06
3371,Dunblane,2021,07,28,40.54
3372,Dunfermline,2021,07,28,147.02
3373,Duns,2021,07,28,13.52
3374,East Calder,2021,07,28,42.39
3375,Ellon,2021,07,28,18.91
3376,Fairlie,2021,07,28,5.53
3377,Falkirk,2021,07,28,75.61
3378,Forfar,2021,07,28,113.105
3379,Fort William,2021,07,28,67.04
3380,Fraserburgh,2021,07,28,81.87
3381,Hamilton,2021,07,28,79.3
3382,Harthill,2021,07,28,132.12
3383,Hatton,2021,07,28,75.975
3384,Hatton - Fintry East,2021,07,28,60.325
3385,Hatton - Fintry North,2021,07,28,178.155
3386,Hatton - Fintry West,2021,07,28,497.815
3387,Helensburgh,2021,07,28,0
3388,Huntly,2021,07,28,6.92
3389,Inverclyde,2021,07,28,25.625
3390,Inverclyde - Gourock,2021,07,28,40.58
3391,Inverurie,2021,07,28,NA
3392,Ironmill Bay,2021,07,28,37.385
3393,Kirkcaldy,2021,07,28,70.715
3394,Kirkwall,2021,07,28,29.67
3395,Lanark,2021,07,28,24.1
3396,Langholm,2021,07,28,22.37
3397,Largs,2021,07,28,14.52
3398,Lerwick,2021,07,28,4.42
3399,Lesmahagow,2021,07,28,134.71
3400,Levenmouth,2021,07,28,41.915
3401,Linlithgow,2021,07,28,102.68
3402,Loch Ryan,2021,07,28,4.27
3403,Lockerbie,2021,07,28,2.52
3404,Lossiemouth,2021,07,28,20.895
3405,Maybole,2021,07,28,29.39
3406,Meadowhead,2021,07,28,26.86
3407,Meadowhead - Kilmarnock HMP,2021,07,28,42.89
3408,Nairn,2021,07,28,28.61
3409,Neilston,2021,07,28,49.03
3410,New Cumnock,2021,07,28,114.45
3411,Newburgh,2021,07,28,59.42
3412,Newport & Tayport,2021,07,28,27.32
3413,Newtown St Boswell,2021,07,28,22
3414,Nigg,2021,07,28,26.94
3415,Paisley,2021,07,28,93.99
3416,Paisley - Blackhall,2021,07,28,58.59
3417,Paisley - Brediland,2021,07,28,7.34
3418,Penicuik,2021,07,28,289.61
3419,Perth,2021,07,28,68.25
3420,Peterhead,2021,07,28,3.84
3421,Philipshill,2021,07,28,54.24
3422,Sanquhar,2021,07,28,7.735
3423,Seafield,2021,07,28,55.99
3424,Seafield - Cockenzie,2021,07,28,215.87
3425,Shieldhall,2021,07,28,84.43
3426,Shieldhall - Barrhead,2021,07,28,81.46
3427,Shieldhall - Gorbals,2021,07,28,51.98
3428,Shieldhall - Pollockshields West,2021,07,28,5.56
3429,Springfield,2021,07,28,47.385
3430,St Andrews,2021,07,28,75.375
3431,Stevenston,2021,07,28,30.48
3432,Stevenston - Stevenston East,2021,07,28,28.22
3433,Stevenston - Stevenston West,2021,07,28,1.42
3434,Tillicoultry,2021,07,28,203.58
3435,Troqueer,2021,07,28,13.45
3436,Turriff,2021,07,28,7.57
3437,Whitburn,2021,07,28,307.75
3438,Winchburgh,2021,07,28,157.73
3439,Shieldhall,2020,07,29,0.1175
3440,Allanfearn,2021,07,29,28.96
3441,Allers,2021,07,29,47.41
3442,Alloa,2021,07,29,38.645
3443,Alva,2021,07,29,85.84
3444,Annan,2021,07,29,31.83
3445,Ardoch,2021,07,29,13.68
3446,Armadale,2021,07,29,93.91
3447,Aviemore,2021,07,29,119.68
3448,Banchory,2021,07,29,30.13
3449,Banff,2021,07,29,22.59
3450,Bathgate,2021,07,29,175.925
3451,Blackburn,2021,07,29,47.29
3452,Blackridge,2021,07,29,60.58
3453,Blackwood,2021,07,29,373.24
3454,Blairgowrie,2021,07,29,15.99
3455,Boness,2021,07,29,38.525
3456,Bonnybridge,2021,07,29,66.84
3457,Bothwellbank,2021,07,29,28.11
3458,Buckie,2021,07,29,25.195
3459,Carbarns,2021,07,29,100.035
3460,Coldstream,2021,07,29,50.265
3461,Cumnock,2021,07,29,16.28
3462,Cupar,2021,07,29,4.21
3463,Dalbeattie,2021,07,29,38.41
3464,Daldowie,2021,07,29,117.7
3465,Dalmarnock,2021,07,29,84.79
3466,Dalmuir,2021,07,29,47.54
3467,Dalmuir - Auchinairn (6298),2021,07,29,8.665
3468,Dalmuir - Auchinairn (6330),2021,07,29,43.865
3469,Dalmuir - Clydebank,2021,07,29,38.5
3470,Denny,2021,07,29,45.51
3471,Dunbar,2021,07,29,52.02
3472,Dunblane,2021,07,29,27.84
3473,Dunfermline,2021,07,29,72.135
3474,Dunnswood,2021,07,29,61.9
3475,Duns,2021,07,29,15.535
3476,East Calder,2021,07,29,34.79
3477,Ellon,2021,07,29,10.05
3478,Fairlie,2021,07,29,9.79
3479,Falkirk,2021,07,29,41.635
3480,Fauldhouse,2021,07,29,113.13
3481,Forfar,2021,07,29,56.355
3482,Fort William,2021,07,29,46.45
3483,Fraserburgh,2021,07,29,54.77
3484,Galashiels,2021,07,29,14.22
3485,Girvan,2021,07,29,84.86
3486,Hamilton,2021,07,29,74.62
3487,Harthill,2021,07,29,64.01
3488,Hatton,2021,07,29,42.5766666666667
3489,Hatton - Fintry East,2021,07,29,19.13
3490,Hatton - Fintry North,2021,07,29,37.385
3491,Hatton - Fintry West,2021,07,29,49.4
3492,Hawick,2021,07,29,20.54
3493,Helensburgh,2021,07,29,67.88
3494,Huntly,2021,07,29,18.85
3495,Inverclyde,2021,07,29,18.68
3496,Inverclyde - Gourock,2021,07,29,14.68
3497,Inverurie,2021,07,29,43.88
3498,Ironmill Bay,2021,07,29,47.15
3499,Kelso,2021,07,29,7.13
3500,Kirkcaldy,2021,07,29,84.74
3501,Kirkwall,2021,07,29,5.94
3502,Lanark,2021,07,29,12.69
3503,Langholm,2021,07,29,NA
3504,Largs,2021,07,29,11.845
3505,Lerwick,2021,07,29,11.325
3506,Lesmahagow,2021,07,29,29.88
3507,Levenmouth,2021,07,29,57.15
3508,Linlithgow,2021,07,29,31.49
3509,Loch Ryan,2021,07,29,28.16
3510,Lockerbie,2021,07,29,11.33
3511,Lossiemouth,2021,07,29,21.61
3512,Mauldslie,2021,07,29,91.11
3513,Maybole,2021,07,29,6.97
3514,Meadowhead,2021,07,29,36.0166666666667
3515,Meadowhead - Kilmarnock HMP,2021,07,29,28.405
3516,Nairn,2021,07,29,4.96
3517,Neilston,2021,07,29,59.84
3518,New Cumnock,2021,07,29,75.01
3519,Newport & Tayport,2021,07,29,13.03
3520,Newtown St Boswell,2021,07,29,229.45
3521,Nigg,2021,07,29,43.62
3522,Paisley,2021,07,29,100.42
3523,Paisley - Blackhall,2021,07,29,82.23
3524,Paisley - Brediland,2021,07,29,4.15
3525,Peebles,2021,07,29,10.88
3526,Perth,2021,07,29,26.72
3527,Peterhead,2021,07,29,1.19
3528,Philipshill,2021,07,29,44.58
3529,Sanquhar,2021,07,29,58.425
3530,Seafield,2021,07,29,44.72
3531,Seafield - Cockenzie,2021,07,29,48.985
3532,Selkirk,2021,07,29,10.73
3533,Shieldhall,2021,07,29,50.4
3534,Shieldhall - Barrhead,2021,07,29,84.04
3535,Shieldhall - Gorbals,2021,07,29,37.03
3536,Shieldhall - Pollockshields West,2021,07,29,27.43
3537,Shotts,2021,07,29,127.61
3538,Skellyton,2021,07,29,463.74
3539,Springfield,2021,07,29,40.62
3540,St Andrews,2021,07,29,39.88
3541,Stevenston,2021,07,29,11.265
3542,Stevenston - Stevenston East,2021,07,29,4.65
3543,Stevenston - Stevenston West,2021,07,29,6.43
3544,Stirling,2021,07,29,22.13
3545,Stonehouse,2021,07,29,14.07
3546,Stornoway,2021,07,29,33.16
3547,Strathaven,2021,07,29,59.81
3548,Swinstie,2021,07,29,96.24
3549,Tillicoultry,2021,07,29,192.19
3550,Troqueer,2021,07,29,16.66
3551,Turriff,2021,07,29,0
3552,Whitburn,2021,07,29,106.28
3553,Winchburgh,2021,07,29,148.2
3554,Shieldhall,2020,07,30,0
3555,Allanfearn,2021,07,30,66.65
3556,Allers,2021,07,30,101.46
3557,Alva,2021,07,30,37.87
3558,Ardoch,2021,07,30,30.45
3559,Armadale,2021,07,30,212.135
3560,Aviemore,2021,07,30,107.805
3561,Banchory,2021,07,30,6.84
3562,Banff,2021,07,30,24.095
3563,Bathgate,2021,07,30,29.965
3564,Blackburn,2021,07,30,53.71
3565,Blackridge,2021,07,30,168.385
3566,Blackwood,2021,07,30,155.67
3567,Blairgowrie,2021,07,30,52.46
3568,Boness,2021,07,30,38.58
3569,Bonnybridge,2021,07,30,42.4
3570,Bothwellbank,2021,07,30,81.65
3571,Buckie,2021,07,30,24.475
3572,Carbarns,2021,07,30,101.33
3573,Coldstream,2021,07,30,51.89
3574,Cumnock,2021,07,30,67.65
3575,Cupar,2021,07,30,18.5
3576,Daldowie,2021,07,30,70.44
3577,Dalmarnock,2021,07,30,120.76
3578,Dalmuir,2021,07,30,36.375
3579,Dalmuir - Auchinairn (6298),2021,07,30,19.95
3580,Dalmuir - Auchinairn (6330),2021,07,30,37.525
3581,Denny,2021,07,30,33.81
3582,Dunbar,2021,07,30,17.6
3583,Dunblane,2021,07,30,51.97
3584,Dunfermline,2021,07,30,76.995
3585,Dunnswood,2021,07,30,81.24
3586,Duns,2021,07,30,2.9
3587,East Calder,2021,07,30,52.41
3588,Ellon,2021,07,30,32.705
3589,Fairlie,2021,07,30,0.525
3590,Falkirk,2021,07,30,33.39
3591,Fauldhouse,2021,07,30,50.28
3592,Forfar,2021,07,30,15.81
3593,Fort William,2021,07,30,50.71
3594,Fraserburgh,2021,07,30,73.46
3595,Galashiels,2021,07,30,11.4
3596,Girvan,2021,07,30,73.42
3597,Guardbridge,2021,07,30,16.17
3598,Hamilton,2021,07,30,89.04
3599,Harthill,2021,07,30,634.09
3600,Hatton,2021,07,30,33.8
3601,Hatton - Fintry East,2021,07,30,13.5
3602,Hatton - Fintry North,2021,07,30,233.72
3603,Hatton - Fintry West,2021,07,30,26.06
3604,Hawick,2021,07,30,33.59
3605,Helensburgh,2021,07,30,36.98
3606,Huntly,2021,07,30,10.47
3607,Inverclyde,2021,07,30,46.145
3608,Inverclyde - Gourock,2021,07,30,51.405
3609,Inverurie,2021,07,30,36.35
3610,Ironmill Bay,2021,07,30,53.81
3611,Kelso,2021,07,30,9.64
3612,Kirkcaldy,2021,07,30,89.145
3613,Kirkwall,2021,07,30,11.5
3614,Lanark,2021,07,30,62.99
3615,Langholm,2021,07,30,62.775
3616,Largs,2021,07,30,10.92
3617,Lerwick,2021,07,30,8.58
3618,Lesmahagow,2021,07,30,33.09
3619,Linlithgow,2021,07,30,32.1
3620,Loch Ryan,2021,07,30,21.26
3621,Lossiemouth,2021,07,30,27.21
3622,Mauldslie,2021,07,30,55.61
3623,Meadowhead,2021,07,30,30.2
3624,Meadowhead - Kilmarnock HMP,2021,07,30,16.88
3625,Neilston,2021,07,30,42.69
3626,New Cumnock,2021,07,30,47.47
3627,Newport & Tayport,2021,07,30,18.1
3628,Newtown St Boswell,2021,07,30,55.985
3629,Nigg,2021,07,30,32.915
3630,Paisley,2021,07,30,53.995
3631,Paisley - Blackhall,2021,07,30,22.715
3632,Paisley - Brediland,2021,07,30,5.05
3633,Peebles,2021,07,30,49.67
3634,Penicuik,2021,07,30,49.94
3635,Perth,2021,07,30,94.19
3636,Peterhead,2021,07,30,5.615
3637,Philipshill,2021,07,30,175.36
3638,Sanquhar,2021,07,30,22.495
3639,Seafield,2021,07,30,32.33
3640,Seafield - Cockenzie,2021,07,30,9.455
3641,Selkirk,2021,07,30,0
3642,Shieldhall,2021,07,30,44.27
3643,Shieldhall - Barrhead,2021,07,30,30.77
3644,Shieldhall - Gorbals,2021,07,30,20.055
3645,Shieldhall - Pollockshields West,2021,07,30,15.47
3646,Shotts,2021,07,30,126.74
3647,Skellyton,2021,07,30,174.5
3648,Springfield,2021,07,30,319.4
3649,St Andrews,2021,07,30,41.21
3650,St Andrews - University (2979),2021,07,30,4.0425
3651,St Andrews - University (4964),2021,07,30,0.322
3652,Stevenston,2021,07,30,13.825
3653,Stevenston - Stevenston East,2021,07,30,21.14
3654,Stevenston - Stevenston West,2021,07,30,230.93
3655,Stirling,2021,07,30,26.49
3656,Stonehouse,2021,07,30,24.35
3657,Stornoway,2021,07,30,18.12
3658,Strathaven,2021,07,30,26.72
3659,Swinstie,2021,07,30,91.62
3660,Tillicoultry,2021,07,30,94.545
3661,Turriff,2021,07,30,1.67
3662,Whitburn,2021,07,30,41.44
3663,Winchburgh,2021,07,30,53.58
3664,Dunfermline,2020,07,31,0
3665,Nigg,2020,07,31,0
3666,Allanfearn,2021,08,31,17.3275
3667,Alloa,2021,08,31,41.71
3668,Annan,2021,08,31,14
3669,Aviemore,2021,08,31,95.715
3670,Banchory,2021,08,31,5.735
3671,Banff,2021,08,31,5.41
3672,Blairgowrie,2021,08,31,36.33
3673,Boness,2021,08,31,51.93
3674,Bonnybridge,2021,08,31,58.72
3675,Carbarns,2021,08,31,142.445
3676,Coldstream,2021,08,31,91.605
3677,Dalbeattie,2021,08,31,25.91
3678,Daldowie,2021,08,31,88.34
3679,Dalmuir,2021,08,31,37.92
3680,Dalmuir - Auchinairn (6298),2021,08,31,30.035
3681,Dalmuir - Auchinairn (6330),2021,08,31,8.015
3682,Denny,2021,08,31,NA
3683,Dunblane,2021,08,31,24.11
3684,Dunfermline,2021,08,31,48.785
3685,East Calder,2021,08,31,22.25
3686,Ellon,2021,08,31,23.91
3687,Eyemouth,2021,08,31,36.21
3688,Fairlie,2021,08,31,4.72
3689,Falkirk,2021,08,31,15.2
3690,Fauldhouse,2021,08,31,7.71
3691,Forfar,2021,08,31,19.035
3692,Forres,2021,08,31,33.3566666666667
3693,Fort William,2021,08,31,60.83
3694,Galashiels,2021,08,31,11.38
3695,Guardbridge,2021,08,31,48.47
3696,Hamilton,2021,08,31,55.42
3697,Hatton,2021,08,31,19.4433333333333
3698,Hatton - Fintry East,2021,08,31,13.61
3699,Hatton - Fintry North,2021,08,31,97.46
3700,Hatton - Fintry West,2021,08,31,74.37
3701,Hawick,2021,08,31,14.13
3702,Helensburgh,2021,08,31,25.2
3703,Huntly,2021,08,31,66.465
3704,Inverclyde - Gourock,2021,08,31,90.74
3705,Ironmill Bay,2021,08,31,5.01
3706,Kirkcaldy,2021,08,31,30.7
3707,Kirkwall,2021,08,31,9.15
3708,Langholm,2021,08,31,18.61
3709,Lerwick,2021,08,31,0.91
3710,Loch Ryan,2021,08,31,11.39
3711,Lockerbie,2021,08,31,20.76
3712,Lossiemouth,2021,08,31,14.4366666666667
3713,Meadowhead,2021,08,31,28.5233333333333
3714,Nairn,2021,08,31,23.625
3715,Newport & Tayport,2021,08,31,15.91
3716,Newtown St Boswell,2021,08,31,2.44
3717,Nigg,2021,08,31,27.475
3718,Paisley,2021,08,31,46.67
3719,Paisley - Blackhall,2021,08,31,27.945
3720,Paisley - Brediland,2021,08,31,36.01
3721,Peebles,2021,08,31,76.87
3722,Peterhead,2021,08,31,2.315
3723,Philipshill,2021,08,31,40.43
3724,Seafield,2021,08,31,45.4733333333333
3725,Seafield - Cockenzie,2021,08,31,25.33
3726,Shieldhall,2021,08,31,22.09
3727,Shieldhall - Barrhead,2021,08,31,15.5
3728,Shieldhall - Gorbals,2021,08,31,22.575
3729,Shieldhall - Pollockshields West,2021,08,31,3.36
3730,St Andrews,2021,08,31,28.45
3731,St Andrews - University (2979),2021,08,31,0
3732,St Andrews - University (4964),2021,08,31,0
3733,Stevenston,2021,08,31,18.5
3734,Stevenston - Stevenston East,2021,08,31,1.65
3735,Stevenston - Stevenston West,2021,08,31,1.79
3736,Stirling,2021,08,31,29.55
3737,Stornoway,2021,08,31,10.16
3738,Strathaven,2021,08,31,16.86
3739,Troqueer,2021,08,31,11.035
3740,Allanfearn,2020,08,32,0.17
3741,Carbarns,2020,08,32,0
3742,Dunfermline,2020,08,32,0.81
3743,Fort William,2020,08,32,0.51
3744,Levenmouth,2020,08,32,0
3745,Meadowhead,2020,08,32,0
3746,Nigg,2020,08,32,0.33
3747,Shieldhall,2020,08,32,0
3748,Stirling,2020,08,32,0
3749,Allanfearn,2021,08,32,19.1933333333333
3750,Alloa,2021,08,32,56.815
3751,Annan,2021,08,32,41.8
3752,Banchory,2021,08,32,19.855
3753,Blackburn,2021,08,32,16.48
3754,Blairgowrie,2021,08,32,15.69
3755,Carbarns,2021,08,32,84.725
3756,Coldstream,2021,08,32,116.96
3757,Cupar,2021,08,32,58.96
3758,Dalbeattie,2021,08,32,22.79
3759,Daldowie,2021,08,32,42.23
3760,Dalmarnock,2021,08,32,32.65
3761,Dalmuir,2021,08,32,40.075
3762,Dalmuir - Auchinairn (6298),2021,08,32,4.685
3763,Dalmuir - Auchinairn (6330),2021,08,32,11.175
3764,Dalmuir - Clydebank,2021,08,32,11.11
3765,Dunfermline,2021,08,32,23.445
3766,Dunnswood,2021,08,32,11.42
3767,East Calder,2021,08,32,18.2
3768,Eyemouth,2021,08,32,3.6
3769,Fairlie,2021,08,32,0
3770,Falkirk,2021,08,32,51.63
3771,Forfar,2021,08,32,5.4
3772,Forres,2021,08,32,13.85
3773,Fort William,2021,08,32,63.115
3774,Galashiels,2021,08,32,30.92
3775,Hamilton,2021,08,32,57.58
3776,Hatton,2021,08,32,26.4666666666667
3777,Hatton - Fintry East,2021,08,32,6.505
3778,Hatton - Fintry North,2021,08,32,57.08
3779,Hatton - Fintry West,2021,08,32,5.985
3780,Hawick,2021,08,32,8.65
3781,Helensburgh,2021,08,32,15.41
3782,Huntly,2021,08,32,9.685
3783,Inverclyde,2021,08,32,21.66
3784,Inverclyde - Gourock,2021,08,32,28.72
3785,Inverurie,2021,08,32,20.6
3786,Kirkcaldy,2021,08,32,91.92
3787,Kirkwall,2021,08,32,3.42
3788,Langholm,2021,08,32,12.775
3789,Lerwick,2021,08,32,1.105
3790,Linlithgow,2021,08,32,52.91
3791,Loch Ryan,2021,08,32,16.06
3792,Lockerbie,2021,08,32,25.95
3793,Lossiemouth,2021,08,32,12.4066666666667
3794,Meadowhead,2021,08,32,34.8466666666667
3795,Meadowhead - Kilmarnock HMP,2021,08,32,5.335
3796,Nairn,2021,08,32,7.8
3797,Newtown St Boswell,2021,08,32,0
3798,Nigg,2021,08,32,20.07
3799,Paisley,2021,08,32,6.29
3800,Paisley - Blackhall,2021,08,32,9.215
3801,Paisley - Brediland,2021,08,32,2.67
3802,Peebles,2021,08,32,15.06
3803,Peterhead,2021,08,32,16.26
3804,Philipshill,2021,08,32,78.46
3805,Seafield,2021,08,32,36.1
3806,Seafield - Cockenzie,2021,08,32,51.14
3807,Shieldhall,2021,08,32,52.53
3808,Shieldhall - Barrhead,2021,08,32,207.01
3809,Shieldhall - Gorbals,2021,08,32,22.3
3810,St Andrews - University (2979),2021,08,32,1.12
3811,Stevenston,2021,08,32,31.2
3812,Stevenston - Stevenston East,2021,08,32,1.26
3813,Stevenston - Stevenston West,2021,08,32,118.315
3814,Stirling,2021,08,32,15.69
3815,Troqueer,2021,08,32,25.605
3816,Allanfearn,2020,08,33,0.14
3817,Carbarns,2020,08,33,0
3818,Dalscone,2020,08,33,0
3819,Dunfermline,2020,08,33,25.37
3820,Fort William,2020,08,33,0
3821,Kirkwall,2020,08,33,3.16
3822,Levenmouth,2020,08,33,0
3823,Meadowhead,2020,08,33,0
3824,Nigg,2020,08,33,5.64
3825,Peebles,2020,08,33,0
3826,Shieldhall,2020,08,33,0.79
3827,Stirling,2020,08,33,0
3828,Allanfearn,2021,08,33,30.3625
3829,Alloa,2021,08,33,110.71
3830,Annan,2021,08,33,34.36
3831,Aviemore,2021,08,33,32.49
3832,Banchory,2021,08,33,8.9
3833,Bathgate,2021,08,33,94.73
3834,Blackwood,2021,08,33,141.66
3835,Blairgowrie,2021,08,33,19.93
3836,Carbarns,2021,08,33,39.085
3837,Coldstream,2021,08,33,NA
3838,Cupar,2021,08,33,129.18
3839,Dalbeattie,2021,08,33,469.97
3840,Daldowie,2021,08,33,59.71
3841,Dalmarnock,2021,08,33,150.12
3842,Dalmuir,2021,08,33,118.54
3843,Dalmuir - Auchinairn (6298),2021,08,33,171.705
3844,Dalmuir - Auchinairn (6330),2021,08,33,279.995
3845,Dunblane,2021,08,33,89.89
3846,Dunfermline,2021,08,33,61.18
3847,Duns,2021,08,33,62.81
3848,East Calder,2021,08,33,89.675
3849,Ellon,2021,08,33,32.22
3850,Fairlie,2021,08,33,4.055
3851,Falkirk,2021,08,33,41.71
3852,Fauldhouse,2021,08,33,94.23
3853,Forfar,2021,08,33,17.48
3854,Forres,2021,08,33,10.03
3855,Fraserburgh,2021,08,33,26.89
3856,Galashiels,2021,08,33,145.64
3857,Girvan,2021,08,33,0
3858,Hamilton,2021,08,33,103.375
3859,Hatton,2021,08,33,55.975
3860,Hatton - Fintry East,2021,08,33,71.16
3861,Hatton - Fintry North,2021,08,33,13.095
3862,Hatton - Fintry West,2021,08,33,0.81
3863,Hawick,2021,08,33,35.48
3864,Helensburgh,2021,08,33,5.78
3865,Huntly,2021,08,33,7.98
3866,Inverclyde,2021,08,33,41.235
3867,Inverclyde - Gourock,2021,08,33,67.71
3868,Kelso,2021,08,33,0
3869,Kirkwall,2021,08,33,35.925
3870,Lanark,2021,08,33,80.94
3871,Langholm,2021,08,33,NA
3872,Lerwick,2021,08,33,0
3873,Lesmahagow,2021,08,33,9.28
3874,Linlithgow,2021,08,33,13.65
3875,Loch Ryan,2021,08,33,16.35
3876,Lockerbie,2021,08,33,67.865
3877,Lossiemouth,2021,08,33,24.64
3878,Meadowhead,2021,08,33,81.3866666666667
3879,Meadowhead - Kilmarnock HMP,2021,08,33,1.065
3880,Newburgh,2021,08,33,12.47
3881,Newport & Tayport,2021,08,33,19.31
3882,Newtown St Boswell,2021,08,33,9.79
3883,Nigg,2021,08,33,39.81
3884,Paisley,2021,08,33,137.04
3885,Paisley - Blackhall,2021,08,33,78.415
3886,Paisley - Brediland,2021,08,33,0
3887,Peebles,2021,08,33,34.54
3888,Perth,2021,08,33,77.01
3889,Peterhead,2021,08,33,25.27
