,2020-11-47,2021-06-23,2021-10-43,2021-11-47,2021-04-16,2020-07-27,2021-07-30,2020-10-42,2020-06-27,2021-08-34,2021-12-50,2021-07-27,2020-11-49,2021-05-19,2021-01-03,2020-07-29,2021-08-33,2020-09-40,2020-08-36,2022-01-01,2021-02-07,2021-03-10,2020-12-53,2020-06-23,2020-11-46,2021-06-24,2020-09-37,2021-10-42,2021-11-44,2021-04-15,2020-09-39,2020-07-31,2020-10-43,2020-06-26,2020-08-32,2021-12-51,2021-07-26,2021-10-41,2020-11-48,2021-09-38,2021-01-02,2020-10-40,2020-06-25,2021-05-22,2021-08-32,2020-12-49,2022-01-02,2021-07-29,2021-09-35,2021-03-11,2020-12-52,2021-12-49,2020-11-45,2021-06-25,2020-09-36,2021-05-21,2021-08-31,2020-08-34,2021-11-45,2021-04-14,2020-09-38,2020-07-30,2021-09-36,2021-03-12,2020-12-51,2020-10-44,2020-08-33,2021-06-22,2021-02-08,2021-12-52,2021-10-40,2021-11-46,2021-04-17,2021-03-09,2021-09-39,2021-01-01,2020-05-22,2020-10-41,2020-06-24,2021-08-35,2021-07-28,2021-02-05,2021-05-18,2021-01-04,2021-12-48,2021-11-48,2021-06-26,2020-07-28,2021-10-39,2021-05-20,2020-08-35,2021-04-13,2021-02-06,2021-09-37,2021-03-13,2020-12-50
Eyemouth,,0,131.207324987202,14.4153386387408,,,,,,,33.2571356143784,,,7.48639307440465,,,,,,102.130379495423,,,,,,,,22.6503970600259,45.1416545427665,0.113880732201779,,,,,,,,,,,,,,,3.59988247551495,,37.8478783830663,,56.324560200905,,,31.9890973288863,,,,0,36.2101111523049,,55.9157779321118,0.121835800977463,,,7.49730039890094,0.93522370643513,,,,0,,,81.6099438081101,109.019025892642,0.222756757687281,,,,,,,141.478953467409,,,3.27265246419549,,,,,,,0.50608492660834,,2.90182114466277,,28.5175826752152,0.669967941601398,
Fairlie,,1.36557980337218,9.68145126452182,245.837594156911,,,0.525859857184165,,,17.2749582313206,61.9582975790712,2.19775397216385,,0,,,4.05808309012588,,,,2.70201818408307,0.843106170008654,,,,0.257131787649789,,11.9546204573096,46.2787788728764,0,,,,,,,,,,,,,,,0,,,9.79079238408841,15.8184155216759,2.23819806960676,,,,1.66627459513309,,0.226778261090466,4.71952355489584,,23.8044672211097,0,,,30.4381457538457,0,,,,0.299725865708543,2.13698998683385,,0.019121427871945,9.12310503464805,0.230233547925901,0.88825905009269,9.14637005657322,,,,,,5.53209040331117,,4.07191905494481,,,,3.2237977519936,,,0,,0,,108.555233259392,0.888199651899135,
Falkirk,15.6998878998001,15.1278918609565,146.3688206638,73.1799025960549,,,33.3892411567195,26.5137210475398,,85.4481397757756,197.070349517297,119.368205821641,,6.24486349808182,21.6442378814483,,41.7125792561332,,,118.528406946371,85.6735861108545,30.0379271700039,,0,,13.8669683955815,1.85755293046156,51.6701956869923,48.1681771418518,7.29924015761445,3.32275912137812,,20.809706851371,,,231.148602121081,168.42504741312,95.6046249640507,,71.4393671763495,96.0349596203767,,,,51.6279549207383,47.927214119437,155.251729640243,41.6334392089843,282.093277118887,13.9322457383357,,101.663632897396,,19.1392353862108,2.29862457618107,5.32619327386757,15.1954223040245,0,50.822016966542,8.21208322350477,,,244.530203298995,24.2628853998852,25.9177905649907,4.56274428658368,,4.54195215501575,46.0464743341882,,82.6284901402503,82.8190483392152,2.42512309053471,4.92236375089522,139.312679754315,31.6161318951112,,34.4762182491412,0,213.77449263787,75.6054905809816,69.8491809220806,0.835729068226435,30.0667023280715,277.425781202696,,60.5347806821417,,124.845425546948,12.8260691152439,0,,243.339548786158,153.098137674605,23.3515966160976,3.63675489727789
Fauldhouse,,9.12835113454342,273.657509724337,174.480528610531,,,50.2777772990567,,,389.783712304396,108.293200118907,315.463039848502,,1.15167746367917,18.0752896645394,,94.2304515309893,,,63.2861179254519,4.47254557448917,10.1396178292372,2.56740653980635,,,36.9229761037771,,61.8688966019708,38.3698643435365,0.246621469389726,,,,,,,93.4986822023005,,,143.462656828607,35.2815038640977,,,0.188894639015632,,,,113.126986364038,548.100389505231,16.8136612054988,2.19704362614539,42.8720545852224,,76.5265759226813,,0.82785585539939,7.70511828105226,,53.3504355959038,NA,,,330.16581307931,2.25732538401612,33.2704834306658,,,28.5667205777913,18.4893391601529,,,80.4033714416541,1.48383735191955,23.6821434729271,,30.3918252772577,,,,NA,,18.2030230752943,5.04986469478441,2.64464483453879,,,131.190694623869,,61.1741049730014,0,,2.07879182328922,,243.785440517288,,
Forfar,,31.9769236783688,123.773954637663,169.868271893448,,,15.8243275925435,,,54.4749119611038,43.5623179308054,54.5314128359488,,0.82425958108358,,,17.4766035397755,,,177.500334903117,,,,,,26.4779832805061,,152.639832220997,30.613156201957,6.96459932878351,,,,,,59.5640221654002,19.9022578203007,,,40.8695674759018,,,,0.332894380831737,5.39943133881146,,101.971157385028,56.3540608624964,71.5932367814338,5.76782780233363,,48.4575948841903,,13.5336345385102,,2.41311808364824,19.0352667527102,,62.5459850831868,2.02972763584964,,,187.968379176819,7.14674015336026,,,,4.81238202695111,,,30.4343367734258,129.742536721152,0.559097810117101,,,,,,,69.2553641363174,113.106727419232,,0.529734299768497,,,53.020008317488,16.086852017427,,,1.72238110975712,,,,148.793848089313,16.6782815804313,
Forfar - Central,,,,,1.91305694410379,,,,,,,,,0.575421028132537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0.141586419893373,,,,,,,,,,,,,
Forres,,2.57162095848182,,141.296623456223,,,,,,36.0104059534963,165.926103930094,52.7341768416732,,0.39216992843399,,,10.0282986208434,,,,,,,,,18.4716902107673,,150.861214637224,,0.677413080438083,,,,,,,95.6982756311129,100.867980636952,,,,,,,13.8490460563623,,118.600828487088,,17.1903486792883,,,24.3917422110266,,1.68065360486429,,11.2120210686642,33.3503849646227,,,,,,,,,,,4.89831973630165,,,27.9818055946658,167.902475504691,0,,,,,,,,,,0,,96.352653167124,,118.283091258694,,45.8559673758959,1.19399718435319,,,,9.30818182832479,,
Fort William,0,20.5829286380843,72.4666004707779,6.72450050503409,0,,50.6936819810437,9.1427609214945,,139.292022866256,,,,0.231858600044353,1.13352197974843,,,,,33.670652025064,0,0.764809326623983,,,,6.67806588029883,0,21.3978142000057,47.7882394441607,0,31.4365330736905,,,,0.506871238102652,44.5628937971922,25.9946294285045,73.252912465073,,39.4774211282997,416.175213405661,109.708273365715,,,63.014816408167,1.92524097556817,123.190392006881,46.3433387167298,,1.29199645698532,,36.4220684218333,1.40530274807456,21.7419004157479,0.608838043551447,9.15116056654865,60.7655463564852,0,47.479704100327,0,,,534.65099765949,1.06378300743755,,179.352091948412,0,22.7959915352286,,,27.2969913963516,52.5918147884917,0.158097131264642,8.07494066040972,71.816958459711,0.201113648591938,,,,92.7710842003996,66.8972431101444,0.611674819489008,0.074989006603503,0,,13.138299078715,12.6722046520412,,70.2187208369028,0,0.427663003201168,0,2.69803594130901,63.8622587906868,0,1.2225499287373
Fraserburgh,,0.071500657654588,301.034211114961,42.1174537866602,7.25141303397254,,73.4644054135537,,,35.511073012002,19.276378738695,70.0774306198919,,0.0884460529495735,,,26.8865160415523,,,,24.1677881998931,40.1842325529904,,,,1.50173744281785,,105.604368086852,237.470475394554,0.715126995444323,,,,,,,49.7934005322472,84.0628514810387,,57.0498957483983,,,,0.140262919187814,,,,54.7715086474031,114.840256583018,9.61443049179928,,29.5398983661753,,5.85983173625906,,0.109035128334172,,,74.4975111345197,0.506578001451072,,,103.050770843532,4.34308126583967,,,,0,20.5837166332397,338.296623008635,26.7127092755498,33.6497214645596,1.45981301234465,22.1488992305749,48.2759692680878,,,,,310.740280606965,81.8732989361127,19.6842507196519,0,38.9758226711755,60.2522194087529,,18.3873738065911,,,0,,0,9.12672020917285,56.8737659209175,6.23310806829085,
Galashiels,1.35816966193866,1.362319333643,160.130364440087,253.033205591669,,,11.3997066473133,2.68566012488591,0,249.25431200087,35.9976755850824,18.7037422801365,,0,2.00964621970135,,145.64442181292,,,41.8693709258458,1.00300191401642,0.585795802244645,,0,13.6889405970605,4.85181311428243,0,51.9232702205048,38.4162793753139,0.558111596180883,0.276129792715007,,1.80990923059138,,,20.5648821651258,,22.6498904385661,13.6276921480871,39.4282389470837,21.5665391585888,,,,30.9246903886412,0.64327681156211,7.75170668611741,14.222483797523,107.765510271462,0.639200517922378,,10.6981769415693,24.6706987660673,33.0259028156389,0,1.05602602544717,11.3808852364725,0,24.1681607927798,,0,,52.3361813790795,1.80486573238321,2.78143288480319,1.60556092515377,,0,0,157.025997540742,16.9788708598891,105.207343706212,0.139615058485156,0.616994554721063,19.5555907540723,4.84046021533701,,5.18398565473903,,,,2.42293987222394,0,50.0084938082991,,,1.94075258847475,,,0.143776715645309,0,,,16.6922918453793,0.390887779717766,0
Girvan,,3.15785787139851,72.7118817385614,51.1447618648683,,,73.422292157331,,,,83.1562593930862,NA,,NA,,,0,,,75.2888424632125,6.24849186582049,2.70642355869849,,,,6.22648120476311,,4.69226653651664,44.1259291213233,3.45394628874401,,,,,,69.2782972354511,,NA,,48.1971928800575,,,,,,,,84.8615016632811,,0.527831663500442,,172.508423005796,,2.00455311694599,,0,,,37.1430769346691,4.74353540166436,,,646.7837164881,0,,,,1.74943941719678,2.47169333960096,234.624019087936,NA,102.624540764829,2.53150503981041,0,106.91156410598,,,,,,,,0,,,,32.0534252094394,,,0,,,,260.764695818305,1.48283476473433,
Grantown on Spey,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Guardbridge,,1.31425268942455,89.6507183051576,69.4300457452189,,,16.1700964619251,,,60.1228119066282,87.2767116223793,,,0,,,,,,22.7558320378867,1.02639366806551,0.857401922233817,,,,3.51141694921148,,26.1740491019633,93.7924436144268,0,,,,,,,,,,238.541078268538,,,,1.25527884187207,,,67.5089481263802,,164.797297427258,0,,21.4669217292602,,1.98591418660564,,0,48.4677566952926,,47.2351227945271,0.899407563759011,,,184.198251837501,0.653649238046504,,,,0.848212999188238,0.550036316930913,,86.7187364643982,286.566197954441,0,10.6637759292141,14.8819396631552,,,,,125.120975540976,,0,0.102722981301917,1.22042383636469,,,7.16921205214725,,,0,,9.95285503007322,0,77.154147369836,2.765968117613,
Haddington,,,,372.976961412666,,,,,,,NA,,,,,,,,,58.0051416575513,,,,,,,,,74.8985240736306,,,,,,,,,,,,,,,,,,41.7791695086192,,,,,51.237088642712,,,,,,,26.8183045283845,,,,,,,,,,,,,98.4167830639097,,,,,,,,,,,,,87.9688068429248,,,,,,,,,,,
Hamilton,27.2052275311504,6.53534895201326,97.304593915198,120.327648553715,,,89.0428000468826,91.5584505180796,,167.55168674708,132.451370453822,59.0725650867795,15.1029334378194,8.62462414251138,18.1743194711545,,103.373157079438,15.6217823330634,,120.540907526945,23.3597468725827,11.6995046592156,30.6832552125938,,31.2012335441232,13.178264697525,,60.00230595015,65.2427626973048,6.35792359349404,5.48769249859466,,38.4455524603661,,,197.343847626644,112.989765160825,68.1857417136513,23.6652248863599,125.133644877475,51.8858449172208,,,12.6897187927414,57.5805454240242,19.0039187371314,71.5378197253768,74.6172950683984,230.61513110648,7.73744880003673,,52.7126549540941,137.384616908764,11.5025855848586,1.62909517784554,6.05449226016945,55.4223404936547,0.401273445847872,48.3667716005934,6.61721381599459,3.90617382103953,,831.336492141201,13.667776624816,18.0972722895732,,,5.7729597401146,14.7415010837438,293.377341800865,46.8823285844418,66.1278873380128,14.4089133345581,5.15099765265057,148.75799310796,18.7895643880733,,,,468.266814839467,79.299705019814,33.634248397709,7.16904322105216,17.7843241051542,48.7209216424047,,18.1427501737437,,,4.82417301138518,0.460697727506019,15.2835102614782,12.536433219179,237.131629079803,10.1592748479104,40.0617603037412
Harthill,,0,247.399433152852,NA,,,634.091953311871,,,,674.855621024908,87.6006523792678,,0.521422010107169,0.507372627147595,,,,,56.0373283478461,33.3025469833645,10.0955767751748,,,,58.3668182775872,,159.597827903299,82.2305868354911,0.732773783221653,,,,,,153.105776443332,,,,,23.0518457772649,,,,,,,64.0090968865427,,1.5440203303453,,212.631221464836,,7.79926137496579,,2.78828935807663,,,NA,NA,,,NA,7.30771727659404,,,,0,1.89735910368197,,177.72980354993,261.080674484503,0.923336036705778,14.4675432246734,,11.3207593207968,,,,NA,132.124470480563,3.49295125151827,0.328335803837003,,,,73.4696769328611,,22.4502026350506,0.162997103201542,,NA,60.530763939413,,,
Hatton,7.3496136836803,32.8336915314135,84.708548103648,78.2002629985001,2.43607336655565,,33.801731630124,,,95.6183825030639,95.7371177960503,226.177579069365,,3.89640608756322,31.9858768783796,,56.0485604310022,11.2409197859828,,114.675834832593,5.88551277020105,6.28867112942926,28.6381846498605,0.602671270094326,15.2493999703247,18.3568554112028,0.566554579399578,59.4548863391885,33.5184406474527,5.93155684960796,5.45485913532886,,16.2023569011426,,,131.948349281488,106.183392514233,88.8451397967441,,83.9556991268451,43.71820370508,,,20.2500408599417,26.4649876833936,16.2267925461486,121.404629737478,42.652988466809,218.153362789675,7.95949529111973,,56.5351042989784,40.9660982513656,73.9410243521794,1.04281717246588,9.01432375623265,19.4579853282095,4.96599972292701,56.0067596696582,10.0475242049508,1.02853124313177,,148.318886360103,8.06278029871055,,29.4392044129071,,14.4933310634656,5.50230618753016,197.830992533321,104.268891916581,75.4788030209478,,8.63071505271715,89.2379424462281,39.878375837242,0.581822954004503,5.09448118867522,,215.229043937478,75.9708152453011,43.286158334205,3.59700546773642,36.2730393447357,85.5067691553368,45.2832253070802,68.5490760602424,,138.87044797722,5.33246101336429,6.04611096914614,11.1402066225031,11.5625626028142,126.183024755176,8.47702752615328,12.5006974312796
Hatton - Fintry East,,6.55414083661165,466.669674137748,NA,0.510600820040029,,13.5711411154037,,,8.5280600017794,32.3946563000301,795.773949611373,,0.669835219185795,,,71.156972049018,,,323.416159221063,,,,,,206.289461429244,,208.593544342943,20.2439298488972,,,,,,,,23570.757432459,,,,,,,,6.54121520937685,,NA,19.1292939606845,,,,42.4548712117951,,141.488252300432,,1.12530672003226,13.60628005948,,49.0284759731083,,,,803.063360005003,,,,,1.82314670051417,,,NA,27.6779602005473,0,,,,,,,NA,60.4268831347133,,2.1390500840749,,,,406.295069639297,,,0,,,,692.568726756088,,
Hatton - Fintry North,,17.8597046693334,40.9344655078344,21.7092751848704,7.76580998241178,,234.520000626871,,,164.994632935496,23.8777454958659,235.869404130962,,0,,,13.0954791840522,,,107.246695060182,,,,,,53.4760984983162,,118.69609799252,49.2778981018607,,,,,,,,231.350907719626,,,,,,,,57.2485505252814,,27.4182601838622,37.3835754784545,,,,43.3100218351009,,181.860066575495,,25.6476223882958,97.455883533647,,20.5467469752566,,,,792.794260845722,,,,,12.5081346099239,,,16.429349473393,75.8231257971714,0.8897846799638,,,,,,,160.410018185522,178.204058863654,,0,,,,,,,0,,,,,,
Hatton - Fintry West,,338.838441323657,64.8339188262213,NA,4.13513344899569,,26.1397329095602,,,61.921536214272,769.880688339682,127.47022710943,,0.855505780574729,,,0.807565684001067,,,NA,,,,,,9.9979058818531,,104.711271738183,4.86673195289509,,,,,,,,221.127038754014,,,,,,,,6.00133052613642,,16.8824226382284,49.4012810114368,62.760062430613,,,15.6344089991846,,63.1550234482147,,1.19696058288437,74.3697727869522,,16.0198730439857,,,,,,,,,12.3259506846583,,,135.53454024773,80.2579479845539,0,,,,,,,170.038872631206,498.215274111453,,3.94051322368722,,,,,,,0,,,,,,
Hawick,4.29519118119453,,110.628548486571,24.0454136908054,,,33.5920868034874,0.37306747519643,0,51.7570356736643,,1089.30334518658,,2.335193278108,25.9210596535254,,35.4825008217386,3.70352912154213,,85.6549878405904,3.15470334300574,0.577010394016018,24.085735889869,,3.98510634619788,0.833622886571682,1.80903120735745,0,55.4146168155655,0,4.07269126259374,,3.44227319446772,,,196.952511308758,,41.2901619341539,19.3326839258125,11.5893122886859,106.469022274968,,,,8.65137023816629,3.97522227382879,47.4318336642084,20.5351717877458,38.4912460908865,0.202316890357799,,41.4925842964867,0.553016821282092,33.7094932016633,2.18948594266094,0.159237673833898,14.1340798922136,0,151.967432714144,0.35972206466702,0,,11.820788018565,0.405400693631805,10.1122372610602,2.33179105025837,,,0,,15.4947447244505,86.4411890387108,NA,0.180238585011928,46.8872010143672,82.8924315929238,,3.88442574021901,0,,,3.52191250772176,0,27.7869246806781,54.6720603296567,,13.0525060295481,,,0.954201904993267,4.11765342430411,,0.231776496378347,17.7121878863526,0.784115358442977,19.8936763775201
Helensburgh,16.2957474575258,5.69136684093422,82.8839726650947,67.171462074403,,,36.9819199718326,67.9295241476772,,6.55709541704803,80.9679266334856,14.0846576502324,,3.26991709488798,70.672148009723,,5.78012451750824,,,221.492842571863,142.349135225184,22.7882187541207,11.6809724956701,,4.7665315378439,0,,69.9816696579379,110.933792038555,44.618044103717,4.27775375490279,,58.0852709540072,,,286.603699554551,,,16.2706002271591,347.8421709154,24.6322505200631,0,,,15.4089481570581,22.8384402544705,,67.8809374322022,,40.4931918098936,,177.093130502117,142.744569698426,11.7355401408962,0,4.99534554923589,25.1987710188149,0,156.48447104313,82.4294478092562,,,1639.81807007528,47.7949532382671,,10.0225275297799,,12.080908506722,93.0693037660962,174.45880713327,235.40737694808,140.088431205639,1.97707069460947,73.9363408245539,349.735122273616,53.076389893779,,3.12011300404018,0,0,0,22.5400421362,5.45366508230351,49.3140350172784,,,5.42907610338208,,,1.12703981211616,0,,340.310036076703,122.054665176841,44.9422834626921,
Huntly,,0,178.512618491354,144.583915387186,,,10.4719052041232,,,181.32702737572,163.219682319627,2.64582193712583,,,,,7.97918810841313,,,21.149015923348,,,,,,0.60543443611461,,137.107682366552,46.5360511814285,,,,,,,,12.3943621198367,,,,,,,,9.68516162778262,,,18.8539441727211,156.450576538722,,,15.3447019253933,,8.23057501641641,,,66.4649199808534,,35.7265571907021,,,,21.2247619833601,,,,,0.259619381829639,,597.154703885886,142.50701920462,72.6080198365072,,,207.900825329957,,,,,,6.91983141668718,,,,,8.3475374478955,11.1497945098809,,,,,,,,,
Inverclyde,,7.04491482863388,41.5774260276759,39.0512627706735,1.64295637641434,,46.7158543059005,,,54.7764292360056,94.3195116924029,47.94578492693,,10.6477698207681,44.3140661106677,,41.4941770205314,,,113.619270600776,6.89793874188895,1.55289830308593,92.2671504046149,,,6.26740783608655,,46.8216349565321,45.5089669089911,1.75611112131223,,,,,,,51.9674267277135,35.9919816802255,,35.4828001312489,42.6082886529488,,,7.22592902862746,21.6605605672023,,47.0008836668746,18.6773081788785,88.6051273829099,6.51059271814938,28.6753957462667,65.5814564615912,,17.9256354450221,,3.51394507737835,,,19.1266068907122,4.82057964516976,,,194.912366322572,2.84733413187564,18.6083484407913,,,7.30780959901653,9.8307550432487,229.347416235573,23.7511545543995,59.8014872582824,7.86601429764922,8.58459824047556,97.4528072352051,117.889939738896,,,,70.9422117573864,25.6236193191026,15.5129694424327,0.823578052361217,14.456055150839,54.1750054476732,69.7945283327463,26.7665777271792,,,3.84497954549827,,2.91204934332161,11.1004149544565,79.9212112578988,0.881100157239761,
Inverclyde - Gourock,,325.114288187247,24.39663187446,56.5818458071639,201.346045552629,,51.4052862456259,,,129.103508028881,24.7338207011948,79.1019772986501,,190.532634908988,,,67.7099462080701,,,137.341215668513,,,,,,53.6376565127391,,28.1207354735386,32.3274396633099,83.3576838166972,,,,,,,239.387108541345,,,,,,,,28.7175965501203,,83.067148480429,14.6826907222038,99.8350368266517,,,33.446367829306,,96.5146002236238,,,90.7398949586934,,68.3521961131575,24.3699300809378,,,84.9356969232706,,,,,85.6142837935572,,,106.480728907704,24.1103520458962,25.0865784717111,,,,,,,66.2617728761791,40.5789349445301,,7.33840054093609,,,,148.817565813338,,,,,,,79.5469566642094,,
Inverurie,,0.438455135003264,227.816526005334,157.742819341949,,,36.4527452013306,,,,76.6215499290975,115.782039195443,,15.4896484378762,,,,,,101.517934087924,,,,,,4.86795304295306,,232.147051322542,87.9919706750334,3.93815681600277,,,,,,,,,,,,,,,20.5968406373037,,,43.8804589397979,225.426670453334,,,18.981852379708,,4.81304108850519,,2.67822474195885,,,45.9595727714243,,,,322.179741525525,,,,,4.518901928154,,,237.115701105112,121.239220869491,0.0761186830393615,,,,,,,,NA,,4.18219487733267,,,76.0624230638366,11.1400327301908,,,2.14191964106409,,,,93.8638192282434,,
Ironmill Bay,,2.0903838128847,86.0110389848103,43.1340984568054,,,53.8075262700783,,,,49.6307825084073,14.7942284188318,,16.4019203010865,,,,,,112.284569963202,,12.6038486494886,,,,21.0390940866733,,16.0212552302986,85.8480060744347,2.26695060726428,,,,,,,228.158673128324,,,,,,,,,,,47.1525204240011,41.6515591647426,8.14743938943133,,77.6876540321978,,29.5910904102202,,5.32052161247378,5.00755172975999,,82.311811290618,1.41800428959631,,,87.5139398576516,5.2588758005074,,,,15.349752814666,4.7424077203477,,,68.0067362713851,0.788149911963145,12.4397188021891,,,,,,,37.383085090503,8.04284020078812,0.30324977837036,18.3008427427729,,45.8489002457911,52.4080535229769,,64.7406059521642,0.561967104552889,,,1.0836229017068,34.409241430151,52.0253416457542,
Jedburgh,,,,7.25731983329342,,,,,,,,,,,,,,,,18.0612774360144,,,,,,,,,195.864941486263,,,,,,,,,,,,,,,,,,108.816618388807,,,,,35.7236803805861,,,,,,,56.3777397181751,,,,,,,,,,,,,15.7207042595785,,,,,,,,,,,,,,,,,,,,,,,,
Kelso,,0.76938938006497,65.6584952095096,24.2127941627567,,,9.64279212092184,,,,152.954443545264,23.509431205484,,1.84742823263641,,,0,,,49.7661387737545,,,,,,0.0791428969177555,,5.67554588544505,30.3880665219891,0.082870657246069,,,,,,,37.4437011987218,,,18.0815728721825,,,,,,,75.4952028979159,7.1319985232364,40.7605439105499,,,34.5717605832735,,6.45135669013438,,0,,,10.5745969331063,0,,,52.8593092853817,0.09543054021592,,,,0,,,5.93363487872975,55.6610472678695,0,,3.4055404817366,,,,,8.09587537653573,,,0.393753142384665,,,,8.89642602546212,,,1.43863260836737,,0,,25.0287922961842,0,
Kincardine,,NA,,,,,,,,,,28.9349710558292,,0,,,,,,,49.7603804789529,15.6933769305826,,,,NA,,,,9.21238897960852,,,,,,,3.43466183425207,,,,,,,,,,,,,94.2436872030803,,,,NA,,5.23561944218564,,,,6.68245516355957,,,,2.64136333178574,,,,10.341931335203,31.8035552361196,,,,0.245463060291209,7.73519696334566,,,,,,,,338.125976277803,0.51065794481265,33.6866725179106,,,3.15409310748736,,,0.524631736382005,,,198.286519095852,,2.04508971879299,
Kinneil,,,,144.466198468207,,,,,,,225.63834579885,,,,,,,,,59.1126744729797,,,,,,,,,101.014907267056,,,,,,,,,,,,,,,,,,,,,,,91.624710403284,,,,,,,105.94414675687,,,,,,,,,,,,,151.008459024009,,,,,,,,,,,,,NA,,,,,,,,,,,
Kircaldy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirkcaldy,,30.8805839417973,112.295795356045,107.964987782054,,,89.1437688717407,,,,131.791219529325,158.428398875226,,16.5273218371164,,,,,,164.582328766304,15.7251114000684,4.53539878108673,,,,33.3896728253678,,67.1071703800962,70.4183766219024,6.25690120693494,,,,,,132.080671422618,111.9303322671,119.262177580564,,117.857145375033,,,,,91.9234342712,,181.766094700863,84.7410487007114,297.959136570525,26.3026967405425,,98.0382729255389,,83.3703781440919,,10.0614254701862,30.7035467653542,,113.569625558411,11.4556290654885,,,517.606625966601,15.0439655162907,,,,22.3364484190685,28.6715452213314,,112.94876464245,156.407387236787,4.80325250796983,11.5956179138834,192.921218825122,,,,,88.6484477625988,70.7145117193802,9.80926075324558,13.525231925705,51.8250577621046,,,109.214564450719,,79.5156822459808,10.7608411822359,,23.6301651967525,7.36688275558004,138.253176245344,,
Kirkwall,0,2.67612086712382,23.2673982610812,32.7053955217622,0,,11.5017984358095,0,,11.4602112923432,3.81159115438593,5.97403247976952,0,0.448565204700637,1.63257132365005,,35.9247218858523,0,,87.9886504186165,0.111143713677741,0,,,0,1.96957849188723,0,19.7517900726909,18.7108661024768,0.224539927623564,0.272827462602923,,0,,,,4.10179145759571,10.6854601795006,0,16.8800068854629,0.887167553289132,,0,0,3.42028146455099,0,14.8772592153349,5.93709492827152,18.5571432615448,0,,7.76712925135434,0,15.5041612113329,0,0.132109477793282,9.14995434507112,30.6591433820151,41.4452080577017,0,0,,36.4623801722776,0,0,0.906106514519219,3.15696517863928,0,0.794652098011177,,16.7877840389908,138.430188013792,0,0.210246429472131,12.7397938967313,0.484915691205399,,,0,,29.666896129955,0,0,1.83723032096365,18.504330685398,,6.29286060371467,,,0,1.97835925988839,,0,,0.163974252000053,0.367881085389845
Lanark,,3.50999803761605,,,,,62.993030479649,,,,NA,6.61148405192587,,NA,15.4624356758553,,80.9373209571677,,,36.2627731619516,29.0041552955362,48.3241752457108,,,,24.015952499772,,NA,14.0007838595274,,,,,,,,,,,NA,65.2743876026088,,,,,,,12.6870962251632,,2.06228228169145,,NA,,28.5100320584532,,1.78146803651469,,,35.5187111788381,14.0798783589363,,,433.489220388943,3.87721141458457,,,,22.6518593107883,135.957752822465,109.749952335362,13.0885362346799,46.0868083247678,0.350714464983354,42.960215067914,,50.4050015740089,,,,136.866042889661,24.1013993875711,22.9887354517323,0,NA,NA,,15.6348068070745,,,0.74809035310063,,7.14157268179209,59.5965869796742,NA,,
Langholm,,0,146.110295678035,31.6658366319389,,,62.7764329317432,,,13.38535712599,11.6052395701943,33.7728374449798,,,,,NA,,,44.5861482541164,,,,,,0,,46.4204948553271,69.781537601089,,,,,,,,127.165685912673,,,270.484002833298,,,,,12.7758425942539,,,NA,NA,,,6.75995621039194,,1.89057911215018,,0,18.6052479146075,,12.8833838884547,,,,939.996675011482,,,,,0,,,18.5470106231368,5.5302798682436,0,,,,,,,,22.3738021649306,,0,,,,66.7115143929099,,,0,,,,279.849455346286,,
