,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
,"May2020","June2020",,,,,"July2020",,,,,"Aug2020",,,,,"Sep2020",,,,,"Oct2020",,,,,"Nov2020",,,,,"Dec2020",,,,,"Jan2021",,,,"Feb2021",,,,"Mar2021",,,,,"Apr2021",,,,,"May2021",,,,,"Jun2021",,,,,"July2021",,,,,"Aug2021",,,,,"Sep2021",,,,,"Oct2021",,,,,"Nov2021",,,,,"Dec2021",,,,,"Jan2022",
,"X2020.05.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.32","X2020.08.33","X2020.08.34","X2020.08.35","X2020.08.36","X2020.09.36","X2020.09.37","X2020.09.38","X2020.09.39","X2020.09.40","X2020.10.40","X2020.10.41","X2020.10.42","X2020.10.43","X2020.10.44","X2020.11.45","X2020.11.46","X2020.11.47","X2020.11.48","X2020.11.49","X2020.12.49","X2020.12.50","X2020.12.51","X2020.12.52","X2020.12.53","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.03.09","X2021.03.10","X2021.03.11","X2021.03.12","X2021.03.13","X2021.04.13","X2021.04.14","X2021.04.15","X2021.04.16","X2021.04.17","X2021.05.18","X2021.05.19","X2021.05.20","X2021.05.21","X2021.05.22","X2021.06.22","X2021.06.23","X2021.06.24","X2021.06.25","X2021.06.26","X2021.07.26","X2021.07.27","X2021.07.28","X2021.07.29","X2021.07.30","X2021.08.31","X2021.08.32","X2021.08.33","X2021.08.34","X2021.08.35","X2021.09.35","X2021.09.36","X2021.09.37","X2021.09.38","X2021.09.39","X2021.10.39","X2021.10.40","X2021.10.41","X2021.10.42","X2021.10.43","X2021.11.44","X2021.11.45","X2021.11.46","X2021.11.47","X2021.11.48","X2021.12.48","X2021.12.49","X2021.12.50","X2021.12.51","X2021.12.52","X2022.01.01","X2022.01.02"
"Duns","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.494437577751754,2.08363558980735,2.15784321344215,0.728682926215114,0.717549468786716,0,0,"NA",0.179370655621531,0,0,"NA",0,1.39254499888466,0.190340534426397,0,0,"NA",0.336712889783683,0.242036848418688,4.70189926820697,0.20818255469713,22.4345276656034,17.0527817569707,9.5841641094615,13.5182777756341,15.5352282438001,2.90227110308716,"NA","NA",62.8078897569053,8.95068654971901,39.7763717033458,7.24090550932311,12.1566431102293,42.3200544360951,19.5204443844336,6.47575225214546,"NA",29.60151280585,"NA",13.4801293034475,85.7522802852994,73.8820420454224,94.0724375758373,25.2016920871581,34.8388996959588,"NA","NA",161.492162891684,50.9283553737709,"NA","NA","NA",17.4275344858175
"East Calder","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.315900861831,22.8423024181143,"NA",37.6375812159074,17.219403423995,16.3799617282135,70.554949637622,19.3667689082561,46.4398890846978,37.4156330646253,31.1727201940242,18.860869602582,27.1589192247813,53.0040201209395,20.5863234554238,27.3000196317146,"NA",18.8291680521305,8.36249774014114,"NA",0.606921883892101,1.58848258335717,1.52893006626621,0.964049441592137,8.2638403647801,5.11689480784333,4.11424202775153,4.74853256405181,4.43393338064817,15.7182705062359,18.4807018282521,"NA",76.3844028470927,42.3904812113328,34.7901073215358,52.4077993780319,22.251301476407,18.2049972474186,89.6787892842263,"NA",125.876346978691,79.8072711153512,154.011426409481,140.226598970267,66.424843623467,173.559608337951,"NA",261.258220626889,116.881745780664,92.0428538447751,87.3905342379957,136.188033550313,56.7820443906538,42.5973379586099,27.2276039683518,122.544448457715,"NA",96.1182331660678,202.244760300018,118.176106425855,273.721242532426,111.968457977829,96.6325848708981
"Ellon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.09835269518037,"NA",0.710475531614105,0.208449736555471,0.447214796470795,0,2.13796751659768,"NA",0.075413784459372,0,0.269937097310749,4.1729748510174,1.06279812615733,9.21110180124441,11.1962831671646,18.9074744203251,10.0458219858545,32.6853793946648,23.9105352896049,"NA",32.2246356277009,"NA",130.223336777984,115.684404236515,216.927942875245,"NA",53.8929406891677,"NA",25.228492155878,121.330337763649,"NA",44.088475985613,"NA",70.6479914657044,176.934198207442,72.258187034276,151.121182549157,"NA","NA",82.0911624555619,32.3180814322609,"NA","NA","NA","NA"
"Erskine","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",25.0691058751195,46.9737095479488,56.8124779797956,46.5151642951989,75.5101944781262,86.5174591999014,75.5940508900005,123.20750507405,236.248877150688,162.324852968603,108.295326507969,59.9012134789981
"Eyemouth","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.93522370643513,0.669967941601398,2.90182114466277,0.121835800977463,0.113880732201779,"NA",0.222756757687281,3.27265246419549,7.48639307440465,0.50608492660834,0,"NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA",36.2101111523049,3.59988247551495,"NA","NA",141.478953467409,56.324560200905,7.49730039890094,28.5175826752152,"NA","NA","NA",81.6099438081101,"NA",22.6503970600259,131.207324987202,45.1416545427665,55.9157779321118,109.019025892642,14.4153386387408,"NA","NA",31.9890973288863,33.2571356143784,"NA","NA",102.130379495423,37.8478783830663
"Fairlie","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.70201818408307,2.13698998683385,0.88825905009269,0.843106170008654,2.23819806960676,0,0.888199651899135,0,0,0,"NA",0.230233547925901,4.07191905494481,0,0,0.226778261090466,"NA",0.299725865708543,1.36557980337218,0.257131787649789,1.66627459513309,3.2237977519936,"NA",2.19775397216385,5.53209040331117,9.79079238408841,0.525859857184165,4.71952355489584,0,4.05808309012588,17.2749582313206,"NA",15.8184155216759,30.4381457538457,108.555233259392,"NA",9.14637005657322,"NA",0.019121427871945,"NA",11.9546204573096,9.68145126452182,46.2787788728764,23.8044672211097,9.12310503464805,245.837594156911,"NA","NA","NA",61.9582975790712,"NA","NA","NA","NA"
"Falkirk","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA",2.29862457618107,1.85755293046156,"NA",3.32275912137812,"NA","NA",34.4762182491412,26.5137210475398,20.809706851371,4.56274428658368,"NA","NA",15.6998878998001,"NA","NA",47.927214119437,3.63675489727789,25.9177905649907,"NA","NA",31.6161318951112,96.0349596203767,21.6442378814483,30.0667023280715,69.8491809220806,243.339548786158,85.6735861108545,46.0464743341882,4.92236375089522,30.0379271700039,13.9322457383357,24.2628853998852,23.3515966160976,"NA",8.21208322350477,7.29924015761445,"NA",2.42512309053471,0.835729068226435,6.24486349808182,12.8260691152439,5.32619327386757,"NA",4.54195215501575,15.1278918609565,13.8669683955815,19.1392353862108,60.5347806821417,168.42504741312,119.368205821641,75.6054905809816,41.6334392089843,33.3892411567195,15.1954223040245,51.6279549207383,41.7125792561332,85.4481397757756,213.77449263787,282.093277118887,244.530203298995,153.098137674605,71.4393671763495,139.312679754315,124.845425546948,82.6284901402503,95.6046249640507,51.6701956869923,146.3688206638,48.1681771418518,50.822016966542,82.8190483392152,73.1799025960549,"NA",277.425781202696,101.663632897396,197.070349517297,231.148602121081,"NA",118.528406946371,155.251729640243
"Fauldhouse","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",33.2704834306658,2.19704362614539,2.56740653980635,30.3918252772577,35.2815038640977,18.0752896645394,2.64464483453879,18.2030230752943,"NA",4.47254557448917,18.4893391601529,23.6821434729271,10.1396178292372,16.8136612054988,2.25732538401612,"NA",2.07879182328922,"NA",0.246621469389726,"NA",1.48383735191955,5.04986469478441,1.15167746367917,0,0.82785585539939,0.188894639015632,28.5667205777913,9.12835113454342,36.9229761037771,76.5265759226813,131.190694623869,93.4986822023005,315.463039848502,"NA",113.126986364038,50.2777772990567,7.70511828105226,"NA",94.2304515309893,389.783712304396,"NA",548.100389505231,330.16581307931,243.785440517288,143.462656828607,"NA",61.1741049730014,"NA","NA",61.8688966019708,273.657509724337,38.3698643435365,53.3504355959038,80.4033714416541,174.480528610531,"NA","NA",42.8720545852224,108.293200118907,"NA","NA",63.2861179254519,"NA"
"Forfar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.76782780233363,7.14674015336026,16.6782815804313,"NA",2.02972763584964,6.96459932878351,"NA",0.559097810117101,0.529734299768497,0.82425958108358,1.72238110975712,2.41311808364824,0.332894380831737,4.81238202695111,31.9769236783688,26.4779832805061,13.5336345385102,16.086852017427,19.9022578203007,54.5314128359488,113.106727419232,56.3540608624964,15.8243275925435,19.0352667527102,5.39943133881146,17.4766035397755,54.4749119611038,69.2553641363174,71.5932367814338,187.968379176819,148.793848089313,40.8695674759018,"NA","NA",30.4343367734258,"NA",152.639832220997,123.773954637663,30.613156201957,62.5459850831868,129.742536721152,169.868271893448,53.020008317488,"NA",48.4575948841903,43.5623179308054,59.5640221654002,"NA",177.500334903117,101.971157385028
"Forfar - Central","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.91305694410379,0,0.141586419893373,0.575421028132537,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Forres","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.677413080438083,"NA",0,0,0.39216992843399,1.19399718435319,11.2120210686642,"NA",4.89831973630165,2.57162095848182,18.4716902107673,1.68065360486429,118.283091258694,95.6982756311129,52.7341768416732,"NA","NA","NA",33.3503849646227,13.8490460563623,10.0282986208434,36.0104059534963,"NA",17.1903486792883,"NA",9.30818182832479,"NA","NA",45.8559673758959,27.9818055946658,100.867980636952,150.861214637224,"NA","NA","NA",167.902475504691,141.296623456223,"NA",96.352653167124,24.3917422110266,165.926103930094,"NA","NA","NA",118.600828487088
"Fort William","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.506871238102652,0,0,0.427663003201168,"NA",0.608838043551447,0,"NA",31.4365330736905,"NA",109.708273365715,"NA",9.1427609214945,"NA",179.352091948412,1.40530274807456,"NA",0,"NA","NA",1.92524097556817,1.2225499287373,"NA","NA","NA",0.201113648591938,416.175213405661,1.13352197974843,0,0.611674819489008,2.69803594130901,0,"NA",8.07494066040972,0.764809326623983,1.29199645698532,1.06378300743755,0,0,0,0,0,0.158097131264642,0.074989006603503,0.231858600044353,0,9.15116056654865,"NA",22.7959915352286,20.5829286380843,6.67806588029883,21.7419004157479,12.6722046520412,25.9946294285045,"NA",66.8972431101444,46.3433387167298,50.6936819810437,60.7655463564852,63.014816408167,"NA",139.292022866256,92.7710842003996,"NA",534.65099765949,63.8622587906868,39.4774211282997,71.816958459711,70.2187208369028,27.2969913963516,73.252912465073,21.3978142000057,72.4666004707779,47.7882394441607,47.479704100327,52.5918147884917,6.72450050503409,13.138299078715,"NA",36.4220684218333,"NA",44.5628937971922,"NA",33.670652025064,123.190392006881
"Fraserburgh","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",38.9758226711755,19.6842507196519,9.12672020917285,24.1677881998931,20.5837166332397,22.1488992305749,40.1842325529904,9.61443049179928,4.34308126583967,6.23310806829085,0,0.506578001451072,0.715126995444323,7.25141303397254,1.45981301234465,0,0.088446052949574,0,0.109035128334172,0.140262919187814,0,0.071500657654588,1.50173744281785,5.85983173625906,18.3873738065911,49.7934005322472,70.0774306198919,81.8732989361127,54.7715086474031,73.4644054135537,"NA","NA",26.8865160415523,35.511073012002,310.740280606965,114.840256583018,103.050770843532,56.8737659209175,57.0498957483983,48.2759692680878,"NA",26.7127092755498,84.0628514810387,105.604368086852,301.034211114961,237.470475394554,74.4975111345197,33.6497214645596,42.1174537866602,"NA",60.2522194087529,29.5398983661753,19.276378738695,"NA",338.296623008635,"NA","NA"
"Galashiels","NA",0,"NA","NA","NA",0,"NA","NA","NA","NA","NA","NA","NA",0,0,"NA",0,0,0,0.276129792715007,"NA","NA",5.18398565473903,2.68566012488591,1.80990923059138,1.60556092515377,24.6706987660673,13.6889405970605,1.35816966193866,13.6276921480871,"NA",0.64327681156211,0,2.78143288480319,"NA","NA",4.84046021533701,21.5665391585888,2.00964621970135,50.0084938082991,2.42293987222394,"NA",1.00300191401642,0,0.616994554721063,0.585795802244645,0.639200517922378,1.80486573238321,0.390887779717766,"NA","NA",0.558111596180883,"NA",0.139615058485156,0,0,0.143776715645309,1.05602602544717,"NA",0,1.362319333643,4.85181311428243,33.0259028156389,1.94075258847475,"NA",18.7037422801365,"NA",14.222483797523,11.3997066473133,11.3808852364725,30.9246903886412,145.64442181292,249.25431200087,"NA",107.765510271462,52.3361813790795,16.6922918453793,39.4282389470837,19.5555907540723,"NA",16.9788708598891,22.6498904385661,51.9232702205048,160.130364440087,38.4162793753139,24.1681607927798,105.207343706212,253.033205591669,"NA","NA",10.6981769415693,35.9976755850824,20.5648821651258,157.025997540742,41.8693709258458,7.75170668611741
"Girvan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.24849186582049,2.47169333960096,0,2.70642355869849,0.527831663500442,0,1.48283476473433,"NA",4.74353540166436,3.45394628874401,"NA",2.53150503981041,0,"NA",0,0,"NA",1.74943941719678,3.15785787139851,6.22648120476311,2.00455311694599,32.0534252094394,"NA","NA","NA",84.8615016632811,73.422292157331,"NA","NA",0,"NA","NA","NA",646.7837164881,260.764695818305,48.1971928800575,106.91156410598,"NA","NA","NA",4.69226653651664,72.7118817385614,44.1259291213233,37.1430769346691,102.624540764829,51.1447618648683,"NA","NA",172.508423005796,83.1562593930862,69.2782972354511,234.624019087936,75.2888424632125,"NA"
"Grantown on Spey","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,0,"NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Guardbridge","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.22042383636469,0,0,1.02639366806551,0.550036316930913,10.6637759292141,0.857401922233817,0,0.653649238046504,2.765968117613,9.95285503007322,0.899407563759011,0,"NA",0,0.102722981301917,0,0,0,1.25527884187207,0.848212999188238,1.31425268942455,3.51141694921148,1.98591418660564,7.16921205214725,"NA","NA","NA","NA",16.1700964619251,48.4677566952926,"NA","NA",60.1228119066282,125.120975540976,164.797297427258,184.198251837501,77.154147369836,238.541078268538,14.8819396631552,"NA",86.7187364643982,"NA",26.1740491019633,89.6507183051576,93.7924436144268,47.2351227945271,286.566197954441,69.4300457452189,"NA","NA",21.4669217292602,87.2767116223793,"NA","NA",22.7558320378867,67.5089481263802
"Haddington","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",74.8985240736306,26.8183045283845,98.4167830639097,372.976961412666,"NA",87.9688068429248,51.237088642712,"NA","NA","NA",58.0051416575513,41.7791695086192
"Hamilton","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.401273445847872,0.460697727506019,"NA",1.62909517784554,"NA",3.90617382103953,5.48769249859466,15.6217823330634,"NA","NA",91.5584505180796,38.4455524603661,"NA",137.384616908764,31.2012335441232,27.2052275311504,23.6652248863599,15.1029334378194,19.0039187371314,40.0617603037412,18.0972722895732,"NA",30.6832552125938,18.7895643880733,51.8858449172208,18.1743194711545,17.7843241051542,33.634248397709,12.536433219179,23.3597468725827,14.7415010837438,5.15099765265057,11.6995046592156,7.73744880003673,13.667776624816,10.1592748479104,15.2835102614782,6.61721381599459,6.35792359349404,"NA",14.4089133345581,7.16904322105216,8.62462414251138,4.82417301138518,6.05449226016945,12.6897187927414,5.7729597401146,6.53534895201326,13.178264697525,11.5025855848586,18.1427501737437,112.989765160825,59.0725650867795,79.299705019814,74.6172950683984,89.0428000468826,55.4223404936547,57.5805454240242,103.373157079438,167.55168674708,468.266814839467,230.61513110648,831.336492141201,237.131629079803,125.133644877475,148.75799310796,"NA",46.8823285844418,68.1857417136513,60.00230595015,97.304593915198,65.2427626973048,48.3667716005934,66.1278873380128,120.327648553715,"NA",48.7209216424047,52.7126549540941,132.451370453822,197.343847626644,293.377341800865,120.540907526945,71.5378197253768
"Harthill","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",11.3207593207968,23.0518457772649,0.507372627147595,"NA",3.49295125151827,60.530763939413,33.3025469833645,1.89735910368197,14.4675432246734,10.0955767751748,1.5440203303453,7.30771727659404,"NA","NA","NA",0.732773783221653,"NA",0.923336036705778,0.328335803837003,0.521422010107169,0.162997103201542,2.78828935807663,"NA",0,0,58.3668182775872,7.79926137496579,73.4696769328611,"NA",87.6006523792678,132.124470480563,64.0090968865427,634.091953311871,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",22.4502026350506,177.72980354993,"NA",159.597827903299,247.399433152852,82.2305868354911,"NA",261.080674484503,"NA","NA","NA",212.631221464836,674.855621024908,153.105776443332,"NA",56.0373283478461,"NA"
"Hatton",0.581822954004503,0.602671270094326,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.96599972292701,6.04611096914614,"NA",1.04281717246588,0.566554579399578,1.02853124313177,5.45485913532886,11.2409197859828,"NA",5.09448118867522,"NA",16.2023569011426,29.4392044129071,40.9660982513656,15.2493999703247,7.3496136836803,"NA","NA",16.2267925461486,12.5006974312796,"NA","NA",28.6381846498605,39.878375837242,43.71820370508,31.9858768783796,36.2730393447357,43.286158334205,11.5625626028142,5.88551277020105,5.50230618753016,8.63071505271715,6.28867112942926,7.95949529111973,8.06278029871055,8.47702752615328,11.1402066225031,10.0475242049508,5.93155684960796,2.43607336655565,"NA",3.59700546773642,3.89640608756322,5.33246101336429,9.01432375623265,20.2500408599417,14.4933310634656,32.8336915314135,18.3568554112028,73.9410243521794,68.5490760602424,106.183392514233,226.177579069365,75.9708152453011,42.652988466809,33.801731630124,19.4579853282095,26.4649876833936,56.0485604310022,95.6183825030639,215.229043937478,218.153362789675,148.318886360103,126.183024755176,83.9556991268451,89.2379424462281,138.87044797722,104.268891916581,88.8451397967441,59.4548863391885,84.708548103648,33.5184406474527,56.0067596696582,75.4788030209478,78.2002629985001,45.2832253070802,85.5067691553368,56.5351042989784,95.7371177960503,131.948349281488,197.830992533321,114.675834832593,121.404629737478
"Hatton - Fintry East","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.510600820040029,0,2.1390500840749,0.669835219185795,0,1.12530672003226,"NA",1.82314670051417,6.55414083661165,206.289461429244,141.488252300432,406.295069639297,23570.757432459,795.773949611373,60.4268831347133,19.1292939606845,13.5711411154037,13.60628005948,6.54121520937685,71.156972049018,8.5280600017794,"NA","NA",803.063360005003,692.568726756088,"NA","NA","NA","NA","NA",208.593544342943,466.669674137748,20.2439298488972,49.0284759731083,27.6779602005473,"NA","NA","NA",42.4548712117951,32.3946563000301,"NA","NA",323.416159221063,"NA"
"Hatton - Fintry North","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.76580998241178,0.8897846799638,0,0,0,25.6476223882958,"NA",12.5081346099239,17.8597046693334,53.4760984983162,181.860066575495,"NA",231.350907719626,235.869404130962,178.204058863654,37.3835754784545,234.520000626871,97.455883533647,57.2485505252814,13.0954791840522,164.994632935496,160.410018185522,"NA",792.794260845722,"NA","NA","NA","NA",16.429349473393,"NA",118.69609799252,40.9344655078344,49.2778981018607,20.5467469752566,75.8231257971714,21.7092751848704,"NA","NA",43.3100218351009,23.8777454958659,"NA","NA",107.246695060182,27.4182601838622
"Hatton - Fintry West","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.13513344899569,0,3.94051322368722,0.855505780574729,0,1.19696058288437,"NA",12.3259506846583,338.838441323657,9.9979058818531,63.1550234482147,"NA",221.127038754014,127.47022710943,498.215274111453,49.4012810114368,26.1397329095602,74.3697727869522,6.00133052613642,0.807565684001067,61.921536214272,170.038872631206,62.760062430613,"NA","NA","NA","NA","NA",135.53454024773,"NA",104.711271738183,64.8339188262213,4.86673195289509,16.0198730439857,80.2579479845539,"NA","NA","NA",15.6344089991846,769.880688339682,"NA","NA","NA",16.8824226382284
"Hawick","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA",0,4.11765342430411,"NA",2.18948594266094,1.80903120735745,0,4.07269126259374,3.70352912154213,"NA",3.88442574021901,0.37306747519643,3.44227319446772,2.33179105025837,0.553016821282092,3.98510634619788,4.29519118119453,19.3326839258125,"NA",3.97522227382879,19.8936763775201,10.1122372610602,"NA",24.085735889869,82.8924315929238,106.469022274968,25.9210596535254,27.7869246806781,3.52191250772176,0.231776496378347,3.15470334300574,0,0.180238585011928,0.577010394016018,0.202316890357799,0.405400693631805,0.784115358442977,"NA",0.35972206466702,0,"NA","NA",0,2.335193278108,0.954201904993267,0.159237673833898,"NA","NA","NA",0.833622886571682,33.7094932016633,13.0525060295481,"NA",1089.30334518658,"NA",20.5351717877458,33.5920868034874,14.1340798922136,8.65137023816629,35.4825008217386,51.7570356736643,"NA",38.4912460908865,11.820788018565,17.7121878863526,11.5893122886859,46.8872010143672,"NA",15.4947447244505,41.2901619341539,0,110.628548486571,55.4146168155655,151.967432714144,86.4411890387108,24.0454136908054,"NA",54.6720603296567,41.4925842964867,"NA",196.952511308758,"NA",85.6549878405904,47.4318336642084
"Helensburgh","NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA",0,"NA","NA",4.27775375490279,"NA",0,3.12011300404018,67.9295241476772,58.0852709540072,10.0225275297799,142.744569698426,4.7665315378439,16.2957474575258,16.2706002271591,"NA",22.8384402544705,"NA","NA","NA",11.6809724956701,53.076389893779,24.6322505200631,70.672148009723,49.3140350172784,22.5400421362,340.310036076703,142.349135225184,93.0693037660962,73.9363408245539,22.7882187541207,40.4931918098936,47.7949532382671,44.9422834626921,"NA",82.4294478092562,44.618044103717,"NA",1.97707069460947,5.45366508230351,3.26991709488798,1.12703981211616,4.99534554923589,"NA",12.080908506722,5.69136684093422,0,11.7355401408962,5.42907610338208,"NA",14.0846576502324,0,67.8809374322022,36.9819199718326,25.1987710188149,15.4089481570581,5.78012451750824,6.55709541704803,0,"NA",1639.81807007528,122.054665176841,347.8421709154,349.735122273616,"NA",235.40737694808,"NA",69.9816696579379,82.8839726650947,110.933792038555,156.48447104313,140.088431205639,67.171462074403,"NA","NA",177.093130502117,80.9679266334856,286.603699554551,174.45880713327,221.492842571863,"NA"
