,2021-11-02,2021-08-26,2021-12-14,2021-03-30,2021-02-15,2021-01-07,2020-08-12,2020-12-06,2021-08-18,2021-06-23,2021-09-17,2020-09-30,2021-02-09,2020-10-14,2021-03-02,2020-06-04,2021-06-08,2021-12-01,2021-03-25,2020-07-06,2020-08-03,2021-04-16,2021-09-24,2021-06-29,2021-08-12,2022-01-05,2021-06-10,2021-03-08,2021-02-03,2021-01-15,2020-07-27,2021-07-30,2021-07-09,2021-04-08,2020-09-24,2020-06-10,2021-01-21,2021-12-13,2021-09-08,2021-05-31,2021-11-05,2022-01-10,2020-09-09,2021-02-12,2020-12-01,2021-08-02,2021-05-12,2021-10-21,2021-09-30,2021-07-07,2021-04-06,2020-11-23,2021-05-24,2021-04-30,2021-11-18,2021-06-03,2020-12-14,2020-08-31,2021-11-21,2020-08-08,2021-09-14,2021-07-27,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2021-03-20,2020-10-21,2020-07-03,2021-12-04,2021-10-07,2021-09-01,2021-02-22,2020-12-08,2020-11-30,2021-08-09,2021-05-19,2020-11-11,2020-10-05,2020-08-26,2020-12-29,2020-09-21,2020-09-18,2020-06-15,2022-01-13,2021-12-10,2020-12-02,2021-02-11,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2021-03-06,2020-11-04,2021-03-29,2021-06-04,2020-10-28,2021-05-23,2021-10-13,2021-09-20,2021-05-06,2021-04-12,2021-08-16,2021-06-14,2021-01-11,2021-12-28,2021-11-15,2021-07-12,2021-12-07,2021-03-23,2020-10-22,2020-08-05,2021-11-09,2021-04-21,2021-06-30,2020-08-19,2021-02-27,2021-10-25,2021-04-02,2021-08-06,2021-03-10,2020-09-17,2020-11-27,2020-07-15,2020-06-23,2021-08-27,2021-12-15,2021-11-03,2021-10-08,2021-03-31,2020-12-07,2021-01-06,2020-08-13,2021-09-10,2021-09-29,2021-06-24,2021-07-23,2021-03-05,2021-01-18,2020-06-03,2020-10-13,2021-06-09,2021-11-12,2021-03-24,2020-07-07,2022-01-06,2021-08-11,2021-10-14,2021-09-27,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2020-06-28,2021-10-01,2021-09-07,2021-02-24,2021-04-22,2020-09-06,2021-10-20,2021-08-03,2021-04-07,2021-05-13,2021-07-06,2021-03-15,2020-07-10,2020-06-26,2021-11-22,2021-05-27,2021-12-09,2020-12-17,2021-07-26,2021-09-15,2021-06-21,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2021-07-16,2020-10-26,2021-10-06,2021-02-23,2020-09-01,2021-01-08,2020-12-09,2021-10-29,2020-09-22,2020-10-06,2020-11-12,2021-01-27,2020-08-25,2020-06-16,2021-08-23,2022-01-12,2021-02-10,2020-12-03,2020-08-17,2021-11-07,2021-07-05,2021-03-16,2020-11-18,2021-05-10,2020-09-28,2020-09-11,2020-07-13,2021-07-19,2020-10-29,2021-07-29,2021-06-17,2021-05-05,2021-09-23,2021-01-12,2020-06-09,2021-02-04,2020-10-19,2020-07-20,2021-12-06,2021-05-28,2021-07-13,2021-03-22,2020-12-18,2020-10-23,2020-07-01,2021-10-05,2021-09-03,2021-04-26,2021-02-19,2020-09-02,2020-05-28,2021-02-20,2021-07-02,2021-05-17,2021-03-11,2020-08-28,2020-09-16,2020-07-14,2020-06-22,2020-11-26,2021-12-16,2021-08-24,2021-04-28,2021-01-05,2021-02-17,2020-12-04,2020-08-10,2021-06-25,2021-09-28,2021-01-19,2021-12-20,2020-06-02,2021-03-04,2020-10-12,2021-07-22,2020-11-06,2021-11-24,2021-08-31,2021-05-21,2020-12-11,2020-07-08,2021-04-14,2021-10-15,2022-01-07,2021-08-10,2021-02-01,2020-12-30,2021-01-17,2021-03-18,2020-11-16,2020-10-02,2020-08-21,2021-01-23,2021-04-23,2021-09-06,2021-02-25,2020-09-07,2021-10-27,2021-05-14,2021-07-01,2021-03-12,2021-08-04,2021-01-29,2020-11-25,2020-09-15,2020-10-31,2020-07-17,2021-11-23,2021-12-08,2021-05-26,2021-06-01,2020-12-16,2021-08-19,2021-09-16,2021-06-22,2021-02-08,2021-03-03,2020-10-15,2021-11-10,2021-11-29,2021-03-26,2020-10-27,2022-01-04,2021-06-28,2021-06-11,2021-08-13,2021-05-03,2021-03-09,2021-02-02,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-06-17,2020-11-13,2020-10-07,2020-08-24,2022-01-11,2021-11-04,2021-09-09,2021-08-20,2020-08-14,2020-09-08,2021-10-22,2021-05-11,2021-03-17,2020-11-19,2021-04-05,2020-12-21,2020-09-10,2020-09-29,2020-11-20,2020-06-24,2021-06-02,2021-11-19,2021-05-25,2020-12-15,2020-08-09,2021-10-11,2021-05-04,2021-09-22,2021-07-28,2021-06-16,2021-04-10,2022-01-03,2021-01-13,2021-02-05,2020-06-08,2021-11-17,2020-08-07,2020-10-20,2020-06-30,2021-07-10,2021-10-04,2021-09-02,2021-04-27,2021-02-18,2020-05-29,2021-12-19,2020-09-03,2021-02-21,2021-05-18,2021-01-25,2020-11-10,2020-09-20,2021-08-25,2021-04-29,2021-11-01,2021-12-17,2021-01-04,2021-02-16,2020-08-11,2021-10-18,2021-04-19,2021-07-21,2021-03-07,2020-06-01,2020-07-28,2021-11-25,2021-08-30,2021-06-07,2021-05-20,2020-12-10,2021-04-13,2021-06-15,2021-10-12,2021-08-17,2021-05-07,2021-09-21,2021-12-29,2021-02-06,2021-03-19,2021-11-30,2021-01-22,2020-08-20,2020-11-17,2021-11-08,2021-04-20,2021-02-26,2020-08-18,2020-09-04,2021-10-26,2021-08-05,2021-04-01,2020-11-24,2020-10-09,2020-09-14,2020-06-19,2020-10-30
Fairlie,,17144,27550,,,,,,4391.81945131686,1067.98214219668,,,,,,,,,0,,,,,3103.86280622459,,,1344.03333964192,,,,,,,,,,,,7740.68439749255,,,,,,,,0,6887.58499252272,4365.9132814078,2251.08284024309,,,,,3263.2271765,531.687627096122,,,,,,,,,,,,,,,,2072.46366242569,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,6060,,,,,,,,,,,,,,,,,,,,7456,,,,,,40066,43963,,614,,,,,,1881.2523493601,,,,,,851.712714223935,15430,,,,0,,,0,,,1495.66320843649,0,,,,,,,,5230,,,,8713.64525045795,,,,,,,,,,,,,,,,,,14045,,,11.078413688731,,,,,3987.33809884184,,,,,,,,,,,,,,1807.40857750868,,,,,,,,0,,,,,,,,,,,3846.34486856515,,,,,,,,,,,,,,,,,,,,,,423,,,,,,,,,,1310,,,,129795,,,,,0,,,0,,,,,,,,,,,1732,,,0,,,1647.73798620897,,,,,,,,424,,,3157.64884955568,84398,,,1228,,,,0,,,,,,,6807.36559464783,,,,,,,,,,,9281.22773927777,30986,,,,7097.82951372818,,950.665958878454,,,,,,,,,,0,,,,,,1012.59258648664,0,,,,,,,,,,,,26857,0,21820,,,,,0,,,,7121.99560697729,,,,,,,,,10355,,,,243008,,,,,,425.253196206765,,,794,,,,,,,,,,,,,,,,0,,,,,
Falkirk,,,,,,,,,24107,10662.9395745383,202700,,,,,,,365167,,,,,82311,,,55335,,48542,,,,,,5309,,,,203933,193262,,47025,189537,,,,14022,,,,132357,,,,3893,,3642.73667044638,17292,,,,166577,56377,6831,,,84269,,,,,,,48650,,,42837,,,,,,,,,,160026,,,,48511,,,,,34263,,,,62976,,0,12000,,,130261,,,112497,,31034,,,,,78302,,,,,,,,,,,134738,240595,48762,109898,19796,2889.20738341435,,,,168797,,,,,0,30605,15339,24745,,,,,,,,,,,,,6494,,0,,147653,,,,,72507,,,5718,,11082,,,71524,6424,,,,,41512,18733,,,,,,,,,,,,,,,,29710,,,,118902,,,,,,14538,,,,,,,,26368,,,,,0,,,,102139,,,29161,,32240,,73871,,3093,,,,,,,,,,,,,,,,47482,,25709,,,,,287635,,,,61831,,97372,,,,,,174614,149937,,72551,,,,11608,,,,,453928,,,,,224932,,,,,,,,,60874,,8714,,,,,212565,,,,,,,140763,,23240,82871,,22909,,,137106,,,,,41042,0,,,,88316,,2085,44184,6853,,,14460,,,,,,,,,,,94030,2508,92651,,,,,,,,119284,,,,,,373476,,77856,,,1903,,15662,,,,82322,,46022,243923,,,,,,,,,,,274352,,15552,,6157,15682,,,,,,,,,16060,,,39270,,,,,176716,23589,,,,,,2506.14544835532
Fauldhouse,15691,,,,8138,115165,,,269442,129623,,,,,,,,,2876,,,,,,,64512,,,,,,,,,,,,,694857,385,,,,,,,,,,,,,,,153528,,,,,,387858,137476,,,,90616,,,,,,,,,,,,,,,,,,,,,,,,368514,,,,,,,,,,,,0,87449,129728,,,,,54679,,,,38650,,,,,,1398,,,,,,,,,,,,,,,,,,133844,,,,,24285,,6070,,,,,,,,4447.20304810295,617985,,,,,,,54011,,,,,42651,,,,431701,,,,,0,,,,,199626,,,,,118430,,,,69435,,,,,,,,5878,,,540477,,,,,,,,,3258,,,,,,68024,,,280564,41875,,24883,,,,,,,25551,,,,1179788,1862,8056,,,,,,24378,,,,,,147889,,,,,,,,,,,,99646,,,,,,0,,,,,,,,,,34305,,,,,,,18505,,,,214983,1917.09258068725,16177,,,,,,244296,,2345,,,,,,,116131,,,,,,,285003,,,,,,,185311,,,,,,,,99990,,,,,,732,21505,,,5266.91855506048,,,,,60718,,,,,,4748,,,17330,,,,21882,,,,,,,,,4305,,,,,,,,,,,,,,,,,94385,,,,,,416300,,14469,0,,700,,,,,,,,,,27470,,,,,,,,500001,,5842,,,,,
Forfar,26022,,49892,47435,,,,,,,,,,,,,,,,,,,,27566,2858.57028509848,,,,,,,14491,85232,,,,,,,499,,,,,,52756,,91468,,,4087,,,,64217,7588.37012753453,,,,,,,,,,336347,,,,,,,,,,11838,496,,,,,,,,157988,,,,,,,342062,,,,,,,,54596,,,,75236,,,,,68822,7671,,,106750,,,,,,,,,,,,,116831,,,,4839,,,,,,42538,,,,,,47203,,14621,,430912,,,,,,,,2364,,,,,,,,,,,,,,,80839,,,,,,,,37917,,5455.28911364388,14426,,,,80795,151423,,,,,,,308233,,,,,,,52097,,,,,,,,,,,,,66403,,,,729,,,,,,,,4914,229339,,,,,,124593,731,,,,,,,,,,,,,82404,,1034,,,,,,,,96149,,,,,,,117845,,,,14528,,,,,,,,,,,,,319396,,,,1333,34692,,,,,,,,150763,,,,,32241,237266,,,,,,93793,,,98939,,56895,,,,,,28941,,,,,,,,54061,,,,,,,,,,,,,,,,,841,,,,,,,,,,,,,,,,,,50095,,,,,,,,,,,,,,,,,,,,,129850,,,,429849,,,4556,,8332,,,26274,,,,,8923,,,,,,,,,,,10150,,,,,,
Forfar - Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,555,,,,,,,,,,12556,,,,,,,,,,,
Forres,,,245142,,,,,,,,,,,,,,,159569,,,,,,,,,6150.13308336202,,,,,,104737,,,,,,,,,,,,,6225.48023398188,0,,,,,,4873,,348534,9221.99569154548,,,,,,,,,,160173,,,,,,,,,,23609,,,,,,,,,,40395,,,,,,,,,,,,,33839,,,,,,,,,,,,,,,,195888,,,,,208846,,,,,,,,,53158,,,,,,,,,,,,,1704.10581772016,,,,,,305688,,,,,,,,,,,,75941,,,,,90700,,,,79523,,,,,28190,,,,,3035.98604321296,,,,,,,,,,,,,,,,,,,,,196414,,,,,,,,,,,,,,,14921,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,59636,0,,,,,,,,,,,,,,234000,,2909,,,1159,,,,,,,,,,,,,,,,,1229,184422,,,,,,,,,,,,,,15415,,,,,,,,,,,,,,,,,,,,,,,,,,,18904,,,,,,,,,,,,,6557.312505889,,,,,,,,,47108,,,,,,,,,,,,34801,,,,,,,1044,,,,,,,241209,,,,408981,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,4551.5,,,,,,
Fort William,60287,,,,0,,,,,,77329,,,,,,28924,,,,,,,,,,,1012,,,,,,0,,,,,,,,123400,,,,149003,,,,,0,,0,0,13151,,,,,,,20481,1560,,,,,,,,,,,,,66999,,,,,,,,,,,,,,65124,168727,30069,,,0,33716,,,,,,0,,11532.1964743226,416885,,102905,,,,,,,,,,,55979,0,80568,,,,,,254207,,,14897,,,,,94151,,,,,1018,,,,,,,,,119599,93619,0,,,,,,58658,,0,,98675,1424782,,0,,,,,1002,,1366.10016323731,,,51770,,20205,,,,39788,,,16112,,,124266,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,168597,8564.29729741751,,69569,,,,,,52716,25719,63748,831,,,,,,835,,,,,,,827.120029859665,689,,,,,,137274,,,,2130.17356408279,,,,,70678,,24675,,,1502.80040539619,,130366,,1846.83604442957,,,,,,954.116572351114,,,,,132153,,,,,,,,,60334,,,,,,164110,,,,,44650,,,,,5581,,,,18660,2400,,,26082,,124666,385,,,,55283,,,,,,,,69620,,,0,,,,,,,,,,0,,,,,,,71702,,,,,,33032,,,,,626,,,,42357,,,,,,,,0,0,,,,,,,335.880565578593,,,,,,,,,3302.97376528731,,,,,,,,,0,,,,,,,,,53156,,,,560,,,,,,,,
Fraserburgh,177833,,37287,,35762,,,,80651,,,,,,,,,72929,11672,,,,,,,,,106503,,,,,,,,,,,,446,,,,26995,,,,,163805,,888,,,0,,0,,,,,,,50222,,,,,,,,,389664,87610,,,,,,,,,,,,,,,,,185845,235433,,,,31062,,,,,256698,,852,,,,,,302608,34768,18140,,,,,41077,,,257886,0,,,,,,,,,,,3678,,,,,,,,4553,,,,441.765568282543,193682,,,,,148599,,,,,166436,432,,,,,,,448711,,22071,,149793,,,0,,4181.246612664,,,,,45027,,271528,,,8400.76660720462,,,,,,,,,,,,,,,,,,,118549,,11619,,,,164378,,,,,,,,,,,,,,,60561,,,,364,,6939,,,,80130,,569,86878,,,,174681,0,10744,,,,,,,,,,19959,,,33934,,,,,,,,,,,,,,2216,,,,,,,,,,,,,,13827,,688059,,,,,23116,,,,,114703,,,,,,,2376.5101575338,,133435,,167465,,,,,,,,0,47967,33697,,,,,,,,,,,252886,,,,144742,494,17268,,1953,,,,,,,95408,0,,,,,,,,,,,10555,,,,,,,,,8343,,,,,,0,72760,,,,,401774,,,,,,,,,,,,646405,0,,,,0,140353,,,,597421,,38234,,,,,,,,,,,,,,,,,
Galashiels,,,48292,,,,,,,55898,,,,,926,,,,,,,,,,,,,,,,,,,,,,,,94555,,,,,,1194.76785302906,,0,,,24645,,,,,,0,,,,,,,,21303,,,,3431,,,24597,,,0,,,335,,,,,,,,,7024.64203791234,,,,,,,,,,,,,8320.73524175295,,,,,,,,,,,,,,,,3505.3586346491,,,,,,,,,,,,,17465,,486,,7024.8184559331,,,31000,,,,,0,3927.11049974435,2435.99758830422,47804,3766,,,46982,,,,,,,,,743,,,,,,,,,72844,,,,,,,,,,,,,29333,,,,,,33999,,,,,0,,,,,3991.1699122156,,,0,,,,,,,,,1161.97745223194,2620.84357062039,,,,,,,,8765.69996638473,0,,27588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,1886,37400,,,,,,,,,,,1221,,15564,,,,,,,,,,,,,,,,,,22846,,,0,,,,19198,1127,,,,,,,,,,,,2272.74728333897,82476,,,,,1087.79609285299,,,216518,68542,,,,,,12582,74842,,312430,,0,,,,,,,,,,,,189813,,2213.7844361812,,,,66468,23892,,,,,1381,,,,,0,,,197061,,,,,,,,,23879,,425367,,,88416,,801,,,,38377,,,,505333,,,,,,,70946,,,,274020,,,,,,,,,0,0,,,,,25862,,,,
Girvan,,,,1250,,,,,,,,,,,,,,,,,,,,,,,,2198,,,,,,,,,,60902,367662,,,,,,,,,3933.76380338398,,,4836,,,,,,,,,,,111650,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,130916,339667,,,,,,,,,58743,,3558,0,,,,50265,,,,,,,,45338,,,,,,,,,,,,,,,,,,,,,,,,,,,3816.11429971948,28045,,,,,,160044,,,,,,,,,,,,,,,,,,,,,398.54928353109,,,38972,,,,,,,,,,,,,,,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119519,,,0,,,,,,,2898,,,,,,,,,,,,,,3038,,,,,,,,57930,,,,,,,,,,,,,,,,,,,,,,,,,,,49714,,,,,,,,,,,,0,,,,,2478.9321691579,,,,,,,,62360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259,,,,,,,,,8415.64235417199,,,,,,,,,,,,,,,,,,,,,,,,,25241,,,,,,,,,,,,,,,,,,,,0,,195349,,,,,,,,,,,,,,,,,,,
Grantown on Spey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guardbridge,,,,3233,,,,,,,,,,,22616,,,,,,,,,,,,1465.22408353147,,,,,,,1825,,,,23966,,1357,125148,,,0,,,,22499,,,,,,0,,1091.79246185809,,,,,,,680,,,,,,,,,223510,,,,,0,,,,,,,,,3979.86030093942,,0,,,107561,30621,,,,,,,,304640,228,,,2881.18229628176,,,,,,1221,,,,,,,,,,,475.216021914475,,,,,52328,,77184,,,,,,,,,,,,,,,104128,,,,,,17893,,,,,422,,,,,,,259002,,,,,,,,,,,,,0,,,21238,,,,,,,,,,,1462,,,,117259,,,,,,,,81134,,,,,,,,0,,,,,,,5852.23601766556,,,,,0,,,,,,321,,,,,,,,,,,,,,,,,,,,98646,0,,354,,,,,,,,,,,,91160,,0,,,0,,,,,,,0,,,,,,,312,,45663,0,,,66983,2202,,,,,,38624,,,,,,2540.20180729262,,,,12778,,,,21038,9325.9198508427,,,,1379.38278217347,,,,,,,,,,,,,,,,,,0,,,,,,,,,324264,0,,,,0,345793,,,,,,,,381549,,,,,97005,,,,,,,,,,,,,,,204269,,3595,,,,,,,,,170266,1642.89967324868,,,,,,,,,,,,,,,,,,,,,,,12726,,,,,
Haddington,,,,,,,,,,,,,,,,,,119630,,,,,,,,123856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205465,,,,,,,,,,,,,,,,,,,145503,,,,,,,,,,,,,,,34208,,,43694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64866,,,,,,,,,,,,,,,,73477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314454,42094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,106133,,,,,,,,,,,,,,,,14514,125432,,,,,,58634,,,,10960,,,,,,,,,,258500,,38031,,,,,66589,,5686,,,116267,14654,20464,14586,,,17316,,,,,779925,,,207349,,202610,,,,,,,58110,52795,41982,220828,,139534,,,60740,,,,,119572,37079,,,,,,,,22191,,,,,278980,25676,11884,294199,42564,102951,,140725,193743,,,,,83562,,,,,,,,,12714,,,,687899,304452,138891,,,153480,,,,357423,36467,,,29083,,,,,26949,,192625,,186622,550272,28735,84032,,,,,17191,,,,,3615392,,,,163930,167051,10900,40440,,15038,,,659422,,,,322880,,34157,35878,,285166,,,,,59606,,,,16466,,,,,,,,221116,121645,,,,,250479,,30165,,,,,239725,,225291,,,395020,,,,114042,,132915,,247955,51888,,,,127657,724836,,,1870,,,,,,698,,,,,,,,50476,50942,,,,,,510565,,16405,,,,195460,,5686,,,,168103,,102854,78899,,,,26921,,,,,1333720,,,323412,,365802,,200505,,,,,,66043,,,,33453,321375,,,28703,,,80736,,,,270035,,,,,66377,,,,41554,,,,,,,,,,,,,,18214,,26622,,,41927,,,,,18501,,,,,,,,,,,,,,,,,,,,,,,,,,,,30188,,,49006,232243,332052,,,,119881,,215067,,,,,1335330,28870,22678,,,,,,16399,,824949,,,,,,79608,144348,,,954,,159096,,37767,57085,,,,
Harthill,92778,,971671,,,,,,,16546,,,143407,,,,0,,,,,,,,,54604,,,,,,,,,,,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570925,,,,,,,,,,,311,,,,,,,,,,,,,185202,,,,,,,,,,,,1367,,,,,,,167777,,,,,,,,,,,,25457,,,,,,,,,,,,,,,,,46298,,,,,,14112,,,,,,,,,168586,,,,,,,12595,,1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,26527,,,,,,,,,,,,,,,,,,797,,,,,,1090666,,,,,,,,,,,234345,,,,,257455,,,,,,,,,,,,,,,,,,,,,,,,,239482,,,,,,,,,,,,,,,7342,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,140820,,,,,,,,,,,,,,,,,,,,,,2095.90924911306,,,,,,,,,,3208,,,,604,,,109664,,,37161,,,,,,,,,,1905,,,,,,,,,,,,,,,26544,,139810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262691,,,,,,,
Hatton,,,153673,,15525,,,,132704,139547,397773,20627,,,,,,125162,,,,,129594,,,,,7301,58695,42214,,36306,559887,,,,,58340,230088,35270,10321,231195,1351,11689,,49831,4241,,,294593,18437,,20676,,,,,,,,,,5585,,48986,158796,,22225,,,,635498,8669,,,49623,13900,20969,,8360,51249,,,,,37080,,,,,277856,,,58928,9735,30434,41811,,86692,226424,,8255,100462,22247,113745,,112438,153805,105306,,,,114140,,,10713.5,,69908,26543,26477,18837,3366,,,,243586,281450,49634,136736,24902,,95158,,217302,83256,,24948,14452,77908,,,31865,134290,23696,,,21042,,259920,,,,,,9058,,,,,200016,,11907,,,130563,,,,,11941,,,153712,,,,93872,,127024,,,,,,217107,,147635,,,79699,,304256,,9348.13940058969,,,,,216108,310279,31264,,,,599429,,13486,8624,,,,152106,,,,2627,,,,,,,126598,,,11802,,,,,497450,,7494,1870,,,289190,5736,,,,,,,,,,,1637,29775,,201643,,,274004,1175,,,,,284870,,6642,22938,,,347986,,,,,,,,,,,4470,581718,,,123588,9745,,4247,55852,82124,,,,,115546,90113,3943,,,,,,5129,25383,,108549,151008,,,123132,143535,95796,59460,2992,,,,,,11912,,,,,119705,,,,,,118279,,23110,,,,,,,,27052,169220,,,,76931,,174437,86700,59056,,217516,78432,,,,,,,,219397,,,,1752,,,,,50996,,,107295,,46369,226768,49397,,,33203,,97954,,,,,438350,77245,,,13513,,,,11394,,368882,,10761,115235,64406,,,93997,,5655,,,,,,,,,,
Hatton - Fintry East,32753,,51441,,,,,,,,,,,,,,0,,,,,,,942360,,,,,,,,20087,62187,,,,,,,,23351,,,,,,,,,,,,,0,,,,,,,1424406,,,,,45196,,,,,,,,,,,,,,,,,,,,51338,,,,53955,,56606,,,,0,,,,,,,,,,,,,,,,,78497,0,,,,,,,,,,,,,,,,,,,,,,,18612,,,,,,,,,,,,,,,,,,,,,,,,1395889,,,,,26020,,,2318393,,,,,,,,,,,674439,,,,,212620,,,,,,,590647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273,58400,,,,,,,,,,,,44103857,,,,,,,,,13075,,,,,,361335,,,,,,,,,,,0,,,,,478716,3959.5,,,,,,,,,700,,,,,916,,,,,,,,,,,,4899,,,,102229,,,,,,,,,,18962,15404,,,,,,,,,,,,,,,149503,,,669593,,,,,,,,,,,,0,,,,6392,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,2466,,,,,,,,,,,8124.51943312834,,,0,,,,,,,,,,266,,,,211419,,,,,,,
Hatton - Fintry North,56931,,14890,,,,,,,,,,,,,,16087,,,,,,,,,,,,,,,400315,600048,,,,,,,,76302,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51218,,,,156189,,132018,,,,21113,,,,,,,,,,,,,65694,,,,32988,9697,,,,,,,,,,,,391863,,,,,,,,,,,18093,,,,,,,,,,,,,,,,,,,,,,,,1631776,,,,,204857,,,393508,,,,,,,,,,,78230,,,,,872483,,,,,,,39379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55308,48990,,,,,33878,,,,,,,544050,,,,,,,,,252886,,,,,,391470,,,,,,,,,,322518,0,,,,,183065,169774,,,,,,,,,,,,,,0,,,,,,,,,38342,,,24648,,,,337400,,,,,,,,,,54416,27338,,,,,,,,,,,,42736,,,48392,,,224923,0,,,,,,,,,,136639,7401,,,,0,,,,,,,,,,,,,,,,1978,,,,,,0,,,,,,,72364,,,,,,,,,,,,,,,,133049,,4761.432909555,0,,,,,,,,,,21995,,,,51937,,,,,,,
Hatton - Fintry West,,,2234697,,,,,,,,,,,,,,180772,,,,,,,,,,,,,,,41649,296276,,,,,,,,3042.03944932399,,,,,,,,,,,,,0,,,,,,,,,,,,14776,,,,,,,,,,,,,,,,,,,,26785,,,,84572,,227359,,,,36483,,,,,,,,,,,,,17769,,,,26241,726,,,,,,,,,,,,19992,,,,,,,,,,,174064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162730,,,194662,,,,,,,,,,,9320.62297937744,,,,,1987397,,,,,,,35374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,420294,,,,,205112,107269,,,,,,502918,,,,,,,,,159352,,,,,,120349,,,,,,,,,,334062,0,,,,,,12287,,,,,,,,,17639,,,,,630,,,,,,,,,,,,0,,,,118056,,,,,,,,,,1095746,6837.40731456329,,,,,,,,,,,,22542,,,1385.48816441116,,,35383,2207,,,,,,,,,,247670,1497,,,,11573,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,11652,42352,,,,,1153,,,,,,,,,,,24177,,,0,,,,,,,,,,14551,,,,124948,,,,,,,
