"","name","location_name","flow_rate","population_served","time","system_setting","sampling_frequency","institution_type","N1","N1_presence","N1_limit","N1_unit","Longitude","Latitude"
"2971","UK_SC_Site33_S15","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.62216e+12,"sewershed","","",12088,"presence",1316,"gc/L",-3.96416,56.188463
"2972","UK_SC_Site33_S16","Dunblane, Forth Valley, Scotland, GB",NA,8253,1622419200000,"sewershed","","",11373,"presence",1316,"gc/L",-3.96416,56.188463
"2973","UK_SC_Site33_S17","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.622592e+12,"sewershed","","",2915,"presence",1316,"gc/L",-3.96416,56.188463
"2974","UK_SC_Site33_S18","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.623024e+12,"sewershed","","",39711,"presence",1316,"gc/L",-3.96416,56.188463
"2975","UK_SC_Site33_S19","Dunblane, Forth Valley, Scotland, GB",NA,8253,1623196800000,"sewershed","","",14586,"presence",1316,"gc/L",-3.96416,56.188463
"2976","UK_SC_Site33_S20","Dunblane, Forth Valley, Scotland, GB",NA,8253,1623628800000,"sewershed","","",8102,"presence",1316,"gc/L",-3.96416,56.188463
"2977","UK_SC_Site33_S21","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.623888e+12,"sewershed","","",31661912,"presence",1316,"gc/L",-3.96416,56.188463
"2978","UK_SC_Site33_S22","Dunblane, Forth Valley, Scotland, GB",NA,8253,1624233600000,"sewershed","","",168646,"presence",1316,"gc/L",-3.96416,56.188463
"2979","UK_SC_Site33_S23","Dunblane, Forth Valley, Scotland, GB",NA,8253,1624492800000,"sewershed","","",37969,"presence",1316,"gc/L",-3.96416,56.188463
"2980","UK_SC_Site33_S24","Dunblane, Forth Valley, Scotland, GB",NA,8253,1625011200000,"sewershed","","",157310,"presence",1316,"gc/L",-3.96416,56.188463
"2981","UK_SC_Site33_S25","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.625184e+12,"sewershed","","",347198,"presence",1316,"gc/L",-3.96416,56.188463
"2982","UK_SC_Site33_S26","Dunblane, Forth Valley, Scotland, GB",NA,8253,1625529600000,"sewershed","","",35511,"presence",1316,"gc/L",-3.96416,56.188463
"2983","UK_SC_Site33_S27","Dunblane, Forth Valley, Scotland, GB",NA,8253,1625702400000,"sewershed","","",335419,"presence",1316,"gc/L",-3.96416,56.188463
"2984","UK_SC_Site33_S28","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.626048e+12,"sewershed","","",72818,"presence",1316,"gc/L",-3.96416,56.188463
"2985","UK_SC_Site33_S29","Dunblane, Forth Valley, Scotland, GB",NA,8253,1626652800000,"sewershed","","",50610,"presence",1316,"gc/L",-3.96416,56.188463
"2986","UK_SC_Site33_S30","Dunblane, Forth Valley, Scotland, GB",NA,8253,1627257600000,"sewershed","","",94404,"presence",1316,"gc/L",-3.96416,56.188463
"2987","UK_SC_Site33_S31","Dunblane, Forth Valley, Scotland, GB",NA,8253,1628121600000,"sewershed","","",49484,"presence",1316,"gc/L",-3.96416,56.188463
"2988","UK_SC_Site33_S32","Dunblane, Forth Valley, Scotland, GB",NA,8253,1629244800000,"sewershed","","",158323,"presence",1316,"gc/L",-3.96416,56.188463
"2989","UK_SC_Site33_S33","Dunblane, Forth Valley, Scotland, GB",NA,8253,1629676800000,"sewershed","","",59956,"presence",1316,"gc/L",-3.96416,56.188463
"2990","UK_SC_Site33_S34","Dunblane, Forth Valley, Scotland, GB",NA,8253,1630281600000,"sewershed","","",133970,"presence",1316,"gc/L",-3.96416,56.188463
"2991","UK_SC_Site33_S35","Dunblane, Forth Valley, Scotland, GB",NA,8253,1630454400000,"sewershed","","",191626,"presence",1316,"gc/L",-3.96416,56.188463
"2992","UK_SC_Site33_S36","Dunblane, Forth Valley, Scotland, GB",NA,8253,1630886400000,"sewershed","","",240960,"presence",1316,"gc/L",-3.96416,56.188463
"2993","UK_SC_Site33_S37","Dunblane, Forth Valley, Scotland, GB",NA,8253,1631059200000,"sewershed","","",106838,"presence",1316,"gc/L",-3.96416,56.188463
"2994","UK_SC_Site33_S38","Dunblane, Forth Valley, Scotland, GB",NA,8253,1631577600000,"sewershed","","",219957,"presence",1316,"gc/L",-3.96416,56.188463
"2995","UK_SC_Site33_S39","Dunblane, Forth Valley, Scotland, GB",NA,8253,1631750400000,"sewershed","","",168314,"presence",1316,"gc/L",-3.96416,56.188463
"2996","UK_SC_Site33_S40","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.632096e+12,"sewershed","","",124580,"presence",1316,"gc/L",-3.96416,56.188463
"2997","UK_SC_Site33_S41","Dunblane, Forth Valley, Scotland, GB",NA,8253,1632268800000,"sewershed","","",175647,"presence",1316,"gc/L",-3.96416,56.188463
"2998","UK_SC_Site33_S42","Dunblane, Forth Valley, Scotland, GB",NA,8253,1632873600000,"sewershed","","",160136,"presence",1316,"gc/L",-3.96416,56.188463
"2999","UK_SC_Site33_S43","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.633392e+12,"sewershed","","",185608,"presence",1316,"gc/L",-3.96416,56.188463
"3000","UK_SC_Site33_S44","Dunblane, Forth Valley, Scotland, GB",NA,8253,1634515200000,"sewershed","","",212257,"presence",1316,"gc/L",-3.96416,56.188463
"3001","UK_SC_Site33_S45","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.634688e+12,"sewershed","","",113277,"presence",1316,"gc/L",-3.96416,56.188463
"3002","UK_SC_Site33_S46","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.63512e+12,"sewershed","","",78634,"presence",1316,"gc/L",-3.96416,56.188463
"3003","UK_SC_Site33_S47","Dunblane, Forth Valley, Scotland, GB",NA,8253,1635292800000,"sewershed","","",366571,"presence",1316,"gc/L",-3.96416,56.188463
"3004","UK_SC_Site33_S48","Dunblane, Forth Valley, Scotland, GB",NA,8253,1635811200000,"sewershed","","",31987,"presence",1316,"gc/L",-3.96416,56.188463
"3005","UK_SC_Site33_S49","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.635984e+12,"sewershed","","",81446,"presence",1316,"gc/L",-3.96416,56.188463
"3006","UK_SC_Site33_S50","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.636416e+12,"sewershed","","",25145,"presence",1316,"gc/L",-3.96416,56.188463
"3007","UK_SC_Site33_S51","Dunblane, Forth Valley, Scotland, GB",NA,8253,1636588800000,"sewershed","","",76396,"presence",1316,"gc/L",-3.96416,56.188463
"3008","UK_SC_Site33_S52","Dunblane, Forth Valley, Scotland, GB",NA,8253,1637020800000,"sewershed","","",206149,"presence",1316,"gc/L",-3.96416,56.188463
"3009","UK_SC_Site33_S53","Dunblane, Forth Valley, Scotland, GB",NA,8253,1637193600000,"sewershed","","",253521,"presence",1316,"gc/L",-3.96416,56.188463
"3010","UK_SC_Site33_S54","Dunblane, Forth Valley, Scotland, GB",NA,8253,1637625600000,"sewershed","","",190754,"presence",1316,"gc/L",-3.96416,56.188463
"3011","UK_SC_Site33_S55","Dunblane, Forth Valley, Scotland, GB",NA,8253,1637798400000,"sewershed","","",427622,"presence",1316,"gc/L",-3.96416,56.188463
"3012","UK_SC_Site33_S56","Dunblane, Forth Valley, Scotland, GB",NA,8253,1638835200000,"sewershed","","",25193,"presence",1316,"gc/L",-3.96416,56.188463
"3013","UK_SC_Site33_S57","Dunblane, Forth Valley, Scotland, GB",NA,8253,1.63944e+12,"sewershed","","",199696,"presence",1316,"gc/L",-3.96416,56.188463
"3014","UK_SC_Site33_S58","Dunblane, Forth Valley, Scotland, GB",NA,8253,1639612800000,"sewershed","","",73925,"presence",1316,"gc/L",-3.96416,56.188463
"3015","UK_SC_Site33_S59","Dunblane, Forth Valley, Scotland, GB",NA,8253,1641340800000,"sewershed","","",363768,"presence",1316,"gc/L",-3.96416,56.188463
"3016","UK_SC_Site33_S60","Dunblane, Forth Valley, Scotland, GB",NA,8253,1641427200000,"sewershed","","",103664,"presence",1316,"gc/L",-3.96416,56.188463
"3017","UK_SC_Site41_S1","Falkirk, Forth Valley, Scotland, GB",NA,70966,1591142400000,"sewershed","","",0,"absence",1316,"gc/L",-3.78811,56.00096
"3018","UK_SC_Site41_S2","Falkirk, Forth Valley, Scotland, GB",NA,70966,1591660800000,"sewershed","","",0,"absence",1316,"gc/L",-3.78811,56.00096
"3019","UK_SC_Site41_S3","Falkirk, Forth Valley, Scotland, GB",NA,70966,1598054400000,"sewershed","","",0,"absence",1316,"gc/L",-3.78811,56.00096
"3020","UK_SC_Site41_S4","Falkirk, Forth Valley, Scotland, GB",NA,70966,1598227200000,"sewershed","","",0,"absence",1316,"gc/L",-3.78811,56.00096
"3021","UK_SC_Site41_S5","Falkirk, Forth Valley, Scotland, GB",NA,70966,1599091200000,"sewershed","","",1903,"presence",1316,"gc/L",-3.78811,56.00096
"3022","UK_SC_Site41_S6","Falkirk, Forth Valley, Scotland, GB",NA,70966,1599523200000,"sewershed","","",2085,"presence",1316,"gc/L",-3.78811,56.00096
"3023","UK_SC_Site41_S7","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.600992e+12,"sewershed","","",6494,"presence",1316,"gc/L",-3.78811,56.00096
"3024","UK_SC_Site41_S8","Falkirk, Forth Valley, Scotland, GB",NA,70966,1602028800000,"sewershed","","",41042,"presence",1316,"gc/L",-3.78811,56.00096
"3025","UK_SC_Site41_S9","Falkirk, Forth Valley, Scotland, GB",NA,70966,1602547200000,"sewershed","","",30605,"presence",1316,"gc/L",-3.78811,56.00096
"3026","UK_SC_Site41_S10","Falkirk, Forth Valley, Scotland, GB",NA,70966,1603411200000,"sewershed","","",32240,"presence",1316,"gc/L",-3.78811,56.00096
"3027","UK_SC_Site41_S11","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.604016e+12,"sewershed","","",2506,"presence",1316,"gc/L",-3.78811,56.00096
"3028","UK_SC_Site41_S12","Falkirk, Forth Valley, Scotland, GB",NA,70966,1605484800000,"sewershed","","",11609,"presence",1316,"gc/L",-3.78811,56.00096
"3029","UK_SC_Site41_S13","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.60704e+12,"sewershed","","",25710,"presence",1316,"gc/L",-3.78811,56.00096
"3030","UK_SC_Site41_S14","Falkirk, Forth Valley, Scotland, GB",NA,70966,1607299200000,"sewershed","","",2889,"presence",1316,"gc/L",-3.78811,56.00096
"3031","UK_SC_Site41_S15","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.607904e+12,"sewershed","","",17293,"presence",1316,"gc/L",-3.78811,56.00096
"3032","UK_SC_Site41_S16","Falkirk, Forth Valley, Scotland, GB",NA,70966,1609804800000,"sewershed","","",47482,"presence",1316,"gc/L",-3.78811,56.00096
"3033","UK_SC_Site41_S17","Falkirk, Forth Valley, Scotland, GB",NA,70966,1610323200000,"sewershed","","",130261,"presence",1316,"gc/L",-3.78811,56.00096
"3034","UK_SC_Site41_S18","Falkirk, Forth Valley, Scotland, GB",NA,70966,1611273600000,"sewershed","","",16061,"presence",1316,"gc/L",-3.78811,56.00096
"3035","UK_SC_Site41_S19","Falkirk, Forth Valley, Scotland, GB",NA,70966,1611705600000,"sewershed","","",29711,"presence",1316,"gc/L",-3.78811,56.00096
"3036","UK_SC_Site41_S20","Falkirk, Forth Valley, Scotland, GB",NA,70966,1612137600000,"sewershed","","",72552,"presence",1316,"gc/L",-3.78811,56.00096
"3037","UK_SC_Site41_S21","Falkirk, Forth Valley, Scotland, GB",NA,70966,1612742400000,"sewershed","","",212565,"presence",1316,"gc/L",-3.78811,56.00096
"3038","UK_SC_Site41_S22","Falkirk, Forth Valley, Scotland, GB",NA,70966,1613606400000,"sewershed","","",77857,"presence",1316,"gc/L",-3.78811,56.00096
"3039","UK_SC_Site41_S23","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.613952e+12,"sewershed","","",48650,"presence",1316,"gc/L",-3.78811,56.00096
"3040","UK_SC_Site41_S24","Falkirk, Forth Valley, Scotland, GB",NA,70966,1614556800000,"sewershed","","",6831,"presence",1316,"gc/L",-3.78811,56.00096
"3041","UK_SC_Site41_S25","Falkirk, Forth Valley, Scotland, GB",NA,70966,1615161600000,"sewershed","","",48542,"presence",1316,"gc/L",-3.78811,56.00096
"3042","UK_SC_Site41_S26","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.615248e+12,"sewershed","","",22910,"presence",1316,"gc/L",-3.78811,56.00096
"3043","UK_SC_Site41_S27","Falkirk, Forth Valley, Scotland, GB",NA,70966,1615766400000,"sewershed","","",11083,"presence",1316,"gc/L",-3.78811,56.00096
"3044","UK_SC_Site41_S28","Falkirk, Forth Valley, Scotland, GB",NA,70966,1615852800000,"sewershed","","",14539,"presence",1316,"gc/L",-3.78811,56.00096
"3045","UK_SC_Site41_S29","Falkirk, Forth Valley, Scotland, GB",NA,70966,1616371200000,"sewershed","","",29161,"presence",1316,"gc/L",-3.78811,56.00096
"3046","UK_SC_Site41_S30","Falkirk, Forth Valley, Scotland, GB",NA,70966,1616457600000,"sewershed","","",31034,"presence",1316,"gc/L",-3.78811,56.00096
"3047","UK_SC_Site41_S31","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.616976e+12,"sewershed","","",34264,"presence",1316,"gc/L",-3.78811,56.00096
"3048","UK_SC_Site41_S32","Falkirk, Forth Valley, Scotland, GB",NA,70966,1617148800000,"sewershed","","",19796,"presence",1316,"gc/L",-3.78811,56.00096
"3049","UK_SC_Site41_S33","Falkirk, Forth Valley, Scotland, GB",NA,70966,1617580800000,"sewershed","","",14461,"presence",1316,"gc/L",-3.78811,56.00096
"3050","UK_SC_Site41_S34","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.61784e+12,"sewershed","","",5310,"presence",1316,"gc/L",-3.78811,56.00096
"3051","UK_SC_Site41_S35","Falkirk, Forth Valley, Scotland, GB",NA,70966,1618185600000,"sewershed","","",12001,"presence",1316,"gc/L",-3.78811,56.00096
"3052","UK_SC_Site41_S36","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.618272e+12,"sewershed","","",6157,"presence",1316,"gc/L",-3.78811,56.00096
"3053","UK_SC_Site41_S37","Falkirk, Forth Valley, Scotland, GB",NA,70966,1619395200000,"sewershed","","",3094,"presence",1316,"gc/L",-3.78811,56.00096
"3054","UK_SC_Site41_S38","Falkirk, Forth Valley, Scotland, GB",NA,70966,1619740800000,"sewershed","","",3894,"presence",1316,"gc/L",-3.78811,56.00096
"3055","UK_SC_Site41_S39","Falkirk, Forth Valley, Scotland, GB",NA,70966,1620086400000,"sewershed","","",2509,"presence",1316,"gc/L",-3.78811,56.00096
"3056","UK_SC_Site41_S40","Falkirk, Forth Valley, Scotland, GB",NA,70966,1620259200000,"sewershed","","",0,"absence",1316,"gc/L",-3.78811,56.00096
"3057","UK_SC_Site41_S41","Falkirk, Forth Valley, Scotland, GB",NA,70966,1620691200000,"sewershed","","",6854,"presence",1316,"gc/L",-3.78811,56.00096
"3058","UK_SC_Site41_S42","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.620864e+12,"sewershed","","",5718,"presence",1316,"gc/L",-3.78811,56.00096
"3059","UK_SC_Site41_S43","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.621296e+12,"sewershed","","",15663,"presence",1316,"gc/L",-3.78811,56.00096
"3060","UK_SC_Site41_S44","Falkirk, Forth Valley, Scotland, GB",NA,70966,1621468800000,"sewershed","","",15552,"presence",1316,"gc/L",-3.78811,56.00096
"3061","UK_SC_Site41_S45","Falkirk, Forth Valley, Scotland, GB",NA,70966,1622073600000,"sewershed","","",6424,"presence",1316,"gc/L",-3.78811,56.00096
"3062","UK_SC_Site41_S46","Falkirk, Forth Valley, Scotland, GB",NA,70966,1622505600000,"sewershed","","",8714,"presence",1316,"gc/L",-3.78811,56.00096
"3063","UK_SC_Site41_S47","Falkirk, Forth Valley, Scotland, GB",NA,70966,1622678400000,"sewershed","","",3643,"presence",1316,"gc/L",-3.78811,56.00096
"3064","UK_SC_Site41_S48","Falkirk, Forth Valley, Scotland, GB",NA,70966,1623196800000,"sewershed","","",15339,"presence",1316,"gc/L",-3.78811,56.00096
"3065","UK_SC_Site41_S49","Falkirk, Forth Valley, Scotland, GB",NA,70966,1623369600000,"sewershed","","",23240,"presence",1316,"gc/L",-3.78811,56.00096
"3066","UK_SC_Site41_S50","Falkirk, Forth Valley, Scotland, GB",NA,70966,1623715200000,"sewershed","","",15682,"presence",1316,"gc/L",-3.78811,56.00096
"3067","UK_SC_Site41_S51","Falkirk, Forth Valley, Scotland, GB",NA,70966,1623974400000,"sewershed","","",18734,"presence",1316,"gc/L",-3.78811,56.00096
"3068","UK_SC_Site41_S52","Falkirk, Forth Valley, Scotland, GB",NA,70966,1624233600000,"sewershed","","",41513,"presence",1316,"gc/L",-3.78811,56.00096
"3069","UK_SC_Site41_S53","Falkirk, Forth Valley, Scotland, GB",NA,70966,1624406400000,"sewershed","","",10663,"presence",1316,"gc/L",-3.78811,56.00096
"3070","UK_SC_Site41_S54","Falkirk, Forth Valley, Scotland, GB",NA,70966,1625011200000,"sewershed","","",78303,"presence",1316,"gc/L",-3.78811,56.00096
"3071","UK_SC_Site41_S55","Falkirk, Forth Valley, Scotland, GB",NA,70966,1625097600000,"sewershed","","",224933,"presence",1316,"gc/L",-3.78811,56.00096
"3072","UK_SC_Site41_S56","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.625616e+12,"sewershed","","",132358,"presence",1316,"gc/L",-3.78811,56.00096
"3073","UK_SC_Site41_S57","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.626048e+12,"sewershed","","",112497,"presence",1316,"gc/L",-3.78811,56.00096
"3074","UK_SC_Site41_S58","Falkirk, Forth Valley, Scotland, GB",NA,70966,1626739200000,"sewershed","","",48511,"presence",1316,"gc/L",-3.78811,56.00096
"3075","UK_SC_Site41_S59","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.626912e+12,"sewershed","","",61831,"presence",1316,"gc/L",-3.78811,56.00096
"3076","UK_SC_Site41_S60","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.627344e+12,"sewershed","","",56377,"presence",1316,"gc/L",-3.78811,56.00096
"3077","UK_SC_Site41_S61","Falkirk, Forth Valley, Scotland, GB",NA,70966,1627516800000,"sewershed","","",26368,"presence",1316,"gc/L",-3.78811,56.00096
"3078","UK_SC_Site41_S62","Falkirk, Forth Valley, Scotland, GB",NA,70966,1627862400000,"sewershed","","",14022,"presence",1316,"gc/L",-3.78811,56.00096
"3079","UK_SC_Site41_S63","Falkirk, Forth Valley, Scotland, GB",NA,70966,1628121600000,"sewershed","","",23590,"presence",1316,"gc/L",-3.78811,56.00096
"3080","UK_SC_Site41_S64","Falkirk, Forth Valley, Scotland, GB",NA,70966,1628467200000,"sewershed","","",42838,"presence",1316,"gc/L",-3.78811,56.00096
"3081","UK_SC_Site41_S65","Falkirk, Forth Valley, Scotland, GB",NA,70966,1628812800000,"sewershed","","",82871,"presence",1316,"gc/L",-3.78811,56.00096
"3082","UK_SC_Site41_S66","Falkirk, Forth Valley, Scotland, GB",NA,70966,1629244800000,"sewershed","","",24108,"presence",1316,"gc/L",-3.78811,56.00096
"3083","UK_SC_Site41_S67","Falkirk, Forth Valley, Scotland, GB",NA,70966,1629417600000,"sewershed","","",88317,"presence",1316,"gc/L",-3.78811,56.00096
"3084","UK_SC_Site41_S68","Falkirk, Forth Valley, Scotland, GB",NA,70966,1629849600000,"sewershed","","",82322,"presence",1316,"gc/L",-3.78811,56.00096
"3085","UK_SC_Site41_S69","Falkirk, Forth Valley, Scotland, GB",NA,70966,1630022400000,"sewershed","","",134738,"presence",1316,"gc/L",-3.78811,56.00096
"3086","UK_SC_Site41_S70","Falkirk, Forth Valley, Scotland, GB",NA,70966,1630281600000,"sewershed","","",274352,"presence",1316,"gc/L",-3.78811,56.00096
"3087","UK_SC_Site41_S71","Falkirk, Forth Valley, Scotland, GB",NA,70966,1630540800000,"sewershed","","",373477,"presence",1316,"gc/L",-3.78811,56.00096
"3088","UK_SC_Site41_S72","Falkirk, Forth Valley, Scotland, GB",NA,70966,1630886400000,"sewershed","","",453928,"presence",1316,"gc/L",-3.78811,56.00096
"3089","UK_SC_Site41_S73","Falkirk, Forth Valley, Scotland, GB",NA,70966,1631059200000,"sewershed","","",193263,"presence",1316,"gc/L",-3.78811,56.00096
"3090","UK_SC_Site41_S74","Falkirk, Forth Valley, Scotland, GB",NA,70966,1631577600000,"sewershed","","",166577,"presence",1316,"gc/L",-3.78811,56.00096
"3091","UK_SC_Site41_S75","Falkirk, Forth Valley, Scotland, GB",NA,70966,1631836800000,"sewershed","","",202700,"presence",1316,"gc/L",-3.78811,56.00096
"3092","UK_SC_Site41_S76","Falkirk, Forth Valley, Scotland, GB",NA,70966,1632268800000,"sewershed","","",92652,"presence",1316,"gc/L",-3.78811,56.00096
"3093","UK_SC_Site41_S77","Falkirk, Forth Valley, Scotland, GB",NA,70966,1632441600000,"sewershed","","",82311,"presence",1316,"gc/L",-3.78811,56.00096
"3094","UK_SC_Site41_S78","Falkirk, Forth Valley, Scotland, GB",NA,70966,1632873600000,"sewershed","","",168797,"presence",1316,"gc/L",-3.78811,56.00096
"3095","UK_SC_Site41_S79","Falkirk, Forth Valley, Scotland, GB",NA,70966,1633046400000,"sewershed","","",147653,"presence",1316,"gc/L",-3.78811,56.00096
"3096","UK_SC_Site41_S80","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.633392e+12,"sewershed","","",73872,"presence",1316,"gc/L",-3.78811,56.00096
"3097","UK_SC_Site41_S81","Falkirk, Forth Valley, Scotland, GB",NA,70966,1633651200000,"sewershed","","",109898,"presence",1316,"gc/L",-3.78811,56.00096
"3098","UK_SC_Site41_S82","Falkirk, Forth Valley, Scotland, GB",NA,70966,1633910400000,"sewershed","","",94030,"presence",1316,"gc/L",-3.78811,56.00096
"3099","UK_SC_Site41_S83","Falkirk, Forth Valley, Scotland, GB",NA,70966,1634083200000,"sewershed","","",62977,"presence",1316,"gc/L",-3.78811,56.00096
"3100","UK_SC_Site41_S84","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.634256e+12,"sewershed","","",174614,"presence",1316,"gc/L",-3.78811,56.00096
"3101","UK_SC_Site41_S85","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.634688e+12,"sewershed","","",72508,"presence",1316,"gc/L",-3.78811,56.00096
"3102","UK_SC_Site41_S86","Falkirk, Forth Valley, Scotland, GB",NA,70966,1634860800000,"sewershed","","",44184,"presence",1316,"gc/L",-3.78811,56.00096
"3103","UK_SC_Site41_S87","Falkirk, Forth Valley, Scotland, GB",NA,70966,1635206400000,"sewershed","","",176716,"presence",1316,"gc/L",-3.78811,56.00096
"3104","UK_SC_Site41_S88","Falkirk, Forth Valley, Scotland, GB",NA,70966,1635379200000,"sewershed","","",137107,"presence",1316,"gc/L",-3.78811,56.00096
"3105","UK_SC_Site41_S89","Falkirk, Forth Valley, Scotland, GB",NA,70966,1635724800000,"sewershed","","",46023,"presence",1316,"gc/L",-3.78811,56.00096
"3106","UK_SC_Site41_S90","Falkirk, Forth Valley, Scotland, GB",NA,70966,1635897600000,"sewershed","","",48763,"presence",1316,"gc/L",-3.78811,56.00096
"3107","UK_SC_Site41_S91","Falkirk, Forth Valley, Scotland, GB",NA,70966,1636070400000,"sewershed","","",47026,"presence",1316,"gc/L",-3.78811,56.00096
"3108","UK_SC_Site41_S92","Falkirk, Forth Valley, Scotland, GB",NA,70966,1636329600000,"sewershed","","",39270,"presence",1316,"gc/L",-3.78811,56.00096
"3109","UK_SC_Site41_S93","Falkirk, Forth Valley, Scotland, GB",NA,70966,1636502400000,"sewershed","","",103701,"presence",1316,"gc/L",-3.78811,56.00096
"3110","UK_SC_Site41_S94","Falkirk, Forth Valley, Scotland, GB",NA,70966,1636675200000,"sewershed","","",24746,"presence",1316,"gc/L",-3.78811,56.00096
"3111","UK_SC_Site41_S95","Falkirk, Forth Valley, Scotland, GB",NA,70966,1637020800000,"sewershed","","",84269,"presence",1316,"gc/L",-3.78811,56.00096
"3112","UK_SC_Site41_S96","Falkirk, Forth Valley, Scotland, GB",NA,70966,1637107200000,"sewershed","","",119285,"presence",1316,"gc/L",-3.78811,56.00096
"3113","UK_SC_Site41_S97","Falkirk, Forth Valley, Scotland, GB",NA,70966,1637539200000,"sewershed","","",71524,"presence",1316,"gc/L",-3.78811,56.00096
"3114","UK_SC_Site41_S98","Falkirk, Forth Valley, Scotland, GB",NA,70966,1.637712e+12,"sewershed","","",97373,"presence",1316,"gc/L",-3.78811,56.00096
"3115","UK_SC_Site41_S99","Falkirk, Forth Valley, Scotland, GB",NA,70966,1638316800000,"sewershed","","",365168,"presence",1316,"gc/L",-3.78811,56.00096
"3116","UK_SC_Site41_S100","Falkirk, Forth Valley, Scotland, GB",NA,70966,1638748800000,"sewershed","","",102139,"presence",1316,"gc/L",-3.78811,56.00096
"3117","UK_SC_Site41_S101","Falkirk, Forth Valley, Scotland, GB",NA,70966,1638921600000,"sewershed","","",60875,"presence",1316,"gc/L",-3.78811,56.00096
"3118","UK_SC_Site41_S102","Falkirk, Forth Valley, Scotland, GB",NA,70966,1639094400000,"sewershed","","",160027,"presence",1316,"gc/L",-3.78811,56.00096
"3119","UK_SC_Site41_S103","Falkirk, Forth Valley, Scotland, GB",NA,70966,1639353600000,"sewershed","","",203934,"presence",1316,"gc/L",-3.78811,56.00096
"3120","UK_SC_Site41_S104","Falkirk, Forth Valley, Scotland, GB",NA,70966,1639526400000,"sewershed","","",240596,"presence",1316,"gc/L",-3.78811,56.00096
"3121","UK_SC_Site41_S105","Falkirk, Forth Valley, Scotland, GB",NA,70966,1639699200000,"sewershed","","",243923,"presence",1316,"gc/L",-3.78811,56.00096
"3122","UK_SC_Site41_S106","Falkirk, Forth Valley, Scotland, GB",NA,70966,1639958400000,"sewershed","","",287635,"presence",1316,"gc/L",-3.78811,56.00096
"3123","UK_SC_Site41_S107","Falkirk, Forth Valley, Scotland, GB",NA,70966,1641254400000,"sewershed","","",140764,"presence",1316,"gc/L",-3.78811,56.00096
"3124","UK_SC_Site41_S108","Falkirk, Forth Valley, Scotland, GB",NA,70966,1641340800000,"sewershed","","",55335,"presence",1316,"gc/L",-3.78811,56.00096
"3125","UK_SC_Site41_S109","Falkirk, Forth Valley, Scotland, GB",NA,70966,1641513600000,"sewershed","","",149938,"presence",1316,"gc/L",-3.78811,56.00096
"3126","UK_SC_Site41_S110","Falkirk, Forth Valley, Scotland, GB",NA,70966,1641772800000,"sewershed","","",189538,"presence",1316,"gc/L",-3.78811,56.00096
"3127","UK_SC_Site41_S111","Falkirk, Forth Valley, Scotland, GB",NA,70966,1641945600000,"sewershed","","",118902,"presence",1316,"gc/L",-3.78811,56.00096
"3128","UK_SC_Site111_S1","Kinneil, Forth Valley, Scotland, GB",NA,32289,1635724800000,"sewershed","","",32289,"presence",1316,"gc/L",-3.6759405,56.0140357
"3129","UK_SC_Site111_S2","Kinneil, Forth Valley, Scotland, GB",NA,32289,1635897600000,"sewershed","","",144020,"presence",1316,"gc/L",-3.6759405,56.0140357
"3130","UK_SC_Site111_S3","Kinneil, Forth Valley, Scotland, GB",NA,32289,1636070400000,"sewershed","","",296021,"presence",1316,"gc/L",-3.6759405,56.0140357
"3131","UK_SC_Site111_S4","Kinneil, Forth Valley, Scotland, GB",NA,32289,1636329600000,"sewershed","","",263717,"presence",1316,"gc/L",-3.6759405,56.0140357
"3132","UK_SC_Site111_S5","Kinneil, Forth Valley, Scotland, GB",NA,32289,1636502400000,"sewershed","","",63914,"presence",1316,"gc/L",-3.6759405,56.0140357
"3133","UK_SC_Site111_S6","Kinneil, Forth Valley, Scotland, GB",NA,32289,1636675200000,"sewershed","","",177914,"presence",1316,"gc/L",-3.6759405,56.0140357
