,Site,Year,Month,Week,x
3418,Paisley - Brediland,2021,07,28,7.34
3419,Penicuik,2021,07,28,289.61
3420,Perth,2021,07,28,68.25
3421,Peterhead,2021,07,28,3.84
3422,Philipshill,2021,07,28,54.24
3423,Sanquhar,2021,07,28,7.735
3424,Seafield,2021,07,28,55.99
3425,Seafield - Cockenzie,2021,07,28,215.87
3426,Shieldhall,2021,07,28,84.43
3427,Shieldhall - Barrhead,2021,07,28,81.46
3428,Shieldhall - Gorbals,2021,07,28,51.98
3429,Shieldhall - Pollockshields West,2021,07,28,5.56
3430,Springfield,2021,07,28,47.385
3431,St Andrews,2021,07,28,75.375
3432,Stevenston,2021,07,28,30.48
3433,Stevenston - Stevenston East,2021,07,28,28.22
3434,Stevenston - Stevenston West,2021,07,28,1.42
3435,Tillicoultry,2021,07,28,203.58
3436,Troqueer,2021,07,28,13.45
3437,Turriff,2021,07,28,7.57
3438,Whitburn,2021,07,28,307.75
3439,Winchburgh,2021,07,28,157.73
3440,Shieldhall,2020,07,29,0.1175
3441,Allanfearn,2021,07,29,28.96
3442,Allers,2021,07,29,47.41
3443,Alloa,2021,07,29,38.645
3444,Alva,2021,07,29,85.84
3445,Annan,2021,07,29,31.83
3446,Ardoch,2021,07,29,13.68
3447,Armadale,2021,07,29,93.91
3448,Aviemore,2021,07,29,119.68
3449,Banchory,2021,07,29,30.13
3450,Banff,2021,07,29,22.59
3451,Bathgate,2021,07,29,175.925
3452,Blackburn,2021,07,29,47.29
3453,Blackridge,2021,07,29,60.58
3454,Blackwood,2021,07,29,373.24
3455,Blairgowrie,2021,07,29,15.99
3456,Boness,2021,07,29,38.525
3457,Bonnybridge,2021,07,29,66.84
3458,Bothwellbank,2021,07,29,28.11
3459,Buckie,2021,07,29,25.195
3460,Carbarns,2021,07,29,100.035
3461,Coldstream,2021,07,29,50.265
3462,Cumnock,2021,07,29,16.28
3463,Cupar,2021,07,29,4.21
3464,Dalbeattie,2021,07,29,38.41
3465,Daldowie,2021,07,29,117.7
3466,Dalmarnock,2021,07,29,84.79
3467,Dalmuir,2021,07,29,47.54
3468,Dalmuir - Auchinairn (6298),2021,07,29,8.665
3469,Dalmuir - Auchinairn (6330),2021,07,29,43.865
3470,Dalmuir - Clydebank,2021,07,29,38.5
3471,Denny,2021,07,29,45.51
3472,Dunbar,2021,07,29,52.02
3473,Dunblane,2021,07,29,27.84
3474,Dunfermline,2021,07,29,72.135
3475,Dunnswood,2021,07,29,61.9
3476,Duns,2021,07,29,15.535
3477,East Calder,2021,07,29,34.79
3478,Ellon,2021,07,29,10.05
3479,Fairlie,2021,07,29,9.79
3480,Falkirk,2021,07,29,41.635
3481,Fauldhouse,2021,07,29,113.13
3482,Forfar,2021,07,29,56.355
3483,Fort William,2021,07,29,46.45
3484,Fraserburgh,2021,07,29,54.77
3485,Galashiels,2021,07,29,14.22
3486,Girvan,2021,07,29,84.86
3487,Hamilton,2021,07,29,74.62
3488,Harthill,2021,07,29,64.01
3489,Hatton,2021,07,29,42.5766666666667
3490,Hatton - Fintry East,2021,07,29,19.13
3491,Hatton - Fintry North,2021,07,29,37.385
3492,Hatton - Fintry West,2021,07,29,49.4
3493,Hawick,2021,07,29,20.54
3494,Helensburgh,2021,07,29,67.88
3495,Huntly,2021,07,29,18.85
3496,Inverclyde,2021,07,29,18.68
3497,Inverclyde - Gourock,2021,07,29,14.68
3498,Inverurie,2021,07,29,43.88
3499,Ironmill Bay,2021,07,29,47.15
3500,Kelso,2021,07,29,7.13
3501,Kirkcaldy,2021,07,29,84.74
3502,Kirkwall,2021,07,29,5.94
3503,Lanark,2021,07,29,12.69
3504,Langholm,2021,07,29,NA
3505,Largs,2021,07,29,11.845
3506,Lerwick,2021,07,29,11.325
3507,Lesmahagow,2021,07,29,29.88
3508,Levenmouth,2021,07,29,57.15
3509,Linlithgow,2021,07,29,31.49
3510,Loch Ryan,2021,07,29,28.16
3511,Lockerbie,2021,07,29,11.33
3512,Lossiemouth,2021,07,29,21.61
3513,Mauldslie,2021,07,29,91.11
3514,Maybole,2021,07,29,6.97
3515,Meadowhead,2021,07,29,36.0166666666667
3516,Meadowhead - Kilmarnock HMP,2021,07,29,28.405
3517,Nairn,2021,07,29,4.96
3518,Neilston,2021,07,29,59.84
3519,New Cumnock,2021,07,29,75.01
3520,Newport & Tayport,2021,07,29,13.03
3521,Newtown St Boswell,2021,07,29,229.45
3522,Nigg,2021,07,29,43.62
3523,Paisley,2021,07,29,100.42
3524,Paisley - Blackhall,2021,07,29,82.23
3525,Paisley - Brediland,2021,07,29,4.15
3526,Peebles,2021,07,29,10.88
3527,Perth,2021,07,29,26.72
3528,Peterhead,2021,07,29,1.19
3529,Philipshill,2021,07,29,44.58
3530,Sanquhar,2021,07,29,58.425
3531,Seafield,2021,07,29,44.72
3532,Seafield - Cockenzie,2021,07,29,48.985
3533,Selkirk,2021,07,29,10.73
3534,Shieldhall,2021,07,29,50.4
3535,Shieldhall - Barrhead,2021,07,29,84.04
3536,Shieldhall - Gorbals,2021,07,29,37.03
3537,Shieldhall - Pollockshields West,2021,07,29,27.43
3538,Shotts,2021,07,29,127.61
3539,Skellyton,2021,07,29,463.74
3540,Springfield,2021,07,29,40.62
3541,St Andrews,2021,07,29,39.88
3542,Stevenston,2021,07,29,11.265
3543,Stevenston - Stevenston East,2021,07,29,4.65
3544,Stevenston - Stevenston West,2021,07,29,6.43
3545,Stirling,2021,07,29,22.13
3546,Stonehouse,2021,07,29,14.07
3547,Stornoway,2021,07,29,33.16
3548,Strathaven,2021,07,29,59.81
3549,Swinstie,2021,07,29,96.24
3550,Tillicoultry,2021,07,29,192.19
3551,Troqueer,2021,07,29,16.66
3552,Turriff,2021,07,29,0
3553,Whitburn,2021,07,29,106.28
3554,Winchburgh,2021,07,29,148.2
3555,Shieldhall,2020,07,30,0
3556,Allanfearn,2021,07,30,66.65
3557,Allers,2021,07,30,101.46
3558,Alva,2021,07,30,37.87
3559,Ardoch,2021,07,30,30.45
3560,Armadale,2021,07,30,212.135
3561,Aviemore,2021,07,30,107.805
3562,Banchory,2021,07,30,6.84
3563,Banff,2021,07,30,24.095
3564,Bathgate,2021,07,30,29.965
3565,Blackburn,2021,07,30,53.71
3566,Blackridge,2021,07,30,168.385
3567,Blackwood,2021,07,30,155.67
3568,Blairgowrie,2021,07,30,52.46
3569,Boness,2021,07,30,38.58
3570,Bonnybridge,2021,07,30,42.4
3571,Bothwellbank,2021,07,30,81.65
3572,Buckie,2021,07,30,24.475
3573,Carbarns,2021,07,30,101.33
3574,Coldstream,2021,07,30,51.89
3575,Cumnock,2021,07,30,67.65
3576,Cupar,2021,07,30,18.5
3577,Daldowie,2021,07,30,70.44
3578,Dalmarnock,2021,07,30,120.76
3579,Dalmuir,2021,07,30,36.375
3580,Dalmuir - Auchinairn (6298),2021,07,30,19.95
3581,Dalmuir - Auchinairn (6330),2021,07,30,37.525
3582,Denny,2021,07,30,33.81
3583,Dunbar,2021,07,30,17.6
3584,Dunblane,2021,07,30,51.97
3585,Dunfermline,2021,07,30,76.995
3586,Dunnswood,2021,07,30,81.24
3587,Duns,2021,07,30,2.9
3588,East Calder,2021,07,30,52.41
3589,Ellon,2021,07,30,32.705
3590,Fairlie,2021,07,30,0.525
3591,Falkirk,2021,07,30,33.39
3592,Fauldhouse,2021,07,30,50.28
3593,Forfar,2021,07,30,15.81
3594,Fort William,2021,07,30,50.71
3595,Fraserburgh,2021,07,30,73.46
3596,Galashiels,2021,07,30,11.4
3597,Girvan,2021,07,30,73.42
3598,Guardbridge,2021,07,30,16.17
3599,Hamilton,2021,07,30,89.04
3600,Harthill,2021,07,30,634.09
3601,Hatton,2021,07,30,33.8
3602,Hatton - Fintry East,2021,07,30,13.5
3603,Hatton - Fintry North,2021,07,30,233.72
3604,Hatton - Fintry West,2021,07,30,26.06
3605,Hawick,2021,07,30,33.59
3606,Helensburgh,2021,07,30,36.98
3607,Huntly,2021,07,30,10.47
3608,Inverclyde,2021,07,30,46.145
3609,Inverclyde - Gourock,2021,07,30,51.405
3610,Inverurie,2021,07,30,36.35
3611,Ironmill Bay,2021,07,30,53.81
3612,Kelso,2021,07,30,9.64
3613,Kirkcaldy,2021,07,30,89.145
3614,Kirkwall,2021,07,30,11.5
3615,Lanark,2021,07,30,62.99
3616,Langholm,2021,07,30,62.775
3617,Largs,2021,07,30,10.92
3618,Lerwick,2021,07,30,8.58
3619,Lesmahagow,2021,07,30,33.09
3620,Linlithgow,2021,07,30,32.1
3621,Loch Ryan,2021,07,30,21.26
3622,Lossiemouth,2021,07,30,27.21
3623,Mauldslie,2021,07,30,55.61
3624,Meadowhead,2021,07,30,30.2
3625,Meadowhead - Kilmarnock HMP,2021,07,30,16.88
3626,Neilston,2021,07,30,42.69
3627,New Cumnock,2021,07,30,47.47
3628,Newport & Tayport,2021,07,30,18.1
3629,Newtown St Boswell,2021,07,30,55.985
3630,Nigg,2021,07,30,32.915
3631,Paisley,2021,07,30,53.995
3632,Paisley - Blackhall,2021,07,30,22.715
3633,Paisley - Brediland,2021,07,30,5.05
3634,Peebles,2021,07,30,49.67
3635,Penicuik,2021,07,30,49.94
3636,Perth,2021,07,30,94.19
3637,Peterhead,2021,07,30,5.615
3638,Philipshill,2021,07,30,175.36
3639,Sanquhar,2021,07,30,22.495
3640,Seafield,2021,07,30,32.33
3641,Seafield - Cockenzie,2021,07,30,9.455
3642,Selkirk,2021,07,30,0
3643,Shieldhall,2021,07,30,44.27
3644,Shieldhall - Barrhead,2021,07,30,30.77
3645,Shieldhall - Gorbals,2021,07,30,20.055
3646,Shieldhall - Pollockshields West,2021,07,30,15.47
3647,Shotts,2021,07,30,126.74
3648,Skellyton,2021,07,30,174.5
3649,Springfield,2021,07,30,319.4
3650,St Andrews,2021,07,30,41.21
3651,St Andrews - University (2979),2021,07,30,4.0425
3652,St Andrews - University (4964),2021,07,30,0.322
3653,Stevenston,2021,07,30,13.825
3654,Stevenston - Stevenston East,2021,07,30,21.14
3655,Stevenston - Stevenston West,2021,07,30,230.93
3656,Stirling,2021,07,30,26.49
3657,Stonehouse,2021,07,30,24.35
3658,Stornoway,2021,07,30,18.12
3659,Strathaven,2021,07,30,26.72
3660,Swinstie,2021,07,30,91.62
3661,Tillicoultry,2021,07,30,94.545
3662,Turriff,2021,07,30,1.67
3663,Whitburn,2021,07,30,41.44
3664,Winchburgh,2021,07,30,53.58
3665,Dunfermline,2020,07,31,0
3666,Nigg,2020,07,31,0
3667,Allanfearn,2021,08,31,17.3275
3668,Alloa,2021,08,31,41.71
3669,Annan,2021,08,31,14
3670,Aviemore,2021,08,31,95.715
3671,Banchory,2021,08,31,5.735
3672,Banff,2021,08,31,5.41
3673,Blairgowrie,2021,08,31,36.33
3674,Boness,2021,08,31,51.93
3675,Bonnybridge,2021,08,31,58.72
3676,Carbarns,2021,08,31,142.445
3677,Coldstream,2021,08,31,91.605
3678,Dalbeattie,2021,08,31,25.91
3679,Daldowie,2021,08,31,88.34
3680,Dalmuir,2021,08,31,37.92
3681,Dalmuir - Auchinairn (6298),2021,08,31,30.035
3682,Dalmuir - Auchinairn (6330),2021,08,31,8.015
3683,Denny,2021,08,31,NA
3684,Dunblane,2021,08,31,24.11
3685,Dunfermline,2021,08,31,48.785
3686,East Calder,2021,08,31,22.25
3687,Ellon,2021,08,31,23.91
3688,Eyemouth,2021,08,31,36.21
3689,Fairlie,2021,08,31,4.72
3690,Falkirk,2021,08,31,15.2
3691,Fauldhouse,2021,08,31,7.71
3692,Forfar,2021,08,31,19.035
3693,Forres,2021,08,31,33.3566666666667
3694,Fort William,2021,08,31,60.83
3695,Galashiels,2021,08,31,11.38
3696,Guardbridge,2021,08,31,48.47
3697,Hamilton,2021,08,31,55.42
3698,Hatton,2021,08,31,19.4433333333333
3699,Hatton - Fintry East,2021,08,31,13.61
3700,Hatton - Fintry North,2021,08,31,97.46
3701,Hatton - Fintry West,2021,08,31,74.37
3702,Hawick,2021,08,31,14.13
3703,Helensburgh,2021,08,31,25.2
3704,Huntly,2021,08,31,66.465
3705,Inverclyde - Gourock,2021,08,31,90.74
3706,Ironmill Bay,2021,08,31,5.01
3707,Kirkcaldy,2021,08,31,30.7
3708,Kirkwall,2021,08,31,9.15
3709,Langholm,2021,08,31,18.61
3710,Lerwick,2021,08,31,0.91
3711,Loch Ryan,2021,08,31,11.39
3712,Lockerbie,2021,08,31,20.76
3713,Lossiemouth,2021,08,31,14.4366666666667
3714,Meadowhead,2021,08,31,28.5233333333333
3715,Nairn,2021,08,31,23.625
3716,Newport & Tayport,2021,08,31,15.91
3717,Newtown St Boswell,2021,08,31,2.44
3718,Nigg,2021,08,31,27.475
3719,Paisley,2021,08,31,46.67
3720,Paisley - Blackhall,2021,08,31,27.945
3721,Paisley - Brediland,2021,08,31,36.01
3722,Peebles,2021,08,31,76.87
3723,Peterhead,2021,08,31,2.315
3724,Philipshill,2021,08,31,40.43
3725,Seafield,2021,08,31,45.4733333333333
3726,Seafield - Cockenzie,2021,08,31,25.33
3727,Shieldhall,2021,08,31,22.09
3728,Shieldhall - Barrhead,2021,08,31,15.5
3729,Shieldhall - Gorbals,2021,08,31,22.575
3730,Shieldhall - Pollockshields West,2021,08,31,3.36
3731,St Andrews,2021,08,31,28.45
3732,St Andrews - University (2979),2021,08,31,0
3733,St Andrews - University (4964),2021,08,31,0
3734,Stevenston,2021,08,31,18.5
3735,Stevenston - Stevenston East,2021,08,31,1.65
3736,Stevenston - Stevenston West,2021,08,31,1.79
3737,Stirling,2021,08,31,29.55
3738,Stornoway,2021,08,31,10.16
3739,Strathaven,2021,08,31,16.86
3740,Troqueer,2021,08,31,11.035
3741,Allanfearn,2020,08,32,0.17
3742,Carbarns,2020,08,32,0
3743,Dunfermline,2020,08,32,0.81
3744,Fort William,2020,08,32,0.51
3745,Levenmouth,2020,08,32,0
3746,Meadowhead,2020,08,32,0
3747,Nigg,2020,08,32,0.33
3748,Shieldhall,2020,08,32,0
3749,Stirling,2020,08,32,0
3750,Allanfearn,2021,08,32,19.1933333333333
3751,Alloa,2021,08,32,56.815
3752,Annan,2021,08,32,41.8
3753,Banchory,2021,08,32,19.855
3754,Blackburn,2021,08,32,16.48
3755,Blairgowrie,2021,08,32,15.69
3756,Carbarns,2021,08,32,84.725
3757,Coldstream,2021,08,32,116.96
3758,Cupar,2021,08,32,58.96
3759,Dalbeattie,2021,08,32,22.79
3760,Daldowie,2021,08,32,42.23
3761,Dalmarnock,2021,08,32,32.65
3762,Dalmuir,2021,08,32,40.075
3763,Dalmuir - Auchinairn (6298),2021,08,32,4.685
3764,Dalmuir - Auchinairn (6330),2021,08,32,11.175
3765,Dalmuir - Clydebank,2021,08,32,11.11
3766,Dunfermline,2021,08,32,23.445
3767,Dunnswood,2021,08,32,11.42
3768,East Calder,2021,08,32,18.2
3769,Eyemouth,2021,08,32,3.6
3770,Fairlie,2021,08,32,0
3771,Falkirk,2021,08,32,51.63
3772,Forfar,2021,08,32,5.4
3773,Forres,2021,08,32,13.85
3774,Fort William,2021,08,32,63.115
3775,Galashiels,2021,08,32,30.92
3776,Hamilton,2021,08,32,57.58
3777,Hatton,2021,08,32,26.4666666666667
3778,Hatton - Fintry East,2021,08,32,6.505
3779,Hatton - Fintry North,2021,08,32,57.08
3780,Hatton - Fintry West,2021,08,32,5.985
3781,Hawick,2021,08,32,8.65
3782,Helensburgh,2021,08,32,15.41
3783,Huntly,2021,08,32,9.685
3784,Inverclyde,2021,08,32,21.66
3785,Inverclyde - Gourock,2021,08,32,28.72
3786,Inverurie,2021,08,32,20.6
3787,Kirkcaldy,2021,08,32,91.92
3788,Kirkwall,2021,08,32,3.42
3789,Langholm,2021,08,32,12.775
3790,Lerwick,2021,08,32,1.105
3791,Linlithgow,2021,08,32,52.91
3792,Loch Ryan,2021,08,32,16.06
3793,Lockerbie,2021,08,32,25.95
3794,Lossiemouth,2021,08,32,12.4066666666667
3795,Meadowhead,2021,08,32,34.8466666666667
3796,Meadowhead - Kilmarnock HMP,2021,08,32,5.335
3797,Nairn,2021,08,32,7.8
3798,Newtown St Boswell,2021,08,32,0
3799,Nigg,2021,08,32,20.07
3800,Paisley,2021,08,32,6.29
3801,Paisley - Blackhall,2021,08,32,9.215
3802,Paisley - Brediland,2021,08,32,2.67
3803,Peebles,2021,08,32,15.06
3804,Peterhead,2021,08,32,16.26
3805,Philipshill,2021,08,32,78.46
3806,Seafield,2021,08,32,36.1
3807,Seafield - Cockenzie,2021,08,32,51.14
3808,Shieldhall,2021,08,32,52.53
3809,Shieldhall - Barrhead,2021,08,32,207.01
3810,Shieldhall - Gorbals,2021,08,32,22.3
3811,St Andrews - University (2979),2021,08,32,1.12
3812,Stevenston,2021,08,32,31.2
3813,Stevenston - Stevenston East,2021,08,32,1.26
3814,Stevenston - Stevenston West,2021,08,32,118.315
3815,Stirling,2021,08,32,15.69
3816,Troqueer,2021,08,32,25.605
3817,Allanfearn,2020,08,33,0.14
3818,Carbarns,2020,08,33,0
3819,Dalscone,2020,08,33,0
3820,Dunfermline,2020,08,33,25.37
3821,Fort William,2020,08,33,0
3822,Kirkwall,2020,08,33,3.16
3823,Levenmouth,2020,08,33,0
3824,Meadowhead,2020,08,33,0
3825,Nigg,2020,08,33,5.64
3826,Peebles,2020,08,33,0
3827,Shieldhall,2020,08,33,0.79
3828,Stirling,2020,08,33,0
3829,Allanfearn,2021,08,33,30.3625
3830,Alloa,2021,08,33,110.71
3831,Annan,2021,08,33,34.36
3832,Aviemore,2021,08,33,32.49
3833,Banchory,2021,08,33,8.9
3834,Bathgate,2021,08,33,94.73
3835,Blackwood,2021,08,33,141.66
3836,Blairgowrie,2021,08,33,19.93
3837,Carbarns,2021,08,33,39.085
3838,Coldstream,2021,08,33,NA
3839,Cupar,2021,08,33,129.18
3840,Dalbeattie,2021,08,33,469.97
3841,Daldowie,2021,08,33,59.71
3842,Dalmarnock,2021,08,33,150.12
3843,Dalmuir,2021,08,33,118.54
3844,Dalmuir - Auchinairn (6298),2021,08,33,171.705
3845,Dalmuir - Auchinairn (6330),2021,08,33,279.995
3846,Dunblane,2021,08,33,89.89
3847,Dunfermline,2021,08,33,61.18
3848,Duns,2021,08,33,62.81
3849,East Calder,2021,08,33,89.675
3850,Ellon,2021,08,33,32.22
3851,Fairlie,2021,08,33,4.055
3852,Falkirk,2021,08,33,41.71
3853,Fauldhouse,2021,08,33,94.23
3854,Forfar,2021,08,33,17.48
3855,Forres,2021,08,33,10.03
3856,Fraserburgh,2021,08,33,26.89
3857,Galashiels,2021,08,33,145.64
3858,Girvan,2021,08,33,0
3859,Hamilton,2021,08,33,103.375
3860,Hatton,2021,08,33,55.975
3861,Hatton - Fintry East,2021,08,33,71.16
3862,Hatton - Fintry North,2021,08,33,13.095
3863,Hatton - Fintry West,2021,08,33,0.81
3864,Hawick,2021,08,33,35.48
3865,Helensburgh,2021,08,33,5.78
3866,Huntly,2021,08,33,7.98
3867,Inverclyde,2021,08,33,41.235
3868,Inverclyde - Gourock,2021,08,33,67.71
3869,Kelso,2021,08,33,0
3870,Kirkwall,2021,08,33,35.925
3871,Lanark,2021,08,33,80.94
3872,Langholm,2021,08,33,NA
3873,Lerwick,2021,08,33,0
3874,Lesmahagow,2021,08,33,9.28
3875,Linlithgow,2021,08,33,13.65
3876,Loch Ryan,2021,08,33,16.35
3877,Lockerbie,2021,08,33,67.865
3878,Lossiemouth,2021,08,33,24.64
3879,Meadowhead,2021,08,33,81.3866666666667
3880,Meadowhead - Kilmarnock HMP,2021,08,33,1.065
3881,Newburgh,2021,08,33,12.47
3882,Newport & Tayport,2021,08,33,19.31
3883,Newtown St Boswell,2021,08,33,9.79
3884,Nigg,2021,08,33,39.81
3885,Paisley,2021,08,33,137.04
3886,Paisley - Blackhall,2021,08,33,78.415
3887,Paisley - Brediland,2021,08,33,0
3888,Peebles,2021,08,33,34.54
3889,Perth,2021,08,33,77.01
3890,Peterhead,2021,08,33,25.27
3891,Philipshill,2021,08,33,59.28
3892,Seafield,2021,08,33,75.1533333333333
3893,Seafield - Cockenzie,2021,08,33,52.91
3894,Shieldhall,2021,08,33,150.44
3895,Shieldhall - Barrhead,2021,08,33,41.05
3896,Shieldhall - Gorbals,2021,08,33,52.855
3897,Shieldhall - Pollockshields West,2021,08,33,22.325
3898,Shotts,2021,08,33,81.02
3899,Springfield,2021,08,33,44.07
3900,St Andrews - University (2979),2021,08,33,344.08
3901,St Andrews - University (4964),2021,08,33,2.4
3902,Stevenston,2021,08,33,93.48
3903,Stevenston - Stevenston East,2021,08,33,77.99
3904,Stevenston - Stevenston West,2021,08,33,64.68
3905,Stirling,2021,08,33,NA
3906,Stirling - University,2021,08,33,4.675
3907,Troqueer,2021,08,33,131.1
3908,Turriff,2021,08,33,24.63
3909,Allanfearn,2020,08,34,0.245
3910,Annan,2020,08,34,0
3911,Carbarns,2020,08,34,0
3912,Dalbeattie,2020,08,34,0
3913,Dalmuir,2020,08,34,0.93
3914,Dalscone,2020,08,34,0
3915,Dunfermline,2020,08,34,1.19
3916,Falkirk,2020,08,34,0
3917,Fort William,2020,08,34,0
3918,Galashiels,2020,08,34,0
3919,Hamilton,2020,08,34,0.4
3920,Hatton,2020,08,34,4.97
3921,Hawick,2020,08,34,0
3922,Helensburgh,2020,08,34,0
3923,Kirkwall,2020,08,34,30.66
3924,Lerwick,2020,08,34,0
3925,Levenmouth,2020,08,34,0.21
3926,Lockerbie,2020,08,34,0
3927,Meadowhead,2020,08,34,0
3928,Nairn,2020,08,34,0
3929,Nigg,2020,08,34,3.5575
3930,Peebles,2020,08,34,0
3931,Philipshill,2020,08,34,0
3932,Seafield,2020,08,34,0
3933,Shieldhall,2020,08,34,0.8475
3934,Stirling,2020,08,34,0
3935,Stornoway,2020,08,34,0
3936,Troqueer,2020,08,34,0
3937,Allanfearn,2021,08,34,98.4875
3938,Alloa,2021,08,34,203.415
3939,Annan,2021,08,34,203.31
3940,Aviemore,2021,08,34,57.24
3941,Banchory,2021,08,34,153.72
3942,Banff,2021,08,34,73.36
3943,Blairgowrie,2021,08,34,21.03
3944,Bonnybridge,2021,08,34,109.325
3945,Bowhouse,2021,08,34,98.52
3946,Buckie,2021,08,34,22.09
3947,Carbarns,2021,08,34,154.495
3948,Coldstream,2021,08,34,84
3949,Dalbeattie,2021,08,34,452.39
3950,Daldowie,2021,08,34,110.01
3951,Dalmarnock,2021,08,34,126.43
3952,Dalmuir,2021,08,34,106.78
3953,Dalmuir - Auchinairn (6298),2021,08,34,155.985
3954,Dalmuir - Auchinairn (6330),2021,08,34,190.26
3955,Denny,2021,08,34,36.61
3956,Dunbar,2021,08,34,74.62
3957,Dunblane,2021,08,34,44.77
3958,Dunfermline,2021,08,34,117.145
3959,Duns,2021,08,34,8.95
3960,Fairlie,2021,08,34,17.275
3961,Falkirk,2021,08,34,85.45
3962,Fauldhouse,2021,08,34,389.78
3963,Forfar,2021,08,34,54.475
3964,Forres,2021,08,34,36.17
3965,Fort William,2021,08,34,139.6
3966,Fraserburgh,2021,08,34,35.51
3967,Galashiels,2021,08,34,249.25
3968,Guardbridge,2021,08,34,60.12
3969,Hamilton,2021,08,34,167.55
3970,Hatton,2021,08,34,95.62
3971,Hatton - Fintry East,2021,08,34,8.53
3972,Hatton - Fintry North,2021,08,34,164.995
3973,Hatton - Fintry West,2021,08,34,61.92
3974,Hawick,2021,08,34,51.76
3975,Helensburgh,2021,08,34,6.56
3976,Huntly,2021,08,34,181.33
3977,Inverclyde,2021,08,34,54.325
3978,Inverclyde - Gourock,2021,08,34,129.105
3979,Kirkwall,2021,08,34,11.46
3980,Langholm,2021,08,34,13.385
3981,Lerwick,2021,08,34,1.72
3982,Loch Ryan,2021,08,34,64.58
3983,Lockerbie,2021,08,34,84.42
3984,Lossiemouth,2021,08,34,22.46
3985,Mauldslie,2021,08,34,199.32
3986,Meadowhead,2021,08,34,125.61
3987,Meadowhead - Kilmarnock HMP,2021,08,34,6.66
3988,Nairn,2021,08,34,98.09
3989,Newburgh,2021,08,34,52.22
3990,Newtown St Boswell,2021,08,34,46.5
3991,Nigg,2021,08,34,87.985
3992,Paisley - Blackhall,2021,08,34,95.75
3993,Paisley - Brediland,2021,08,34,12.65
3994,Peebles,2021,08,34,28.14
3995,Penicuik,2021,08,34,254.52
3996,Peterhead,2021,08,34,7.885
3997,Philipshill,2021,08,34,302.01
3998,Sanquhar,2021,08,34,36.93
3999,Seafield,2021,08,34,98.9233333333333
4000,Seafield - Cockenzie,2021,08,34,NA
4001,Shieldhall,2021,08,34,163.75
4002,Shieldhall - Barrhead,2021,08,34,135.55
4003,Shieldhall - Gorbals,2021,08,34,155.035
4004,Shieldhall - Pollockshields West,2021,08,34,379.875
4005,Skellyton,2021,08,34,270.13
4006,St Andrews - University (2979),2021,08,34,27.805
4007,St Andrews - University (4964),2021,08,34,3.9
4008,Stevenston,2021,08,34,75.195
4009,Stevenston - Stevenston East,2021,08,34,100.51
4010,Stevenston - Stevenston West,2021,08,34,422.45
4011,Stirling,2021,08,34,76.5
4012,Stirling - University,2021,08,34,6.93
4013,Stornoway,2021,08,34,95.59
4014,Troqueer,2021,08,34,60.38
4015,Turriff,2021,08,34,15.31
4016,Winchburgh,2021,08,34,106.74
4017,Allanfearn,2020,08,35,0.135
4018,Annan,2020,08,35,0
4019,Carbarns,2020,08,35,5.4075
4020,Dalbeattie,2020,08,35,0
4021,Dalmuir,2020,08,35,6.43
4022,Dalscone,2020,08,35,0
4023,Dunfermline,2020,08,35,0.535
4024,Falkirk,2020,08,35,0
4025,Fort William,2020,08,35,0.43
4026,Galashiels,2020,08,35,0
4027,Hamilton,2020,08,35,0.46
4028,Hatton,2020,08,35,6.05
4029,Hawick,2020,08,35,4.12
4030,Helensburgh,2020,08,35,0
4031,Kirkwall,2020,08,35,1.98
4032,Lerwick,2020,08,35,0
4033,Levenmouth,2020,08,35,0.705
4034,Lockerbie,2020,08,35,0
4035,Nairn,2020,08,35,0
4036,Nigg,2020,08,35,1.125
4037,Peebles,2020,08,35,0
4038,Philipshill,2020,08,35,0.28
4039,Seafield,2020,08,35,1.28
4040,Shieldhall,2020,08,35,1.49
4041,Stirling,2020,08,35,0.36
4042,Stornoway,2020,08,35,0
4043,Troqueer,2020,08,35,0
4044,Allanfearn,2021,08,35,100.21
4045,Allers,2021,08,35,416.31
4046,Alloa,2021,08,35,259.5
4047,Alva,2021,08,35,232.4
4048,Ardoch,2021,08,35,8.2
4049,Armadale,2021,08,35,222.6
4050,Banchory,2021,08,35,35.86
4051,Banff,2021,08,35,415.72
4052,Bathgate,2021,08,35,110.13
4053,Blackburn,2021,08,35,598.04
4054,Blackridge,2021,08,35,75.91
4055,Blackwood,2021,08,35,323.59
4056,Blairgowrie,2021,08,35,65.08
4057,Boness,2021,08,35,147.34
4058,Bonnybridge,2021,08,35,66.9
4059,Bothwellbank,2021,08,35,451.2
4060,Bowhouse,2021,08,35,463.36
4061,Buckie,2021,08,35,11.24
4062,Carbarns,2021,08,35,403.23
4063,Coldstream,2021,08,35,322.66
4064,Cumnock,2021,08,35,119.66
4065,Cupar,2021,08,35,76.85
4066,Daldowie,2021,08,35,76.85
4067,Dalmarnock,2021,08,35,388.455
4068,Dalmuir,2021,08,35,287.93
4069,Dalmuir - Auchinairn (6298),2021,08,35,98.29
4070,Dalmuir - Auchinairn (6330),2021,08,35,169.66
4071,Denny,2021,08,35,4.97
4072,Dunbar,2021,08,35,165.61
4073,Dunblane,2021,08,35,74.65
4074,Dunfermline,2021,08,35,86.1
4075,Duns,2021,08,35,39.78
4076,East Calder,2021,08,35,125.88
4077,Ellon,2021,08,35,130.22
4078,Eyemouth,2021,08,35,141.48
4079,Falkirk,2021,08,35,213.77
