,Site,Year,Month,Week,x
3290,Largs,2021,07,27,8355
3291,Lerwick,2021,07,27,4385
3292,Lesmahagow,2021,07,27,85544
3293,Levenmouth,2021,07,27,108549
3294,Linlithgow,2021,07,27,128414
3295,Loch Ryan,2021,07,27,38468
3296,Lockerbie,2021,07,27,98097.5
3297,Lossiemouth,2021,07,27,65948.6666666667
3298,Mauldslie,2021,07,27,90578
3299,Maybole,2021,07,27,46072
3300,Meadowhead,2021,07,27,74668.5
3301,Meadowhead - Kilmarnock HMP,2021,07,27,49762
3302,Nairn,2021,07,27,205558
3303,Neilston,2021,07,27,268356
3304,New Cumnock,2021,07,27,151587
3305,Newburgh,2021,07,27,22083
3306,Newport & Tayport,2021,07,27,155651
3307,Newtown St Boswell,2021,07,27,34885.5
3308,Nigg,2021,07,27,390433
3309,Paisley,2021,07,27,177563
3310,Paisley - Blackhall,2021,07,27,106280.5
3311,Paisley - Brediland,2021,07,27,8370
3312,Peebles,2021,07,27,46968
3313,Penicuik,2021,07,27,367658
3314,Perth,2021,07,27,39541.5
3315,Peterhead,2021,07,27,8271
3316,Philipshill,2021,07,27,147096
3317,Sanquhar,2021,07,27,181028.5
3318,Seafield,2021,07,27,145666.666666667
3319,Seafield - Cockenzie,2021,07,27,55788
3320,Selkirk,2021,07,27,15905
3321,Shieldhall,2021,07,27,110446
3322,Shieldhall - Barrhead,2021,07,27,45383
3323,Shieldhall - Gorbals,2021,07,27,144230
3324,Shieldhall - Pollockshields West,2021,07,27,31229
3325,Shotts,2021,07,27,296213
3326,St Andrews,2021,07,27,116010
3327,Stevenston,2021,07,27,42188.5
3328,Stevenston - Stevenston East,2021,07,27,364173
3329,Stevenston - Stevenston West,2021,07,27,12513.5
3330,Stirling,2021,07,27,74582
3331,Stonehouse,2021,07,27,81885
3332,Stornoway,2021,07,27,8440
3333,Strathaven,2021,07,27,18567
3334,Swinstie,2021,07,27,310843
3335,Tillicoultry,2021,07,27,36031
3336,Troqueer,2021,07,27,50123
3337,Turriff,2021,07,27,28677
3338,Whitburn,2021,07,27,97979.5
3339,Winchburgh,2021,07,27,83126.5
3340,Shieldhall,2020,07,28,0
3341,Troqueer,2020,07,28,0
3342,Allanfearn,2021,07,28,94041.3333333333
3343,Allers,2021,07,28,172052
3344,Alloa,2021,07,28,208317
3345,Alva,2021,07,28,43734
3346,Ardoch,2021,07,28,39349
3347,Aviemore,2021,07,28,893406
3348,Banchory,2021,07,28,26586
3349,Banff,2021,07,28,77679
3350,Bathgate,2021,07,28,93447
3351,Blackburn,2021,07,28,174816.5
3352,Blackridge,2021,07,28,5007354
3353,Blackwood,2021,07,28,1222774
3354,Blairgowrie,2021,07,28,275281
3355,Boness,2021,07,28,336147
3356,Bonnybridge,2021,07,28,46302
3357,Bothwellbank,2021,07,28,479350
3358,Bowhouse,2021,07,28,73177
3359,Buckie,2021,07,28,155606.5
3360,Carbarns,2021,07,28,336637
3361,Coldstream,2021,07,28,48909
3362,Cumnock,2021,07,28,107927
3363,Cupar,2021,07,28,57767.5
3364,Dalbeattie,2021,07,28,9748
3365,Dalmarnock,2021,07,28,329167
3366,Dalmuir,2021,07,28,261204
3367,Dalmuir - Auchinairn (6298),2021,07,28,230662
3368,Dalmuir - Auchinairn (6330),2021,07,28,154929
3369,Dalmuir - Clydebank,2021,07,28,62144
3370,Denny,2021,07,28,82213
3371,Dunbar,2021,07,28,457146
3372,Dunblane,2021,07,28,72818
3373,Dunfermline,2021,07,28,446915
3374,Duns,2021,07,28,18806
3375,East Calder,2021,07,28,107365
3376,Ellon,2021,07,28,39419
3377,Fairlie,2021,07,28,3846
3378,Falkirk,2021,07,28,112497
3379,Forfar,2021,07,28,190381
3380,Fort William,2021,07,28,94007
3381,Fraserburgh,2021,07,28,302608
3382,Hamilton,2021,07,28,220849
3383,Harthill,2021,07,28,234345
3384,Hatton,2021,07,28,185456
3385,Hatton - Fintry East,2021,07,28,135510
3386,Hatton - Fintry North,2021,07,28,460736.5
3387,Hatton - Fintry West,2021,07,28,1203845.5
3388,Helensburgh,2021,07,28,0
3389,Huntly,2021,07,28,10079
3390,Inverclyde,2021,07,28,58184.5
3391,Inverclyde - Gourock,2021,07,28,76945
3392,Inverurie,2021,07,28,NA
3393,Ironmill Bay,2021,07,28,58452.5
3394,Kirkcaldy,2021,07,28,155592
3395,Kirkwall,2021,07,28,58392
3396,Lanark,2021,07,28,42849
3397,Langholm,2021,07,28,38535
3398,Largs,2021,07,28,16822
3399,Lerwick,2021,07,28,7880
3400,Lesmahagow,2021,07,28,197298
3401,Levenmouth,2021,07,28,102123
3402,Linlithgow,2021,07,28,288059
3403,Loch Ryan,2021,07,28,4753
3404,Lockerbie,2021,07,28,6773
3405,Lossiemouth,2021,07,28,70381.5
3406,Maybole,2021,07,28,46217
3407,Meadowhead,2021,07,28,79188.5
3408,Meadowhead - Kilmarnock HMP,2021,07,28,122035
3409,Nairn,2021,07,28,59509
3410,Neilston,2021,07,28,96823
3411,New Cumnock,2021,07,28,132253
3412,Newburgh,2021,07,28,76814.5
3413,Newport & Tayport,2021,07,28,40532.5
3414,Newtown St Boswell,2021,07,28,36108.5
3415,Nigg,2021,07,28,85230
3416,Paisley,2021,07,28,194404
3417,Paisley - Blackhall,2021,07,28,131070
3418,Paisley - Brediland,2021,07,28,10008
3419,Penicuik,2021,07,28,469573
3420,Perth,2021,07,28,131329
3421,Peterhead,2021,07,28,9080
3422,Philipshill,2021,07,28,149783
3423,Sanquhar,2021,07,28,10849.5
3424,Seafield,2021,07,28,129971.5
3425,Seafield - Cockenzie,2021,07,28,512881
3426,Shieldhall,2021,07,28,152704
3427,Shieldhall - Barrhead,2021,07,28,219429
3428,Shieldhall - Gorbals,2021,07,28,81175
3429,Shieldhall - Pollockshields West,2021,07,28,10730
3430,Springfield,2021,07,28,76328
3431,St Andrews,2021,07,28,151441.5
3432,Stevenston,2021,07,28,56480.5
3433,Stevenston - Stevenston East,2021,07,28,58231
3434,Stevenston - Stevenston West,2021,07,28,3380
3435,Tillicoultry,2021,07,28,364863
3436,Troqueer,2021,07,28,25732
3437,Turriff,2021,07,28,12378
3438,Whitburn,2021,07,28,475173
3439,Winchburgh,2021,07,28,266669
3440,Shieldhall,2020,07,29,207
3441,Allanfearn,2021,07,29,87872.5
3442,Allers,2021,07,29,108883
3443,Alloa,2021,07,29,80889
3444,Alva,2021,07,29,91167.5
3445,Annan,2021,07,29,100038
3446,Ardoch,2021,07,29,23397
3447,Armadale,2021,07,29,222823
3448,Aviemore,2021,07,29,307115.5
3449,Banchory,2021,07,29,67907
3450,Banff,2021,07,29,105722
3451,Bathgate,2021,07,29,314239
3452,Blackburn,2021,07,29,98734
3453,Blackridge,2021,07,29,103366
3454,Blackwood,2021,07,29,644470
3455,Blairgowrie,2021,07,29,38453
3456,Boness,2021,07,29,63317.5
3457,Bonnybridge,2021,07,29,113820
3458,Bothwellbank,2021,07,29,66028
3459,Buckie,2021,07,29,83979.5
3460,Carbarns,2021,07,29,265335.5
3461,Coldstream,2021,07,29,83823.5
3462,Cumnock,2021,07,29,75879
3463,Cupar,2021,07,29,12456
3464,Dalbeattie,2021,07,29,63969
3465,Daldowie,2021,07,29,290884
3466,Dalmarnock,2021,07,29,174583
3467,Dalmuir,2021,07,29,135855
3468,Dalmuir - Auchinairn (6298),2021,07,29,16316
3469,Dalmuir - Auchinairn (6330),2021,07,29,77708.5
3470,Dalmuir - Clydebank,2021,07,29,70729.5
3471,Denny,2021,07,29,77096
3472,Dunbar,2021,07,29,113747
3473,Dunblane,2021,07,29,50609
3474,Dunfermline,2021,07,29,241501
3475,Dunnswood,2021,07,29,133366
3476,Duns,2021,07,29,24874.5
3477,East Calder,2021,07,29,89457
3478,Ellon,2021,07,29,20772
3479,Fairlie,2021,07,29,10355
3480,Falkirk,2021,07,29,55171
3481,Fauldhouse,2021,07,29,251179
3482,Forfar,2021,07,29,98126.5
3483,Fort William,2021,07,29,65124
3484,Fraserburgh,2021,07,29,185845
3485,Galashiels,2021,07,29,38377
3486,Girvan,2021,07,29,130916
3487,Hamilton,2021,07,29,227396
3488,Harthill,2021,07,29,185202
3489,Hatton,2021,07,29,91669.3333333333
3490,Hatton - Fintry East,2021,07,29,36283.5
3491,Hatton - Fintry North,2021,07,29,87141
3492,Hatton - Fintry West,2021,07,29,129318
3493,Hawick,2021,07,29,55408
3494,Helensburgh,2021,07,29,40713
3495,Huntly,2021,07,29,28940
3496,Inverclyde,2021,07,29,48628
3497,Inverclyde - Gourock,2021,07,29,28520.5
3498,Inverurie,2021,07,29,109973
3499,Ironmill Bay,2021,07,29,73775
3500,Kelso,2021,07,29,11992
3501,Kirkcaldy,2021,07,29,204382.5
3502,Kirkwall,2021,07,29,11457
3503,Lanark,2021,07,29,23777
3504,Langholm,2021,07,29,NA
3505,Largs,2021,07,29,15526.5
3506,Lerwick,2021,07,29,20202
3507,Lesmahagow,2021,07,29,47302
3508,Levenmouth,2021,07,29,137794.5
3509,Linlithgow,2021,07,29,94085
3510,Loch Ryan,2021,07,29,24446
3511,Lockerbie,2021,07,29,34714
3512,Lossiemouth,2021,07,29,69689
3513,Mauldslie,2021,07,29,188219
3514,Maybole,2021,07,29,10520
3515,Meadowhead,2021,07,29,100342
3516,Meadowhead - Kilmarnock HMP,2021,07,29,75862.5
3517,Nairn,2021,07,29,10311
3518,Neilston,2021,07,29,114729
3519,New Cumnock,2021,07,29,85509
3520,Newport & Tayport,2021,07,29,21799
3521,Newtown St Boswell,2021,07,29,427615
3522,Nigg,2021,07,29,142493
3523,Paisley,2021,07,29,215196
3524,Paisley - Blackhall,2021,07,29,196506
3525,Paisley - Brediland,2021,07,29,4994
3526,Peebles,2021,07,29,14299
3527,Perth,2021,07,29,63810.5
3528,Peterhead,2021,07,29,2742
3529,Philipshill,2021,07,29,118874
3530,Sanquhar,2021,07,29,80178.5
3531,Seafield,2021,07,29,109238.5
3532,Seafield - Cockenzie,2021,07,29,106149
3533,Selkirk,2021,07,29,20722
3534,Shieldhall,2021,07,29,106523.5
3535,Shieldhall - Barrhead,2021,07,29,239743
3536,Shieldhall - Gorbals,2021,07,29,66791
3537,Shieldhall - Pollockshields West,2021,07,29,60707
3538,Shotts,2021,07,29,305886
3539,Skellyton,2021,07,29,1006023
3540,Springfield,2021,07,29,68345
3541,St Andrews,2021,07,29,83431
3542,Stevenston,2021,07,29,23932
3543,Stevenston - Stevenston East,2021,07,29,9151
3544,Stevenston - Stevenston West,2021,07,29,16528
3545,Stirling,2021,07,29,32205
3546,Stonehouse,2021,07,29,22767
3547,Stornoway,2021,07,29,29391
3548,Strathaven,2021,07,29,79861
3549,Swinstie,2021,07,29,188434
3550,Tillicoultry,2021,07,29,388708.5
3551,Troqueer,2021,07,29,41926
3552,Turriff,2021,07,29,0
3553,Whitburn,2021,07,29,187304.5
3554,Winchburgh,2021,07,29,285443.5
3555,Shieldhall,2020,07,30,0
3556,Allanfearn,2021,07,30,129899
3557,Allers,2021,07,30,182675
3558,Alva,2021,07,30,38202
3559,Ardoch,2021,07,30,53865
3560,Armadale,2021,07,30,458937
3561,Aviemore,2021,07,30,156855.5
3562,Banchory,2021,07,30,13473
3563,Banff,2021,07,30,66583
3564,Bathgate,2021,07,30,53191.5
3565,Blackburn,2021,07,30,108830
3566,Blackridge,2021,07,30,282768
3567,Blackwood,2021,07,30,269243
3568,Blairgowrie,2021,07,30,121448
3569,Boness,2021,07,30,70719
3570,Bonnybridge,2021,07,30,76161
3571,Bothwellbank,2021,07,30,196492
3572,Buckie,2021,07,30,50516.5
3573,Carbarns,2021,07,30,267198.5
3574,Coldstream,2021,07,30,93771.5
3575,Cumnock,2021,07,30,161820
3576,Cupar,2021,07,30,34196
3577,Daldowie,2021,07,30,163726
3578,Dalmarnock,2021,07,30,222315
3579,Dalmuir,2021,07,30,99703.5
3580,Dalmuir - Auchinairn (6298),2021,07,30,33677.5
3581,Dalmuir - Auchinairn (6330),2021,07,30,57530
3582,Denny,2021,07,30,58686
3583,Dunbar,2021,07,30,37336
3584,Dunblane,2021,07,30,94404
3585,Dunfermline,2021,07,30,155100
3586,Dunnswood,2021,07,30,196190
3587,Duns,2021,07,30,5169
3588,East Calder,2021,07,30,132635
3589,Ellon,2021,07,30,63743
3590,Fairlie,2021,07,30,506.5
3591,Falkirk,2021,07,30,41372.5
3592,Fauldhouse,2021,07,30,102750
3593,Forfar,2021,07,30,26204
3594,Fort William,2021,07,30,94539
3595,Fraserburgh,2021,07,30,271528
3596,Galashiels,2021,07,30,23892
3597,Girvan,2021,07,30,111650
3598,Guardbridge,2021,07,30,21238
3599,Hamilton,2021,07,30,274085.5
3600,Harthill,2021,07,30,1090666
3601,Hatton,2021,07,30,72292.6666666667
3602,Hatton - Fintry East,2021,07,30,20087
3603,Hatton - Fintry North,2021,07,30,400315
3604,Hatton - Fintry West,2021,07,30,41649
3605,Hawick,2021,07,30,91694
3606,Helensburgh,2021,07,30,22123
3607,Huntly,2021,07,30,13049.5
3608,Inverclyde,2021,07,30,82074
3609,Inverclyde - Gourock,2021,07,30,76820.5
3610,Inverurie,2021,07,30,78960.5
3611,Ironmill Bay,2021,07,30,89532
3612,Kelso,2021,07,30,17405
3613,Kirkcaldy,2021,07,30,161368
3614,Kirkwall,2021,07,30,18027
3615,Lanark,2021,07,30,108909
3616,Langholm,2021,07,30,114540
3617,Largs,2021,07,30,18216
3618,Lerwick,2021,07,30,15315
3619,Lesmahagow,2021,07,30,51969
3620,Linlithgow,2021,07,30,60145.5
3621,Loch Ryan,2021,07,30,24511
3622,Lossiemouth,2021,07,30,90025
3623,Mauldslie,2021,07,30,122225
3624,Meadowhead,2021,07,30,79885
3625,Meadowhead - Kilmarnock HMP,2021,07,30,48499.5
3626,Neilston,2021,07,30,84256
3627,New Cumnock,2021,07,30,55360
3628,Newport & Tayport,2021,07,30,28150
3629,Newtown St Boswell,2021,07,30,106555
3630,Nigg,2021,07,30,105001.5
3631,Paisley,2021,07,30,111073
3632,Paisley - Blackhall,2021,07,30,37391.5
3633,Paisley - Brediland,2021,07,30,4745.5
3634,Peebles,2021,07,30,67972
3635,Penicuik,2021,07,30,105297
3636,Perth,2021,07,30,58019.5
3637,Peterhead,2021,07,30,12859.5
3638,Philipshill,2021,07,30,338275
3639,Sanquhar,2021,07,30,34823
3640,Seafield,2021,07,30,73713.5
3641,Seafield - Cockenzie,2021,07,30,24813
3642,Selkirk,2021,07,30,0
3643,Shieldhall,2021,07,30,91846.5
3644,Shieldhall - Barrhead,2021,07,30,65296
3645,Shieldhall - Gorbals,2021,07,30,31982.5
3646,Shieldhall - Pollockshields West,2021,07,30,22145.5
3647,Shotts,2021,07,30,283855
3648,Skellyton,2021,07,30,372332
3649,Springfield,2021,07,30,503563
3650,St Andrews,2021,07,30,81720.5
3651,St Andrews - University (2979),2021,07,30,5263.25
3652,St Andrews - University (4964),2021,07,30,569
3653,Stevenston,2021,07,30,42089
3654,Stevenston - Stevenston East,2021,07,30,41079.5
3655,Stevenston - Stevenston West,2021,07,30,653670
3656,Stirling,2021,07,30,34166
3657,Stonehouse,2021,07,30,39818
3658,Stornoway,2021,07,30,16058
3659,Strathaven,2021,07,30,37833
3660,Swinstie,2021,07,30,185965
3661,Tillicoultry,2021,07,30,164620
3662,Turriff,2021,07,30,1579.5
3663,Whitburn,2021,07,30,79766
3664,Winchburgh,2021,07,30,110262.5
3665,Dunfermline,2020,07,31,0
3666,Nigg,2020,07,31,0
3667,Allanfearn,2021,08,31,43437.5
3668,Alloa,2021,08,31,84715.5
3669,Annan,2021,08,31,43863
3670,Aviemore,2021,08,31,229339.5
3671,Banchory,2021,08,31,11086.5
3672,Banff,2021,08,31,21459
3673,Blairgowrie,2021,08,31,81673
3674,Boness,2021,08,31,90181
3675,Bonnybridge,2021,08,31,119024
3676,Carbarns,2021,08,31,409996.5
3677,Coldstream,2021,08,31,165615
3678,Dalbeattie,2021,08,31,48651
3679,Daldowie,2021,08,31,215042
3680,Dalmuir,2021,08,31,107500
3681,Dalmuir - Auchinairn (6298),2021,08,31,62512.5
3682,Dalmuir - Auchinairn (6330),2021,08,31,16319.5
3683,Denny,2021,08,31,NA
3684,Dunblane,2021,08,31,49484
3685,Dunfermline,2021,08,31,164294.5
3686,East Calder,2021,08,31,77699
3687,Ellon,2021,08,31,51534
3688,Eyemouth,2021,08,31,77373
3689,Fairlie,2021,08,31,5181
3690,Falkirk,2021,08,31,18805.5
3691,Fauldhouse,2021,08,31,16177
3692,Forfar,2021,08,31,31453
3693,Forres,2021,08,31,73207.6666666667
3694,Fort William,2021,08,31,114785.5
3695,Galashiels,2021,08,31,22846
3696,Guardbridge,2021,08,31,66983
3697,Hamilton,2021,08,31,183778
3698,Hatton,2021,08,31,44053.3333333333
3699,Hatton - Fintry East,2021,08,31,26020
3700,Hatton - Fintry North,2021,08,31,204857
3701,Hatton - Fintry West,2021,08,31,162730
3702,Hawick,2021,08,31,30827
3703,Helensburgh,2021,08,31,15142
3704,Huntly,2021,08,31,98062
3705,Inverclyde - Gourock,2021,08,31,189061
3706,Ironmill Bay,2021,08,31,8307
3707,Kirkcaldy,2021,08,31,70003
3708,Kirkwall,2021,08,31,19067
3709,Langholm,2021,08,31,32147
3710,Lerwick,2021,08,31,3205.5
3711,Loch Ryan,2021,08,31,13265
3712,Lockerbie,2021,08,31,69836.5
3713,Lossiemouth,2021,08,31,51696
3714,Meadowhead,2021,08,31,65825
3715,Nairn,2021,08,31,56094.5
3716,Newport & Tayport,2021,08,31,23651
3717,Newtown St Boswell,2021,08,31,4726
3718,Nigg,2021,08,31,87917.5
3719,Paisley,2021,08,31,98567
3720,Paisley - Blackhall,2021,08,31,66035
3721,Paisley - Brediland,2021,08,31,40506.5
3722,Peebles,2021,08,31,98077
3723,Peterhead,2021,08,31,5426.5
3724,Philipshill,2021,08,31,115310
3725,Seafield,2021,08,31,81990.3333333333
3726,Seafield - Cockenzie,2021,08,31,62549
3727,Shieldhall,2021,08,31,73017
3728,Shieldhall - Barrhead,2021,08,31,47439
3729,Shieldhall - Gorbals,2021,08,31,45923.5
3730,Shieldhall - Pollockshields West,2021,08,31,7404.5
3731,St Andrews,2021,08,31,56843
3732,St Andrews - University (2979),2021,08,31,0
3733,St Andrews - University (4964),2021,08,31,0
3734,Stevenston,2021,08,31,36819.5
3735,Stevenston - Stevenston East,2021,08,31,3946
3736,Stevenston - Stevenston West,2021,08,31,4978
3737,Stirling,2021,08,31,38555
3738,Stornoway,2021,08,31,25981
3739,Strathaven,2021,08,31,24407
3740,Troqueer,2021,08,31,29430
3741,Allanfearn,2020,08,32,435
3742,Carbarns,2020,08,32,0
3743,Dunfermline,2020,08,32,623
3744,Fort William,2020,08,32,626
3745,Levenmouth,2020,08,32,0
3746,Meadowhead,2020,08,32,0
3747,Nigg,2020,08,32,759
3748,Shieldhall,2020,08,32,0
3749,Stirling,2020,08,32,0
3750,Allanfearn,2021,08,32,43954.6666666667
3751,Alloa,2021,08,32,67159.5
3752,Annan,2021,08,32,69592
3753,Banchory,2021,08,32,28148
3754,Blackburn,2021,08,32,42617
3755,Blairgowrie,2021,08,32,57652
3756,Carbarns,2021,08,32,199829
3757,Coldstream,2021,08,32,160692
3758,Cupar,2021,08,32,82022
3759,Dalbeattie,2021,08,32,32342
3760,Daldowie,2021,08,32,66182
3761,Dalmarnock,2021,08,32,46509
3762,Dalmuir,2021,08,32,55818
3763,Dalmuir - Auchinairn (6298),2021,08,32,6384.5
3764,Dalmuir - Auchinairn (6330),2021,08,32,15467
3765,Dalmuir - Clydebank,2021,08,32,17392
3766,Dunfermline,2021,08,32,53752.5
3767,Dunnswood,2021,08,32,20359
3768,East Calder,2021,08,32,33292
3769,Eyemouth,2021,08,32,4591
3770,Fairlie,2021,08,32,0
3771,Falkirk,2021,08,32,62854
3772,Forfar,2021,08,32,7348.5
3773,Forres,2021,08,32,23609
3774,Fort William,2021,08,32,95832.5
3775,Galashiels,2021,08,32,46982
3776,Hamilton,2021,08,32,161841
3777,Hatton,2021,08,32,43375
3778,Hatton - Fintry East,2021,08,32,9682
3779,Hatton - Fintry North,2021,08,32,98556
3780,Hatton - Fintry West,2021,08,32,9562
3781,Hawick,2021,08,32,11563
3782,Helensburgh,2021,08,32,9231
3783,Huntly,2021,08,32,12462.5
3784,Inverclyde,2021,08,32,27378
3785,Inverclyde - Gourock,2021,08,32,44428
3786,Inverurie,2021,08,32,32306
3787,Kirkcaldy,2021,08,32,157089
3788,Kirkwall,2021,08,32,5910
3789,Langholm,2021,08,32,17213.5
3790,Lerwick,2021,08,32,2833
3791,Linlithgow,2021,08,32,81914
3792,Loch Ryan,2021,08,32,15310
3793,Lockerbie,2021,08,32,55010
3794,Lossiemouth,2021,08,32,37243.3333333333
3795,Meadowhead,2021,08,32,59366
3796,Meadowhead - Kilmarnock HMP,2021,08,32,5118
3797,Nairn,2021,08,32,18659
3798,Newtown St Boswell,2021,08,32,0
3799,Nigg,2021,08,32,54649
3800,Paisley,2021,08,32,6887
3801,Paisley - Blackhall,2021,08,32,13224.5
3802,Paisley - Brediland,2021,08,32,1381.5
3803,Peebles,2021,08,32,15065
3804,Peterhead,2021,08,32,36189
3805,Philipshill,2021,08,32,160684
3806,Seafield,2021,08,32,65969.3333333333
3807,Seafield - Cockenzie,2021,08,32,94424
3808,Shieldhall,2021,08,32,82182.5
3809,Shieldhall - Barrhead,2021,08,32,519126
3810,Shieldhall - Gorbals,2021,08,32,31256
3811,St Andrews - University (2979),2021,08,32,1200
3812,Stevenston,2021,08,32,47717
3813,Stevenston - Stevenston East,2021,08,32,1686.5
3814,Stevenston - Stevenston West,2021,08,32,168903
3815,Stirling,2021,08,32,18827
3816,Troqueer,2021,08,32,61631
3817,Allanfearn,2020,08,33,434
3818,Carbarns,2020,08,33,0
3819,Dalscone,2020,08,33,0
3820,Dunfermline,2020,08,33,66048
3821,Fort William,2020,08,33,0
3822,Kirkwall,2020,08,33,6066
3823,Levenmouth,2020,08,33,0
3824,Meadowhead,2020,08,33,0
3825,Nigg,2020,08,33,14608.5
3826,Peebles,2020,08,33,0
3827,Shieldhall,2020,08,33,1463.25
3828,Stirling,2020,08,33,0
3829,Allanfearn,2021,08,33,77068.75
3830,Alloa,2021,08,33,206421.5
3831,Annan,2021,08,33,104565
3832,Aviemore,2021,08,33,72017
3833,Banchory,2021,08,33,15506
3834,Bathgate,2021,08,33,161264
3835,Blackwood,2021,08,33,232701
3836,Blairgowrie,2021,08,33,111647
3837,Carbarns,2021,08,33,89445
3838,Coldstream,2021,08,33,NA
3839,Cupar,2021,08,33,229309
3840,Dalbeattie,2021,08,33,773950
3841,Daldowie,2021,08,33,94982
3842,Dalmarnock,2021,08,33,303438.5
3843,Dalmuir,2021,08,33,292142.5
3844,Dalmuir - Auchinairn (6298),2021,08,33,266375
3845,Dalmuir - Auchinairn (6330),2021,08,33,439936.5
3846,Dunblane,2021,08,33,158322
3847,Dunfermline,2021,08,33,187851
3848,Duns,2021,08,33,102886
3849,East Calder,2021,08,33,302550
3850,Ellon,2021,08,33,68891
3851,Fairlie,2021,08,33,3775
3852,Falkirk,2021,08,33,56211.5
3853,Fauldhouse,2021,08,33,178445.5
3854,Forfar,2021,08,33,29257.5
3855,Forres,2021,08,33,18904
3856,Fraserburgh,2021,08,33,80651
3857,Galashiels,2021,08,33,312430
3858,Girvan,2021,08,33,0
3859,Hamilton,2021,08,33,307787
3860,Hatton,2021,08,33,116583
3861,Hatton - Fintry East,2021,08,33,149503
3862,Hatton - Fintry North,2021,08,33,26576.5
3863,Hatton - Fintry West,2021,08,33,1385
3864,Hawick,2021,08,33,28097
3865,Helensburgh,2021,08,33,3482
3866,Huntly,2021,08,33,12060.5
3867,Inverclyde,2021,08,33,92972.5
3868,Inverclyde - Gourock,2021,08,33,122370
3869,Kelso,2021,08,33,0
3870,Kirkwall,2021,08,33,66937.5
