Troqueer,2021-03-17,Positive (DNQ)
Troqueer,2021-03-23,Positive (DNQ)
Troqueer,2021-03-25,Weak Positive
Troqueer,2021-03-29,Negative
Troqueer,2021-03-31,Positive (DNQ)
Troqueer,2021-04-06,Negative
Troqueer,2021-04-08,Negative
Troqueer,2021-04-12,Negative
Troqueer,2021-04-14,Negative
Troqueer,2021-04-26,Negative
Troqueer,2021-05-07,Negative
Troqueer,2021-05-10,Weak Positive
Troqueer,2021-05-12,Negative
Troqueer,2021-05-17,Weak Positive
Troqueer,2021-05-19,Negative
Troqueer,2021-05-24,Analysis Failed
Troqueer,2021-05-27,Negative
Troqueer,2021-06-02,Weak Positive
Troqueer,2021-06-03,Positive (DNQ)
Troqueer,2021-06-07,Weak Positive
Troqueer,2021-06-10,Positive (DNQ)
Troqueer,2021-06-14,Positive (DNQ)
Troqueer,2021-06-15,Positive (DNQ)
Troqueer,2021-06-18,Positive
Troqueer,2021-06-22,Positive
Troqueer,2021-06-24,Positive
Troqueer,2021-07-01,Positive
Troqueer,2021-07-05,Positive
Troqueer,2021-07-07,Positive
Troqueer,2021-07-13,Positive
Troqueer,2021-07-19,Positive
Troqueer,2021-08-03,Positive
Troqueer,2021-08-05,Positive
Troqueer,2021-08-10,Positive
Troqueer,2021-08-11,Positive
Troqueer,2021-08-19,Positive
Troqueer,2021-08-24,Positive
Troqueer,2021-08-26,Positive
Troqueer,2021-09-01,Positive
Troqueer,2021-09-02,Positive
Troqueer,2021-09-07,Positive
Troqueer,2021-09-09,Analysis Failed
Troqueer,2021-09-13,Positive
Troqueer,2021-09-14,Positive
Troqueer,2021-09-20,Positive
Troqueer,2021-09-21,Positive
Troqueer,2021-09-27,Positive
Troqueer,2021-09-28,Analysis Failed
Troqueer,2021-10-06,Positive
Troqueer,2021-10-07,Positive
Troqueer,2021-10-13,Positive
Troqueer,2021-10-18,Positive
Troqueer,2021-10-20,Positive
Troqueer,2021-10-25,Positive
Troqueer,2021-10-28,Positive
Troqueer,2021-11-01,Positive
Troqueer,2021-11-08,Positive
Troqueer,2021-11-10,Positive
Troqueer,2021-11-15,Positive
Troqueer,2021-11-17,Positive
Troqueer,2021-11-22,Positive
Troqueer,2021-11-24,Positive
Troqueer,2021-11-30,Positive
Troqueer,2021-12-07,Positive
Troqueer,2021-12-10,Positive
Troqueer,2021-12-17,Positive
Troqueer,2022-01-04,Positive
Troqueer,2022-01-06,Positive
Troqueer,2022-01-10,Positive
Bowhouse,2021-01-29,Positive
Bowhouse,2021-02-04,Positive
Bowhouse,2021-02-11,Positive
Bowhouse,2021-02-12,Positive (DNQ)
Bowhouse,2021-02-16,Weak Positive
Bowhouse,2021-02-17,Weak Positive
Bowhouse,2021-02-23,Weak Positive
Bowhouse,2021-02-25,Negative
Bowhouse,2021-03-01,Weak Positive
Bowhouse,2021-03-02,Positive (DNQ)
Bowhouse,2021-03-09,Positive (DNQ)
Bowhouse,2021-03-10,Positive (DNQ)
Bowhouse,2021-03-17,Positive (DNQ)
Bowhouse,2021-03-18,Weak Positive
Bowhouse,2021-03-22,Weak Positive
Bowhouse,2021-03-23,Weak Positive
Bowhouse,2021-03-30,Weak Positive
Bowhouse,2021-04-01,Weak Positive
Bowhouse,2021-04-08,Negative
Bowhouse,2021-04-09,Negative
Bowhouse,2021-04-14,Analysis Failed
Bowhouse,2021-04-28,Weak Positive
Bowhouse,2021-04-30,Negative
Bowhouse,2021-05-04,Negative
Bowhouse,2021-05-06,Negative
Bowhouse,2021-05-10,Analysis Failed
Bowhouse,2021-05-19,Weak Positive
Bowhouse,2021-05-21,Negative
Bowhouse,2021-05-25,Weak Positive
Bowhouse,2021-05-27,Weak Positive
Bowhouse,2021-05-31,Positive (DNQ)
Bowhouse,2021-06-03,Weak Positive
Bowhouse,2021-06-07,Positive (DNQ)
Bowhouse,2021-06-10,Positive (DNQ)
Bowhouse,2021-06-14,Positive
Bowhouse,2021-06-17,Positive (DNQ)
Bowhouse,2021-06-22,Positive
Bowhouse,2021-06-24,Positive
Bowhouse,2021-06-28,Positive
Bowhouse,2021-06-30,Positive
Bowhouse,2021-07-05,Positive
Bowhouse,2021-07-09,Positive
Bowhouse,2021-07-13,Positive
Bowhouse,2021-07-16,Positive
Bowhouse,2021-08-27,Positive
Bowhouse,2021-08-30,Positive
Bowhouse,2021-09-01,Positive
Bowhouse,2021-09-07,Positive
Bowhouse,2021-09-13,Positive
Bowhouse,2021-09-20,Positive
Bowhouse,2021-09-22,Positive
Bowhouse,2021-09-27,Positive
Bowhouse,2021-10-04,Positive
Bowhouse,2021-10-19,Positive
Bowhouse,2021-10-21,Positive
Bowhouse,2021-10-27,Positive
Bowhouse,2021-10-29,Positive
Bowhouse,2021-11-03,Positive
Bowhouse,2021-11-05,Positive
Bowhouse,2021-11-10,Positive
Bowhouse,2021-11-12,Positive
Bowhouse,2021-11-17,Positive
Bowhouse,2021-11-19,Analysis Failed
Bowhouse,2021-11-24,Positive
Bowhouse,2021-12-01,Positive
Bowhouse,2021-12-08,Positive
Bowhouse,2021-12-10,Positive
Bowhouse,2021-12-17,Positive
Bowhouse,2022-01-04,Positive
Bowhouse,2022-01-12,Positive
Cupar,2021-01-29,Positive (DNQ)
Cupar,2021-02-04,Positive (DNQ)
Cupar,2021-02-05,Positive (DNQ)
Cupar,2021-02-11,Weak Positive
Cupar,2021-02-12,Weak Positive
Cupar,2021-02-16,Negative
Cupar,2021-02-17,Weak Positive
Cupar,2021-02-23,Positive
Cupar,2021-02-25,Weak Positive
Cupar,2021-03-01,Weak Positive
Cupar,2021-03-02,Positive
Cupar,2021-03-09,Positive
Cupar,2021-03-10,Weak Positive
Cupar,2021-03-17,Positive
Cupar,2021-03-18,Positive
Cupar,2021-03-22,Weak Positive
Cupar,2021-03-23,Weak Positive
Cupar,2021-03-30,Weak Positive
Cupar,2021-04-01,Weak Positive
Cupar,2021-04-08,Weak Positive
Cupar,2021-04-09,Weak Positive
Cupar,2021-04-14,Positive (DNQ)
Cupar,2021-04-28,Negative
Cupar,2021-04-30,Negative
Cupar,2021-05-04,Negative
Cupar,2021-05-06,Negative
Cupar,2021-05-10,Positive (DNQ)
Cupar,2021-05-14,Negative
Cupar,2021-05-19,Weak Positive
Cupar,2021-05-21,Negative
Cupar,2021-05-25,Negative
Cupar,2021-05-27,Negative
Cupar,2021-05-31,Positive (DNQ)
Cupar,2021-06-03,Negative
Cupar,2021-06-07,Weak Positive
Cupar,2021-06-10,Weak Positive
Cupar,2021-06-14,Positive
Cupar,2021-06-17,Positive (DNQ)
Cupar,2021-06-22,Positive
Cupar,2021-06-24,Positive
Cupar,2021-06-28,Positive
Cupar,2021-07-09,Analysis Failed
Cupar,2021-07-13,Positive
Cupar,2021-07-16,Positive
Cupar,2021-07-19,Positive
Cupar,2021-07-26,Positive
Cupar,2021-08-12,Positive
Cupar,2021-08-19,Positive
Cupar,2021-08-30,Positive
Cupar,2021-09-01,Positive
Cupar,2021-09-07,Positive
Cupar,2021-09-15,Positive
Cupar,2021-09-22,Positive
Cupar,2021-09-27,Positive
Cupar,2021-09-29,Positive
Cupar,2021-10-04,Analysis Failed
Cupar,2021-10-06,Positive
Cupar,2021-10-11,Analysis Failed
Cupar,2021-10-19,Positive
Cupar,2021-10-21,Positive
Cupar,2021-10-27,Positive
Cupar,2021-10-29,Positive
Cupar,2021-11-03,Positive
Cupar,2021-11-05,Positive
Cupar,2021-11-10,Positive
Cupar,2021-11-12,Positive
Cupar,2021-11-17,Positive
Cupar,2021-11-19,Positive
Cupar,2021-11-24,Positive
Cupar,2021-12-01,Positive
Cupar,2021-12-08,Analysis Failed
Cupar,2021-12-10,Positive
Cupar,2021-12-13,Positive
Cupar,2021-12-17,Positive
Cupar,2021-12-29,Positive
Cupar,2022-01-04,Positive
Cupar,2022-01-06,Analysis Failed
Dunfermline,2020-05-28,Negative
Dunfermline,2020-06-03,Negative
Dunfermline,2020-06-08,Negative
Dunfermline,2020-07-27,Negative
Dunfermline,2020-08-05,Weak Positive
Dunfermline,2020-08-10,Positive
Dunfermline,2020-08-21,Positive (DNQ)
Dunfermline,2020-08-24,Positive (DNQ)
Dunfermline,2020-08-25,Positive (DNQ)
Dunfermline,2020-08-26,Negative
Dunfermline,2020-08-28,Negative
Dunfermline,2020-08-31,Negative
Dunfermline,2020-09-02,Weak Positive
Dunfermline,2020-09-04,Negative
Dunfermline,2020-09-06,Weak Positive
Dunfermline,2020-09-07,Negative
Dunfermline,2020-09-08,Positive (DNQ)
Dunfermline,2020-09-14,Positive (DNQ)
Dunfermline,2020-09-17,Positive (DNQ)
Dunfermline,2020-09-21,Positive
Dunfermline,2020-10-02,Positive (DNQ)
Dunfermline,2020-10-06,Positive
Dunfermline,2020-10-13,Positive
Dunfermline,2020-10-19,Positive
Dunfermline,2020-10-30,Positive (DNQ)
Dunfermline,2020-11-02,Positive
Dunfermline,2020-11-12,Positive
Dunfermline,2020-11-16,Positive
Dunfermline,2020-11-30,Positive
Dunfermline,2020-12-10,Positive
Dunfermline,2020-12-16,Positive
Dunfermline,2021-01-05,Positive
Dunfermline,2021-01-11,Positive
Dunfermline,2021-01-22,Positive
Dunfermline,2021-01-27,Positive (DNQ)
Dunfermline,2021-02-03,Positive
Dunfermline,2021-02-10,Positive
Dunfermline,2021-02-18,Positive
Dunfermline,2021-02-19,Positive
Dunfermline,2021-02-24,Positive
Dunfermline,2021-02-25,Positive
Dunfermline,2021-03-02,Positive
Dunfermline,2021-03-03,Positive
Dunfermline,2021-03-09,Positive
Dunfermline,2021-03-10,Positive
Dunfermline,2021-03-17,Positive (DNQ)
Dunfermline,2021-03-19,Positive
Dunfermline,2021-03-25,Positive
Dunfermline,2021-03-26,Positive (DNQ)
Dunfermline,2021-03-31,Positive (DNQ)
Dunfermline,2021-04-01,Positive
Dunfermline,2021-04-06,Positive
Dunfermline,2021-04-09,Positive
Dunfermline,2021-04-27,Positive
Dunfermline,2021-04-30,Positive
Dunfermline,2021-05-05,Positive (DNQ)
Dunfermline,2021-05-07,Weak Positive
Dunfermline,2021-05-10,Positive
Dunfermline,2021-05-12,Positive
Dunfermline,2021-05-17,Positive (DNQ)
Dunfermline,2021-05-20,Positive (DNQ)
Dunfermline,2021-05-25,Positive
Dunfermline,2021-05-27,Positive (DNQ)
Dunfermline,2021-06-01,Positive (DNQ)
Dunfermline,2021-06-04,Positive (DNQ)
Dunfermline,2021-06-08,Positive
Dunfermline,2021-06-11,Positive
Dunfermline,2021-06-15,Positive
Dunfermline,2021-06-18,Positive
Dunfermline,2021-06-23,Positive
Dunfermline,2021-06-25,Positive
Dunfermline,2021-06-29,Positive
Dunfermline,2021-07-01,Positive
Dunfermline,2021-07-05,Positive
Dunfermline,2021-07-09,Analysis Failed
Dunfermline,2021-07-13,Positive
Dunfermline,2021-07-16,Positive
Dunfermline,2021-07-20,Positive
Dunfermline,2021-07-23,Positive
Dunfermline,2021-07-27,Positive
Dunfermline,2021-07-30,Positive
Dunfermline,2021-08-02,Positive
Dunfermline,2021-08-04,Positive
Dunfermline,2021-08-10,Positive
Dunfermline,2021-08-12,Positive
Dunfermline,2021-08-19,Positive
Dunfermline,2021-08-26,Positive
Dunfermline,2021-08-27,Positive
Dunfermline,2021-08-31,Positive
Dunfermline,2021-09-02,Positive
Dunfermline,2021-09-07,Positive
Dunfermline,2021-09-09,Positive
Dunfermline,2021-09-15,Positive
Dunfermline,2021-09-17,Positive
Dunfermline,2021-09-21,Positive
Dunfermline,2021-09-24,Positive
Dunfermline,2021-09-28,Positive
Dunfermline,2021-10-01,Positive
Dunfermline,2021-10-06,Positive
Dunfermline,2021-10-08,Positive
Dunfermline,2021-10-11,Positive
Dunfermline,2021-10-13,Positive
Dunfermline,2021-10-14,Positive
Dunfermline,2021-10-19,Positive
Dunfermline,2021-10-22,Positive
Dunfermline,2021-10-25,Positive
Dunfermline,2021-10-29,Positive
Dunfermline,2021-11-01,Positive
Dunfermline,2021-11-08,Positive
Dunfermline,2021-11-10,Positive
Dunfermline,2021-11-12,Positive
Dunfermline,2021-11-15,Positive
Dunfermline,2021-11-17,Positive
Dunfermline,2021-11-19,Positive
Dunfermline,2021-11-23,Positive
Dunfermline,2021-11-24,Positive
Dunfermline,2021-12-01,Analysis Failed
Dunfermline,2021-12-06,Positive
Dunfermline,2021-12-08,Analysis Failed
Dunfermline,2021-12-10,Positive
Dunfermline,2021-12-13,Positive
Dunfermline,2021-12-15,Positive
Dunfermline,2021-12-17,Positive
Dunfermline,2021-12-20,Positive
Dunfermline,2021-12-29,Positive
Dunfermline,2022-01-04,Positive
Dunfermline,2022-01-05,Positive
Dunfermline,2022-01-07,Positive
Dunfermline,2022-01-10,Positive
Dunfermline,2022-01-12,Positive
Guardbridge,2021-01-29,Positive (DNQ)
Guardbridge,2021-02-04,Negative
Guardbridge,2021-02-05,Analysis Failed
Guardbridge,2021-02-11,Negative
Guardbridge,2021-02-12,Negative
Guardbridge,2021-02-16,Positive (DNQ)
Guardbridge,2021-02-17,Weak Positive
Guardbridge,2021-02-23,Positive (DNQ)
Guardbridge,2021-02-25,Weak Positive
Guardbridge,2021-03-01,Weak Positive
Guardbridge,2021-03-02,Positive
Guardbridge,2021-03-09,Positive (DNQ)
Guardbridge,2021-03-10,Weak Positive
Guardbridge,2021-03-17,Negative
Guardbridge,2021-03-18,Negative
Guardbridge,2021-03-22,Weak Positive
Guardbridge,2021-03-23,Weak Positive
Guardbridge,2021-03-30,Positive (DNQ)
Guardbridge,2021-04-01,Positive
Guardbridge,2021-04-08,Positive (DNQ)
Guardbridge,2021-04-09,Weak Positive
Guardbridge,2021-04-14,Negative
Guardbridge,2021-04-28,Negative
Guardbridge,2021-04-30,Negative
Guardbridge,2021-05-04,Negative
Guardbridge,2021-05-06,Weak Positive
Guardbridge,2021-05-10,Negative
Guardbridge,2021-05-14,Negative
Guardbridge,2021-05-19,Negative
Guardbridge,2021-05-21,Negative
Guardbridge,2021-05-25,Negative
Guardbridge,2021-05-27,Negative
Guardbridge,2021-05-31,Positive (DNQ)
Guardbridge,2021-06-03,Weak Positive
Guardbridge,2021-06-07,Positive (DNQ)
Guardbridge,2021-06-10,Positive (DNQ)
Guardbridge,2021-06-14,Positive (DNQ)
Guardbridge,2021-06-17,Positive (DNQ)
Guardbridge,2021-06-22,Positive (DNQ)
Guardbridge,2021-06-28,Positive (DNQ)
Guardbridge,2021-07-26,Positive
Guardbridge,2021-08-04,Positive
Guardbridge,2021-08-24,Positive
Guardbridge,2021-08-27,Positive
Guardbridge,2021-08-30,Positive
Guardbridge,2021-09-01,Positive
Guardbridge,2021-09-07,Positive
Guardbridge,2021-09-13,Positive
Guardbridge,2021-09-20,Positive
Guardbridge,2021-09-22,Positive
Guardbridge,2021-09-27,Positive
Guardbridge,2021-10-04,Positive
Guardbridge,2021-10-19,Positive
Guardbridge,2021-10-21,Positive
Guardbridge,2021-10-27,Positive
Guardbridge,2021-10-29,Positive
Guardbridge,2021-11-03,Positive
Guardbridge,2021-11-05,Positive
Guardbridge,2021-11-10,Positive
Guardbridge,2021-11-12,Positive
Guardbridge,2021-11-17,Positive
Guardbridge,2021-11-19,Positive
Guardbridge,2021-11-24,Positive
Guardbridge,2021-12-08,Positive
Guardbridge,2021-12-10,Weak Positive
Guardbridge,2021-12-13,Positive
Guardbridge,2021-12-17,Positive
Guardbridge,2022-01-04,Positive
Guardbridge,2022-01-12,Positive
Ironmill Bay,2021-01-29,Positive (DNQ)
Ironmill Bay,2021-02-03,Positive (DNQ)
Ironmill Bay,2021-02-10,Weak Positive
Ironmill Bay,2021-02-24,Positive (DNQ)
Ironmill Bay,2021-02-25,Positive (DNQ)
Ironmill Bay,2021-03-02,Positive
Ironmill Bay,2021-03-03,Positive
Ironmill Bay,2021-03-08,Positive
Ironmill Bay,2021-03-09,Positive
Ironmill Bay,2021-03-17,Positive (DNQ)
Ironmill Bay,2021-03-19,Positive
Ironmill Bay,2021-03-25,Positive
Ironmill Bay,2021-03-26,Positive (DNQ)
Ironmill Bay,2021-03-29,Positive
Ironmill Bay,2021-03-30,Positive
Ironmill Bay,2021-04-06,Positive (DNQ)
Ironmill Bay,2021-04-09,Positive (DNQ)
Ironmill Bay,2021-04-15,Positive (DNQ)
Ironmill Bay,2021-04-27,Positive (DNQ)
Ironmill Bay,2021-04-30,Negative
Ironmill Bay,2021-05-05,Negative
Ironmill Bay,2021-05-07,Weak Positive
Ironmill Bay,2021-05-10,Positive
Ironmill Bay,2021-05-12,Positive (DNQ)
Ironmill Bay,2021-05-17,Weak Positive
Ironmill Bay,2021-05-20,Weak Positive
Ironmill Bay,2021-05-24,Positive (DNQ)
Ironmill Bay,2021-05-27,Positive (DNQ)
Ironmill Bay,2021-06-01,Positive
Ironmill Bay,2021-06-04,Positive (DNQ)
Ironmill Bay,2021-06-08,Positive (DNQ)
Ironmill Bay,2021-06-11,Positive (DNQ)
Ironmill Bay,2021-06-15,Positive (DNQ)
Ironmill Bay,2021-06-18,Positive
Ironmill Bay,2021-06-23,Positive
Ironmill Bay,2021-06-25,Positive
Ironmill Bay,2021-06-29,Positive
Ironmill Bay,2021-07-01,Positive
Ironmill Bay,2021-07-05,Positive
Ironmill Bay,2021-07-09,Positive
Ironmill Bay,2021-07-13,Positive
Ironmill Bay,2021-07-16,Positive
Ironmill Bay,2021-07-20,Positive
Ironmill Bay,2021-07-23,Positive
Ironmill Bay,2021-07-27,Positive
Ironmill Bay,2021-08-04,Positive (DNQ)
Ironmill Bay,2021-09-02,Positive
Ironmill Bay,2021-09-07,Positive
Ironmill Bay,2021-09-09,Positive
Ironmill Bay,2021-09-15,Positive
Ironmill Bay,2021-10-01,Positive
Ironmill Bay,2021-10-19,Positive
Ironmill Bay,2021-10-21,Positive
Ironmill Bay,2021-10-25,Positive
Ironmill Bay,2021-10-29,Positive
Ironmill Bay,2021-11-01,Positive
Ironmill Bay,2021-11-04,Positive
Ironmill Bay,2021-11-08,Positive
Ironmill Bay,2021-11-12,Positive
Ironmill Bay,2021-11-15,Positive
Ironmill Bay,2021-11-17,Positive
Ironmill Bay,2021-11-22,Positive
Ironmill Bay,2021-11-30,Positive
Ironmill Bay,2021-12-06,Positive
Ironmill Bay,2021-12-10,Positive
Ironmill Bay,2021-12-14,Positive
Ironmill Bay,2021-12-17,Positive
Ironmill Bay,2022-01-04,Positive
Ironmill Bay,2022-01-06,Positive
Kincardine,2021-01-29,Positive
Kincardine,2021-02-03,Positive
Kincardine,2021-02-10,Positive
Kincardine,2021-02-18,Positive
Kincardine,2021-02-24,Positive
Kincardine,2021-02-25,Positive
Kincardine,2021-03-01,Positive
Kincardine,2021-03-02,Analysis Failed
Kincardine,2021-03-02,Positive (DNQ)
Kincardine,2021-03-08,Positive (DNQ)
Kincardine,2021-03-09,Positive
Kincardine,2021-03-17,Positive
Kincardine,2021-03-19,Positive
Kincardine,2021-03-25,Positive (DNQ)
Kincardine,2021-03-26,Analysis Failed
Kincardine,2021-03-26,Positive (DNQ)
Kincardine,2021-03-29,Analysis Failed
Kincardine,2021-03-29,Positive (DNQ)
Kincardine,2021-03-30,Analysis Failed
Kincardine,2021-03-30,Negative
Kincardine,2021-04-06,Analysis Failed
Kincardine,2021-04-09,Positive
Kincardine,2021-04-12,Positive
Kincardine,2021-04-13,Positive (DNQ)
Kincardine,2021-04-27,Weak Positive
Kincardine,2021-04-29,Analysis Failed
Kincardine,2021-05-04,Weak Positive
Kincardine,2021-05-07,Negative
Kincardine,2021-05-10,Negative
Kincardine,2021-05-13,Negative
Kincardine,2021-05-17,Negative
Kincardine,2021-05-21,Positive (DNQ)
Kincardine,2021-05-24,Positive (DNQ)
Kincardine,2021-05-26,Positive
Kincardine,2021-06-01,Positive
Kincardine,2021-06-04,Analysis Failed
Kincardine,2021-06-08,Analysis Failed
Kincardine,2021-06-10,Analysis Failed
Kincardine,2021-06-14,Analysis Failed
Kincardine,2021-06-16,Analysis Failed
Kincardine,2021-06-22,Analysis Failed
Kincardine,2021-06-25,Analysis Failed
Kincardine,2021-06-29,Positive (DNQ)
Kincardine,2021-07-01,Positive (DNQ)
Kincardine,2021-07-06,Positive
Kirkcaldy,2021-01-29,Positive
Kirkcaldy,2021-02-03,Positive
Kirkcaldy,2021-02-10,Positive
Kirkcaldy,2021-02-18,Positive
Kirkcaldy,2021-02-19,Positive
Kirkcaldy,2021-02-24,Positive
Kirkcaldy,2021-02-25,Positive
Kirkcaldy,2021-03-02,Positive
Kirkcaldy,2021-03-09,Positive
Kirkcaldy,2021-03-10,Positive (DNQ)
Kirkcaldy,2021-03-17,Positive
Kirkcaldy,2021-03-19,Positive
Kirkcaldy,2021-03-25,Positive
Kirkcaldy,2021-03-26,Positive
Kirkcaldy,2021-04-01,Positive
Kirkcaldy,2021-04-02,Positive
Kirkcaldy,2021-04-06,Positive
Kirkcaldy,2021-04-08,Positive
Kirkcaldy,2021-04-15,Positive
Kirkcaldy,2021-04-27,Positive
Kirkcaldy,2021-04-29,Positive (DNQ)
Kirkcaldy,2021-05-05,Positive
Kirkcaldy,2021-05-07,Positive
Kirkcaldy,2021-05-10,Positive
Kirkcaldy,2021-05-12,Positive
Kirkcaldy,2021-05-17,Positive
Kirkcaldy,2021-05-25,Positive
Kirkcaldy,2021-05-27,Positive
Kirkcaldy,2021-06-01,Positive (DNQ)
Kirkcaldy,2021-06-04,Positive
Kirkcaldy,2021-06-08,Positive
Kirkcaldy,2021-06-11,Positive
Kirkcaldy,2021-06-15,Positive
Kirkcaldy,2021-06-18,Positive
Kirkcaldy,2021-06-23,Positive
Kirkcaldy,2021-06-25,Positive
Kirkcaldy,2021-06-29,Positive
Kirkcaldy,2021-07-01,Positive
Kirkcaldy,2021-07-05,Positive
Kirkcaldy,2021-07-09,Analysis Failed
Kirkcaldy,2021-07-13,Positive
Kirkcaldy,2021-07-16,Positive
Kirkcaldy,2021-07-20,Positive
Kirkcaldy,2021-07-23,Positive
Kirkcaldy,2021-07-27,Positive
Kirkcaldy,2021-07-30,Positive
Kirkcaldy,2021-08-04,Positive
Kirkcaldy,2021-08-12,Positive
Kirkcaldy,2021-08-31,Positive
Kirkcaldy,2021-09-02,Positive
Kirkcaldy,2021-09-07,Positive
Kirkcaldy,2021-09-09,Positive
Kirkcaldy,2021-09-15,Positive
Kirkcaldy,2021-09-17,Positive
Kirkcaldy,2021-09-21,Positive
Kirkcaldy,2021-09-24,Positive
Kirkcaldy,2021-09-28,Positive
Kirkcaldy,2021-10-01,Positive
Kirkcaldy,2021-10-08,Positive
Kirkcaldy,2021-10-12,Positive
Kirkcaldy,2021-10-14,Positive
Kirkcaldy,2021-10-19,Positive
Kirkcaldy,2021-10-22,Positive
Kirkcaldy,2021-10-25,Positive
Kirkcaldy,2021-10-29,Positive
Kirkcaldy,2021-11-01,Positive
Kirkcaldy,2021-11-03,Positive
Kirkcaldy,2021-11-05,Positive
Kirkcaldy,2021-11-08,Positive
Kirkcaldy,2021-11-10,Positive
Kirkcaldy,2021-11-12,Positive
Kirkcaldy,2021-11-15,Positive
Kirkcaldy,2021-11-17,Positive
Kirkcaldy,2021-11-19,Positive
Kirkcaldy,2021-11-22,Positive
Kirkcaldy,2021-11-24,Positive
Kirkcaldy,2021-12-06,Positive
Kirkcaldy,2021-12-08,Positive
Kirkcaldy,2021-12-14,Positive
Kirkcaldy,2021-12-15,Positive
Kirkcaldy,2021-12-17,Positive
Kirkcaldy,2021-12-20,Positive
Kirkcaldy,2022-01-04,Positive
Kirkcaldy,2022-01-06,Analysis Failed
Kirkcaldy,2022-01-07,Positive
Kirkcaldy,2022-01-10,Positive
Levenmouth,2020-05-28,Negative
Levenmouth,2020-06-04,Negative
Levenmouth,2020-06-08,Negative
Levenmouth,2020-06-09,Negative
Levenmouth,2020-06-10,Negative
Levenmouth,2020-06-15,Negative
Levenmouth,2020-06-16,Negative
Levenmouth,2020-06-19,Negative
Levenmouth,2020-06-30,Negative
Levenmouth,2020-08-09,Negative
Levenmouth,2020-08-10,Negative
Levenmouth,2020-08-14,Negative
Levenmouth,2020-08-17,Negative
Levenmouth,2020-08-18,Negative
Levenmouth,2020-08-19,Negative
Levenmouth,2020-08-21,Positive (DNQ)
Levenmouth,2020-08-25,Positive (DNQ)
Levenmouth,2020-08-28,Negative
Levenmouth,2020-08-31,Negative
Levenmouth,2020-09-01,Negative
Levenmouth,2020-09-04,Negative
Levenmouth,2020-09-06,Negative
Levenmouth,2020-09-08,Negative
Levenmouth,2020-09-09,Negative
Levenmouth,2020-09-11,Positive (DNQ)
Levenmouth,2020-09-14,Positive (DNQ)
Levenmouth,2020-09-15,Weak Positive
Levenmouth,2020-09-16,Negative
Levenmouth,2020-09-18,Positive (DNQ)
Levenmouth,2020-09-21,Positive
Levenmouth,2020-09-22,Positive (DNQ)
Levenmouth,2020-09-23,Positive (DNQ)
Levenmouth,2020-09-24,Positive (DNQ)
Levenmouth,2020-09-25,Positive (DNQ)
Levenmouth,2020-09-28,Positive
Levenmouth,2020-09-30,Positive
Levenmouth,2020-10-02,Positive (DNQ)
Levenmouth,2020-10-05,Positive (DNQ)
Levenmouth,2020-10-06,Positive (DNQ)
Levenmouth,2020-10-07,Positive (DNQ)
Levenmouth,2020-10-13,Positive
Levenmouth,2020-10-14,Positive
Levenmouth,2020-10-16,Positive
Levenmouth,2020-10-19,Positive
Levenmouth,2020-10-20,Positive
Levenmouth,2020-10-21,Positive
Levenmouth,2020-10-23,Positive
Levenmouth,2020-10-26,Positive
Levenmouth,2020-10-27,Positive
Levenmouth,2020-10-28,Positive
Levenmouth,2020-10-30,Positive
Levenmouth,2020-11-02,Positive
Levenmouth,2020-11-03,Positive
Levenmouth,2020-11-04,Positive
Levenmouth,2020-11-06,Positive
Levenmouth,2020-11-09,Positive
Levenmouth,2020-11-10,Positive
Levenmouth,2020-11-11,Positive
Levenmouth,2020-11-13,Positive
Levenmouth,2020-11-17,Positive
Levenmouth,2020-11-18,Positive
Levenmouth,2020-11-20,Positive
Levenmouth,2020-11-23,Positive
Levenmouth,2020-11-24,Positive
Levenmouth,2020-11-30,Positive
Levenmouth,2020-12-01,Positive
Levenmouth,2020-12-02,Positive
Levenmouth,2020-12-04,Positive
Levenmouth,2020-12-07,Positive (DNQ)
Levenmouth,2020-12-08,Positive
Levenmouth,2020-12-09,Positive (DNQ)
Levenmouth,2020-12-11,Positive
Levenmouth,2020-12-14,Positive
Levenmouth,2020-12-15,Positive
Levenmouth,2020-12-16,Positive
Levenmouth,2020-12-29,Positive
Levenmouth,2021-01-05,Positive
Levenmouth,2021-01-06,Positive
Levenmouth,2021-01-07,Positive
Levenmouth,2021-01-08,Positive
Levenmouth,2021-01-11,Positive
Levenmouth,2021-01-14,Positive
Levenmouth,2021-01-15,Positive
Levenmouth,2021-01-18,Positive
Levenmouth,2021-01-19,Positive
Levenmouth,2021-01-20,Positive (DNQ)
Levenmouth,2021-01-21,Positive (DNQ)
Levenmouth,2021-01-22,Positive
Levenmouth,2021-01-29,Positive
Levenmouth,2021-02-03,Positive
Levenmouth,2021-02-10,Positive
Levenmouth,2021-02-19,Positive (DNQ)
Levenmouth,2021-02-24,Positive
Levenmouth,2021-02-25,Positive (DNQ)
Levenmouth,2021-03-02,Positive
Levenmouth,2021-03-09,Positive
Levenmouth,2021-03-10,Positive (DNQ)
Levenmouth,2021-03-17,Positive (DNQ)
Levenmouth,2021-03-19,Positive
Levenmouth,2021-03-25,Positive
Levenmouth,2021-03-26,Positive
Levenmouth,2021-04-01,Positive (DNQ)
Levenmouth,2021-04-02,Positive
Levenmouth,2021-04-06,Positive
Levenmouth,2021-04-08,Positive (DNQ)
Levenmouth,2021-04-15,Positive (DNQ)
Levenmouth,2021-04-27,Weak Positive
